time,total,idle,mem_total,mem_free,2559/cpu,2559/rss
1016.73,6251792,6045941,3887864,988524,53166,185036
2018.22,6252189,6046332,3887864,988884,53169,185036
3019.01,6252586,6046693,3887864,986472,53178,185036
4019.7,6252984,6047088,3887864,986804,53180,185036
5020.44,6253385,6047486,3887864,989944,53181,185036
6021.3,6253787,6047880,3887864,990184,53183,185036
7021.99,6254186,6048278,3887864,990436,53184,185036
8023.37,6254586,6048666,3887864,990884,53188,185036
9024.96,6254985,6049051,3887864,989840,53192,185036
10026.6,6255383,6049434,3887864,989016,53198,185036
11027.52,6255776,6049773,3887864,984212,53207,185036
12028.33,6256175,6050158,3887864,984112,53208,185036
13029.07,6256568,6050493,3887864,986896,53217,185036
14029.81,6256966,6050888,3887864,986656,53219,185036
15030.49,6257365,6051286,3887864,987412,53220,185036
16031.93,6257765,6051682,3887864,986656,53221,185036
17033.51,6258163,6052077,3887864,986656,53223,185036
18034.92,6258560,6052464,3887864,987344,53227,185036
19036.3,6258959,6052851,3887864,987720,53233,185036
20037.91,6259357,6053244,3887864,987884,53236,185036
21039.52,6259758,6053639,3887864,988644,53237,185036
22041.22,6260153,6054014,3887864,987664,53252,185056
23043.21,6260549,6054378,3887864,982980,53260,185060
24044.01,6260948,6054730,3887864,980268,53265,185060
