time,total,idle,mem_total,mem_free,2468/cpu,2468/rss
1005.14,6158997,5784664,3887864,175896,198819,853792
2005.89,6159395,5785026,3887864,179784,198830,853864
3006.54,6159792,5785418,3887864,179784,198835,853972
4007.19,6160193,5785808,3887864,179532,198841,854168
5007.82,6160592,5786191,3887864,179532,198850,854320
6008.45,6160990,5786584,3887864,179532,198856,854400
7009.93,6161384,5786959,3887864,178272,198873,856632
8011.03,6161780,5787335,3887864,178272,198888,856724
9011.77,6162176,5787706,3887864,172784,198896,856832
10012.67,6162575,5788098,3887864,171544,198900,856880
11013.6,6162965,5788349,3887864,166692,198950,854188
12014.32,6163352,5788586,3887864,153004,198986,853412
13015.0,6163751,5788978,3887864,153648,198991,853416
14016.26,6164149,5789362,3887864,154236,199001,853416
15017.72,6164548,5789734,3887864,158100,199013,853420
16019.11,6164944,5790118,3887864,158844,199024,853420
17020.47,6165339,5790496,3887864,160272,199038,853420
18021.59,6165737,5790851,3887864,161712,199074,853452
19023.07,6166129,5791225,3887864,162828,199084,853452
20024.82,6166525,5791598,3887864,164312,199099,853456
21026.26,6166921,5791970,3887864,164772,199119,853512
22027.19,6167311,5792331,3887864,159260,199132,853516
