time,sent,received,total
2.79,86751.83,471366.73,545.04
1005.65,86760.47,471368.53,545.05
2006.91,86761.15,471368.79,545.05
3007.88,86761.7,471369.23,545.05
4008.48,86762.77,471370.06,545.05
5009.13,86763.05,471370.22,545.05
6009.75,86763.37,471370.46,545.05
7010.38,86763.96,471370.62,545.05
8011.43,86766.96,471373.81,545.06
9012.18,86771.36,471378.23,545.07
10012.9,86771.36,471378.34,545.07
11013.6,86815.85,471392.42,545.12
12014.23,86839.94,471412.85,545.17
13014.87,86881.12,471436.15,545.23
14015.94,86884.39,471437.21,545.24
15016.79,86886.9,471438.48,545.24
16017.43,86895.35,471445.7,545.25
17018.07,86905.11,471450.73,545.27
18018.73,86908.0,471453.14,545.27
19019.38,86908.19,471453.25,545.27
20020.17,86908.5,471453.46,545.27
21021.1,86909.65,471453.75,545.28
22022.16,86910.09,471453.99,545.28
23023.16,86910.45,471454.15,545.28
