time,total,idle,mem_total,mem_free,2559/cpu,2559/rss
1006.9,6174879,5971177,3887864,993324,52534,182312
2007.9,6175276,5971549,3887864,992676,52537,182312
3008.71,6175675,5971944,3887864,992424,52538,182312
4009.55,6176075,5972342,3887864,993180,52540,182312
5010.38,6176472,5972730,3887864,992928,52547,182340
6011.22,6176872,5973121,3887864,992676,52549,182340
7013.04,6177269,5973503,3887864,992676,52555,182340
8014.87,6177669,5973896,3887864,992676,52557,182340
9016.63,6178068,5974290,3887864,993712,52560,182340
10018.33,6178467,5974685,3887864,993716,52563,182340
11019.28,6178863,5975033,3887864,985564,52567,182340
12020.08,6179252,5975362,3887864,981488,52574,182340
13020.9,6179651,5975759,3887864,981972,52575,182340
14021.75,6180050,5976156,3887864,983520,52576,182340
15022.63,6180450,5976553,3887864,984988,52577,182340
16024.24,6180849,5976946,3887864,985996,52580,182340
17026.05,6181246,5977325,3887864,986992,52588,182340
18027.8,6181646,5977719,3887864,987588,52590,182340
19029.62,6182046,5978113,3887864,988188,52594,182340
20031.39,6182444,5978499,3887864,988692,52597,182940
21033.23,6182843,5978892,3887864,988860,52601,182940
22034.21,6183239,5979250,3887864,987672,52605,182940
23035.3,6183636,5979601,3887864,983732,52611,182940
