time,total,idle,mem_total,mem_free,12317/cpu,12317/rss,12395/cpu,12395/rss,12473/cpu,12473/rss,12561/cpu,12561/rss,12631/cpu,12631/rss,12883/cpu,12883/rss,890/cpu,890/rss
1007.46,1355805,1177534,3887864,1609672,137,50652,626,68328,415,52212,1051,53788,247,64924,158,46684,773,35052
2013.92,1356201,1177910,3887864,1609672,137,50652,626,68328,415,52212,1052,53788,247,64924,158,46684,773,35052
3018.45,1356597,1178299,3887864,1610180,137,50652,626,68328,415,52212,1053,53788,248,64924,158,46684,773,35052
4022.99,1356996,1178686,3887864,1610196,137,50652,626,68328,416,52216,1054,53788,248,64924,158,46684,773,35052
5026.55,1357390,1179066,3887864,1610880,138,50652,626,68328,416,52216,1055,53792,248,64924,159,46684,773,35052
6031.14,1357785,1179452,3887864,1611280,138,50652,626,68328,416,52216,1055,53792,248,64924,159,46684,774,35052
7035.94,1358180,1179819,3887864,1612284,138,50652,627,68328,417,52216,1057,53792,248,64924,160,46684,774,35052
8042.63,1358575,1180197,3887864,1612188,138,50652,627,68328,417,52216,1058,53792,248,64924,160,46684,775,35052
9046.82,1358974,1180585,3887864,1612692,138,50652,627,68328,417,52216,1059,53792,249,64924,160,46684,775,35052
10051.47,1359372,1180969,3887864,1612692,138,50652,629,68328,418,52216,1059,53792,249,64924,160,46684,775,35052
11055.5,1359763,1181229,3887864,1610044,139,50748,643,68416,422,52220,1072,53816,250,64924,160,46684,775,35052
12057.5,1360150,1181503,3887864,1591160,140,50780,648,68428,425,52228,1077,53824,250,64924,161,46688,775,35052
13059.59,1360534,1181810,3887864,1591972,140,50824,652,68428,426,52232,1080,53828,250,64924,161,46688,776,35052
14061.45,1360926,1182146,3887864,1591856,141,50868,661,68440,428,52232,1090,54208,257,65088,161,46688,776,35052
15063.21,1361322,1182489,3887864,1582396,141,50900,661,68440,428,52232,1091,54212,257,65088,162,46688,776,35052
16067.75,1361718,1182866,3887864,1585088,141,50900,661,68440,428,52232,1092,54212,257,65088,162,46688,776,35052
17072.63,1362109,1183226,3887864,1586176,141,50916,661,68440,430,52240,1093,54212,257,65088,163,46688,776,35052
18076.82,1362502,1183601,3887864,1586840,141,50916,661,68440,430,52240,1094,54212,258,65088,163,46688,776,35052
19080.49,1362897,1183986,3887864,1588280,141,50916,662,68440,430,52240,1094,54212,258,65144,163,46688,777,35052
20085.19,1363293,1184357,3887864,1589364,141,50916,664,68440,430,52240,1096,54212,258,65144,163,46688,777,35052
21087.09,1363689,1184722,3887864,1587708,141,50916,664,68440,431,52240,1096,54212,258,65200,163,46688,777,35052
22088.91,1364087,1185114,3887864,1588016,141,50916,664,68440,431,52240,1096,54212,258,65200,163,46688,777,35052
23090.73,1364487,1185509,3887864,1589252,141,50916,664,68440,431,52240,1096,54212,258,65200,163,46688,777,35052
24092.68,1364884,1185902,3887864,1590928,141,50916,664,68440,431,52240,1097,54212,259,65200,163,46688,777,35052
25094.42,1365283,1186284,3887864,1591960,141,50920,664,68440,432,52240,1097,54212,259,65200,163,46688,777,35052
26099.28,1365674,1186617,3887864,1593296,143,51008,669,68444,435,52448,1103,53844,262,65208,164,46688,777,35052
