time,total,idle,mem_total,mem_free,1762/cpu,1762/rss,6171/cpu,6171/rss,7479/cpu,7479/rss
1005.23,774847,696657,3887864,517628,32176,718368,1872,55156,280,17264
2006.27,775244,697042,3887864,519064,32186,716768,1873,55156,280,17272
3007.29,775641,697434,3887864,519376,32191,716768,1873,55156,280,17276
4008.32,776041,697817,3887864,519452,32199,716768,1873,55156,280,17276
5009.32,776438,698204,3887864,519876,32209,716768,1874,55156,281,17280
6011.75,776835,698583,3887864,520160,32221,716768,1875,55156,281,17280
7012.95,777224,698883,3887864,524008,32271,716832,1886,55156,283,17304
8014.02,777621,699271,3887864,523768,32275,716828,1886,55156,284,17304
9015.05,778018,699663,3887864,523520,32280,716832,1886,55156,284,17308
10016.4,778417,700052,3887864,521380,32285,716864,1886,55156,284,17308
11019.77,778810,700210,3887864,504620,32371,716184,1902,55176,284,17312
12021.48,779198,700421,3887864,484924,32397,716292,1905,55176,285,17312
13025.14,779591,700653,3887864,484924,32410,716312,1908,55176,285,17312
14026.67,779990,700875,3887864,484424,32425,716312,1908,55176,285,17316
15031.71,780385,701112,3887864,483916,32433,716312,1909,55176,285,17316
16036.56,780782,701333,3887864,480892,32451,718212,1910,55176,285,17324
17040.23,781165,701527,3887864,467848,32485,718052,1914,55176,287,17332
18044.06,781562,701759,3887864,459924,32495,718052,1916,55176,288,17468
19045.21,781948,701974,3887864,460028,32519,718056,1922,55176,288,17492
20048.78,782345,702202,3887864,460668,32532,718056,1924,55176,288,17492
21052.32,782733,702427,3887864,460220,32547,718056,1925,55176,289,17496
22056.91,783121,702652,3887864,454032,32570,718080,1928,55176,290,17496
23058.19,783518,703033,3887864,453700,32582,716564,1929,55176,290,17524
24059.34,783914,703416,3887864,455032,32591,716568,1930,55176,290,17524
25060.51,784310,703806,3887864,455544,32599,716568,1930,55176,290,17524
26061.67,784709,704197,3887864,455996,32605,716812,1930,55176,290,17524
27063.43,785103,704565,3887864,455328,32621,716844,1930,55176,290,17528
28064.62,785500,704942,3887864,459712,32628,716844,1931,55176,290,17528
29065.76,785898,705333,3887864,459712,32634,716844,1931,55176,291,17528
30066.93,786297,705725,3887864,460216,32637,716844,1931,55176,291,17528
31068.11,786696,706103,3887864,460132,32648,716844,1932,55176,291,17528
32069.29,787091,706483,3887864,459840,32661,716880,1933,55176,291,17528
33071.39,787485,706863,3887864,460048,32674,716900,1934,55176,291,17532
