time,total,idle,mem_total,mem_free,29581/cpu,29581/rss,947/cpu,947/rss
1003.79,2266674,2150713,3887864,1502260,916,53912,1042,91272
2004.82,2267066,2151046,3887864,1495112,916,53912,1042,91272
3006.16,2267462,2151380,3887864,1474848,916,53912,1042,91272
4007.08,2267856,2151719,3887864,1473220,920,54412,1042,91272
5007.96,2268256,2152109,3887864,1473924,920,54412,1042,91272
6008.77,2268654,2152503,3887864,1474736,920,54420,1042,91272
7009.59,2269056,2152894,3887864,1475472,921,54420,1043,91272
8010.4,2269449,2153270,3887864,1476840,921,54428,1043,91272
9012.52,2269842,2153648,3887864,1481516,921,54428,1043,91272
10014.58,2270238,2154030,3887864,1483868,922,54440,1043,91272
11016.36,2270637,2154407,3887864,1484536,922,54440,1043,91272
12017.84,2271030,2154790,3887864,1484900,922,54456,1044,91272
13019.3,2271426,2155175,3887864,1484900,922,54456,1045,91272
14022.2,2271820,2155537,3887864,1485304,922,54468,1045,91272
15023.26,2272220,2155931,3887864,1486296,922,54468,1045,91272
16024.7,2272621,2156324,3887864,1487084,922,54468,1045,91272
17025.6,2273018,2156711,3887864,1487688,923,54468,1045,91272
18026.56,2273414,2157090,3887864,1484156,924,54468,1045,91272
19028.54,2273816,2157479,3887864,1483720,924,54468,1045,91272
20030.58,2274212,2157863,3887864,1484040,924,54468,1045,91272
21032.61,2274607,2158235,3887864,1485016,924,54484,1045,91272
22034.08,2275004,2158620,3887864,1485456,924,54484,1045,91272
23035.49,2275401,2159001,3887864,1486180,925,54484,1045,91272
24041.28,2275796,2159373,3887864,1487076,925,54484,1045,91272
25043.57,2276192,2159752,3887864,1487068,925,54484,1046,91272
26045.75,2276589,2160141,3887864,1487940,925,54484,1047,91272
27047.9,2276986,2160508,3887864,1488872,926,54488,1047,91272
28051.09,2277379,2160885,3887864,1489156,926,54492,1047,91272
29052.2,2277774,2161251,3887864,1489816,927,54500,1047,91272
30054.73,2278177,2161647,3887864,1489800,927,54500,1047,91272
31055.66,2278568,2162008,3887864,1489932,927,54516,1047,91272
32056.59,2278960,2162343,3887864,1492876,927,54516,1047,91272
33057.52,2279360,2162681,3887864,1492876,927,54520,1048,91272
34059.12,2279754,2162993,3887864,1493176,927,54520,1048,91272
35065.35,2280143,2163298,3887864,1492924,927,54520,1048,91272
36067.04,2280531,2163609,3887864,1493156,927,54520,1048,91272
37068.51,2280920,2163918,3887864,1493156,928,54528,1048,91272
38069.98,2281307,2164231,3887864,1493236,928,54528,1048,91272
39071.04,2281698,2164542,3887864,1494312,929,54528,1048,91272
40071.95,2282098,2164904,3887864,1493680,929,54528,1048,91272
41072.92,2282490,2165246,3887864,1493184,929,54528,1049,91272
42073.9,2282885,2165592,3887864,1492680,929,54528,1049,91272
43074.82,2283286,2165934,3887864,1492440,929,54548,1049,91272
44076.27,2283673,2166251,3887864,1492440,929,54548,1049,91272
45077.29,2284067,2166572,3887864,1492444,929,54564,1049,91272
46080.78,2284455,2166831,3887864,1487740,935,55688,1049,91272
47081.9,2284838,2166987,3887864,1468360,935,55688,1050,91272
48084.76,2285220,2167229,3887864,1432852,935,55688,1050,91272
49085.86,2285610,2167370,3887864,1388316,939,55744,1050,91272
50086.93,2285996,2167542,3887864,1355500,944,55772,1050,91272
51087.94,2286394,2167871,3887864,1355500,944,55772,1051,91272
52088.92,2286787,2168207,3887864,1355500,944,55772,1051,91272
53089.95,2287178,2168538,3887864,1355500,944,55776,1051,91272
54091.0,2287571,2168874,3887864,1355720,944,55776,1051,91272
55092.68,2287962,2169178,3887864,1357292,944,55776,1051,91272
56097.91,2288349,2169476,3887864,1358692,945,55776,1051,91272
57103.25,2288744,2169768,3887864,1362312,945,55800,1051,91272
58106.45,2289136,2170069,3887864,1363616,945,55804,1051,91272
59108.13,2289526,2170347,3887864,1359928,945,55808,1051,91272
60109.99,2289919,2170674,3887864,1372572,945,55808,1051,91272
61112.87,2290307,2170924,3887864,1369992,950,56008,1053,91272
62115.47,2290692,2171085,3887864,1362320,950,56012,1053,91272
63116.87,2291082,2171328,3887864,1357356,950,56020,1053,91272
64118.27,2291469,2171582,3887864,1348148,950,56020,1053,91272
65119.62,2291858,2171812,3887864,1310948,951,56032,1054,91272
66125.84,2292243,2172003,3887864,1277416,952,56324,1054,91272
67127.31,2292630,2172067,3887864,1239180,962,57164,1054,91272
68128.36,2293020,2172330,3887864,1238384,964,57168,1054,91272
69129.36,2293410,2172653,3887864,1238384,965,57168,1054,91272
70131.05,2293795,2172940,3887864,1234856,965,57168,1054,91272
71132.18,2294182,2173252,3887864,1234856,965,57168,1054,91272
72133.27,2294574,2173577,3887864,1235476,965,57168,1055,91272
73134.35,2294968,2173904,3887864,1236736,965,57168,1055,91272
74135.49,2295359,2174235,3887864,1237740,965,57168,1055,91272
75136.57,2295752,2174556,3887864,1238188,965,57168,1055,91272
76138.08,2296136,2174856,3887864,1239348,966,57168,1055,91272
77139.72,2296525,2175144,3887864,1240128,966,57172,1055,91272
78141.4,2296914,2175441,3887864,1240780,966,57172,1055,91272
79143.18,2297303,2175724,3887864,1241104,966,57172,1055,91272
80144.29,2297689,2176020,3887864,1244984,966,57172,1055,91272
81145.79,2298077,2176343,3887864,1245604,967,57172,1055,91272
82146.9,2298470,2176676,3887864,1246500,967,57172,1055,91272
83147.99,2298863,2177004,3887864,1246112,967,57172,1056,91272
84149.02,2299255,2177336,3887864,1247060,967,57172,1056,91272
85150.12,2299646,2177648,3887864,1246476,967,57172,1056,91272
86151.18,2300034,2177981,3887864,1246244,967,57172,1057,91272
87152.19,2300428,2178305,3887864,1246280,968,57176,1057,91272
88153.27,2300819,2178634,3887864,1246124,969,57176,1057,91272
89154.28,2301210,2178960,3887864,1246480,969,57176,1057,91272
90155.35,2301596,2179261,3887864,1241532,969,57176,1057,91272
91156.39,2301983,2179583,3887864,1240580,969,57176,1057,91272
92157.41,2302375,2179905,3887864,1240272,969,57176,1057,91272
93158.42,2302765,2180225,3887864,1244300,969,57176,1057,91272
94159.53,2303153,2180556,3887864,1244864,969,57176,1057,91272
95161.12,2303543,2180869,3887864,1245388,969,57176,1057,91272
96163.0,2303929,2181168,3887864,1246200,970,57176,1057,91272
