time,total,idle,mem_total,mem_free,1230/cpu,1230/rss,1257/cpu,1257/rss,1283/cpu,1283/rss,1316/cpu,1316/rss,1317/cpu,1317/rss,979/cpu,979/rss
1004.04,2263037,2157301,3887864,1698120,18840,240980,45787,541164,148,79372,2765,65432,12557,121228,4348,111864
2005.54,2263433,2157687,3887864,1700704,18843,240980,45793,541164,148,79372,2765,65432,12558,121228,4349,111864
3007.01,2263825,2158041,3887864,1702672,18852,240980,45818,541172,148,79372,2765,65432,12563,121228,4350,111864
4008.48,2264223,2158432,3887864,1704616,18853,240980,45821,541172,148,79372,2766,65432,12564,121228,4350,111864
5009.97,2264622,2158824,3887864,1706304,18854,240980,45825,541172,148,79372,2766,65432,12566,121228,4351,111864
6011.59,2265019,2159216,3887864,1707792,18856,240980,45828,541172,148,79372,2767,65432,12567,121228,4351,111864
7013.12,2265415,2159608,3887864,1709344,18857,240980,45831,541176,148,79372,2767,65432,12568,121228,4351,111864
8017.11,2265810,2159965,3887864,1709828,18864,240980,45843,541176,148,79372,2767,65432,12571,121228,4352,111864
9021.18,2266207,2160347,3887864,1710604,18866,240980,45849,541176,148,79372,2767,65432,12574,121228,4353,111864
10025.26,2266603,2160732,3887864,1711780,18869,240980,45855,541176,148,79372,2768,65432,12576,121228,4353,111864
11029.32,2267002,2161114,3887864,1712368,18871,240980,45861,541176,148,79372,2768,65432,12579,121228,4353,111864
12034.02,2267395,2161495,3887864,1713132,18875,240980,45867,541176,148,79372,2768,65432,12581,121228,4354,111864
13037.68,2267792,2161872,3887864,1713804,18881,240980,45877,541176,148,79372,2769,65432,12584,121228,4356,111864
14041.71,2268188,2162254,3887864,1714388,18885,240980,45884,541176,148,79372,2770,65432,12586,121228,4356,111864
15047.53,2268585,2162634,3887864,1714576,18887,240980,45894,541176,148,79372,2770,65432,12591,121228,4356,111864
16051.79,2268983,2163012,3887864,1714944,18891,240980,45903,541176,148,79372,2770,65432,12595,121232,4356,111864
17059.23,2269380,2163395,3887864,1715128,18895,240980,45910,541176,148,79372,2770,65432,12598,121232,4356,111864
18061.03,2269781,2163749,3887864,1715728,18902,240980,45923,541176,148,79372,2772,65432,12599,121232,4359,111864
19062.67,2270179,2164143,3887864,1716832,18903,240980,45924,541176,148,79372,2772,65432,12601,121232,4359,111864
20064.27,2270579,2164535,3887864,1717212,18905,240980,45928,541176,148,79372,2772,65432,12602,121232,4359,111864
21065.94,2270979,2164930,3887864,1717932,18906,240980,45930,541176,148,79372,2772,65432,12603,121232,4359,111864
22067.85,2271377,2165320,3887864,1717636,18908,240980,45934,541176,148,79372,2772,65432,12604,121232,4359,111864
23071.97,2271776,2165702,3887864,1717808,18913,240980,45941,541176,148,79372,2773,65432,12606,121232,4360,111864
24076.16,2272171,2166080,3887864,1717604,18919,240980,45949,541176,148,79372,2773,65432,12609,121232,4361,111864
25084.02,2272568,2166471,3887864,1717604,18921,240980,45953,541176,148,79372,2774,65432,12611,121232,4361,111864
26086.28,2272970,2166740,3887864,1717864,18924,240980,46072,541184,148,79372,2774,65432,12614,121232,4361,111864
27088.02,2273365,2167071,3887864,1652052,18926,240980,46133,595584,148,79372,2774,65432,12616,121232,4361,111864
28090.37,2273762,2167434,3887864,1646656,18931,240980,46143,595924,148,79372,2775,65440,12618,121232,4362,111864
29092.07,2274160,2167829,3887864,1650932,18932,240980,46144,595952,148,79372,2775,65440,12619,121232,4363,111864
30093.78,2274557,2168217,3887864,1649924,18934,240980,46149,596060,148,79372,2776,65440,12621,121236,4364,111864
31098.06,2274951,2168605,3887864,1649924,18937,240980,46154,596192,148,79372,2776,65440,12622,121236,4364,111864
32101.89,2275347,2168983,3887864,1650176,18942,240980,46164,596296,148,79372,2776,65440,12625,121236,4365,111864
33105.59,2275741,2169357,3887864,1649712,18946,240980,46174,596464,148,79372,2776,65440,12630,121236,4365,111864
34109.87,2276135,2169735,3887864,1649460,18951,240980,46184,596600,148,79372,2777,65444,12633,121236,4365,111864
35113.64,2276532,2170123,3887864,1649208,18953,240980,46188,596684,148,79372,2778,65444,12636,121236,4367,111864
36117.89,2276929,2170505,3887864,1649208,18956,240980,46196,596796,148,79372,2779,65444,12639,121236,4367,111864
37121.78,2277324,2170886,3887864,1649952,18961,240980,46205,596936,148,79372,2779,65444,12641,121236,4367,111864
38126.19,2277714,2171241,3887864,1650844,18971,240980,46221,596988,148,79372,2780,65444,12644,121236,4368,111864
39128.03,2278114,2171617,3887864,1652876,18972,240980,46224,596988,148,79372,2780,65444,12645,121236,4368,111864
40129.74,2278513,2172010,3887864,1653512,18973,240980,46228,596996,148,79372,2780,65444,12646,121236,4368,111864
41131.39,2278911,2172406,3887864,1654124,18975,240980,46229,597028,148,79372,2781,65444,12647,121236,4369,111864
42133.09,2279308,2172795,3887864,1654748,18977,240980,46234,597156,148,79372,2781,65444,12649,121236,4370,111864
43134.72,2279705,2173186,3887864,1655636,18978,240980,46238,597216,148,79372,2781,65444,12649,121236,4370,111864
