time,total,idle,mem_total,mem_free,955/cpu,955/rss
1002.99,359630,339491,3887864,2125928,3554,182288
2003.84,360027,339854,3887864,2122856,3564,182288
3004.75,360424,340243,3887864,2123180,3565,182288
4005.37,360822,340634,3887864,2123764,3566,182288
5006.02,361220,341029,3887864,2124284,3568,182292
6007.42,361615,341399,3887864,2126712,3571,182292
7008.14,362006,341740,3887864,2114688,3577,182292
8009.16,362397,341917,3887864,2077984,3585,182292
9009.94,362796,342306,3887864,2069872,3588,182292
10010.57,363193,342701,3887864,2070056,3589,182292
11011.22,363594,343097,3887864,2071592,3590,182292
12012.61,363992,343489,3887864,2071980,3594,182292
13013.87,364387,343878,3887864,2073232,3598,182292
14015.28,364785,344266,3887864,2073352,3603,182296
15016.75,365183,344657,3887864,2073916,3606,182296
16017.52,365581,345020,3887864,2071560,3610,182296
17018.19,365978,345410,3887864,2064400,3614,182296
18018.83,366377,345806,3887864,2065276,3614,182296
19019.48,366775,346196,3887864,2066680,3617,182296
20020.11,367174,346591,3887864,2066192,3619,182296
21021.48,367572,346975,3887864,2067060,3623,182296
22022.96,367968,347356,3887864,2069048,3629,182296
23028.42,368368,347744,3887864,2070224,3633,182296
24030.04,368762,348130,3887864,2070352,3638,182300
25031.12,369161,348510,3887864,2070668,3652,182300
26031.83,369551,348869,3887864,2074316,3659,182300
27032.52,369949,349263,3887864,2073440,3661,182300
28033.22,370348,349660,3887864,2074000,3663,182300
29033.95,370745,350052,3887864,2074776,3666,182300
30034.65,371145,350449,3887864,2075040,3666,182300
31035.82,371539,350824,3887864,2073072,3668,182300
32037.07,371931,351137,3887864,2073436,3676,182948
33038.57,372322,351461,3887864,2073764,3681,182948
34039.77,372713,351785,3887864,2073556,3684,182948
35041.62,373101,352110,3887864,2073644,3686,182948
36043.1,373493,352420,3887864,2068208,3691,182948
37044.0,373884,352759,3887864,2073640,3693,182948
38044.76,374281,353114,3887864,2073640,3694,182948
39045.52,374677,353465,3887864,2073400,3696,182948
40046.36,375074,353820,3887864,2073336,3698,182948
41047.06,375467,354166,3887864,2073588,3702,182976
42048.35,375861,354498,3887864,2073168,3709,182976
43050.11,376256,354851,3887864,2072528,3711,182976
44051.7,376654,355191,3887864,2071608,3715,183036
45054.65,377052,355546,3887864,2071608,3718,183036
46055.91,377445,355880,3887864,2071680,3726,183036
47057.28,377826,356081,3887864,2050928,3746,183040
48059.86,378213,356181,3887864,1996576,3766,183044
49063.18,378611,356188,3887864,1975028,3777,183332
50064.17,379003,356516,3887864,1969300,3779,183332
51065.14,379400,356871,3887864,1969300,3781,183332
52067.1,379789,357195,3887864,1969300,3784,183332
53068.53,380174,357513,3887864,1968804,3788,183332
54069.89,380567,357832,3887864,1968804,3792,183332
55071.17,380956,358153,3887864,1968580,3795,183332
56072.55,381343,358468,3887864,1968580,3802,183332
57073.49,381738,358783,3887864,1967956,3805,183332
58074.34,382132,359136,3887864,1968908,3807,183332
59075.15,382529,359480,3887864,1969404,3814,183332
60075.98,382923,359836,3887864,1969372,3815,183332
61076.82,383325,360189,3887864,1970088,3819,183332
62078.86,383705,360392,3887864,1954948,3842,183332
63081.36,384092,360512,3887864,1892708,3860,183332
64083.09,384493,360521,3887864,1870184,3876,184320
65084.01,384884,360792,3887864,1865896,3886,185432
66084.85,385280,361144,3887864,1866364,3889,185436
67085.66,385670,361479,3887864,1873252,3891,185436
68086.51,386065,361835,3887864,1872544,3893,185436
69087.33,386454,362188,3887864,1872860,3895,185436
70088.16,386843,362543,3887864,1873348,3897,185436
71088.97,387236,362899,3887864,1873796,3898,185436
72090.32,387629,363240,3887864,1873812,3904,185436
73091.79,388019,363565,3887864,1874064,3907,185436
74093.23,388408,363890,3887864,1874064,3912,185436
75094.74,388801,364217,3887864,1874064,3915,185436
76095.94,389193,364536,3887864,1873100,3923,185436
77096.82,389578,364846,3887864,1871740,3930,185436
78097.54,389980,365207,3887864,1871556,3931,185436
79098.26,390377,365562,3887864,1871584,3934,185436
80098.96,390773,365923,3887864,1871332,3936,185436
81099.68,391169,366286,3887864,1871536,3937,185436
82100.84,391563,366631,3887864,1871752,3941,185436
83102.08,391952,366963,3887864,1871940,3945,185436
84103.39,392342,367293,3887864,1872104,3950,185436
85105.23,392730,367628,3887864,1872108,3953,185436
86107.57,393122,367950,3887864,1872108,3956,185436
87108.48,393514,368301,3887864,1873268,3967,183632
88109.29,393903,368643,3887864,1872944,3970,183632
89110.1,394300,368999,3887864,1872720,3972,183632
90110.89,394695,369357,3887864,1872472,3974,183632
91111.7,395090,369715,3887864,1871496,3976,183632
92112.48,395483,370043,3887864,1871244,3985,183636
93113.17,395875,370404,3887864,1871004,3987,183636
94113.89,396269,370765,3887864,1870512,3990,183636
95114.67,396663,371126,3887864,1870512,3992,183636
96115.42,397060,371485,3887864,1870512,3992,183636
97116.65,397449,371827,3887864,1870036,3997,183640
98117.49,397838,372155,3887864,1867856,4000,183640
99118.25,398230,372514,3887864,1867800,4003,183640
100119.1,398627,372874,3887864,1867580,4005,183640
101119.83,399025,373235,3887864,1867548,4008,183640
102120.57,399414,373583,3887864,1866676,4013,183640
103121.71,399807,373927,3887864,1867000,4016,183640
104123.16,400197,374261,3887864,1867228,4020,183640
105124.51,400589,374592,3887864,1867232,4025,183644
106126.03,400979,374924,3887864,1866980,4027,183644
107126.91,401369,375255,3887864,1866224,4039,183648
108127.67,401766,375597,3887864,1862836,4041,183648
109128.41,402165,375950,3887864,1862960,4044,183648
110129.16,402565,376311,3887864,1863404,4046,183648
111129.88,402956,376672,3887864,1864016,4049,183648
112131.12,403341,376999,3887864,1864516,4056,183648
113132.24,403731,377333,3887864,1864516,4059,183648
114133.55,404118,377663,3887864,1864700,4063,183648
115135.0,404509,377992,3887864,1864864,4067,183648
116136.33,404900,378323,3887864,1864880,4069,183648
117137.21,405293,378662,3887864,1864880,4077,183652
118138.05,405684,379003,3887864,1866360,4079,183652
119138.82,406083,379360,3887864,1866540,4082,183652
120139.61,406478,379722,3887864,1867052,4083,183652
121140.41,406875,380089,3887864,1866828,4085,183652
122141.16,407266,380458,3887864,1867012,4095,183656
123141.87,407662,380853,3887864,1866756,4097,183656
124142.61,408059,381246,3887864,1867268,4100,183656
125143.32,408459,381642,3887864,1867536,4101,183656
126144.04,408856,382038,3887864,1867036,4102,183656
127145.51,409253,382422,3887864,1867744,4107,183656
128147.21,409649,382810,3887864,1867744,4111,183656
129148.12,410041,383171,3887864,1865184,4119,183656
130148.87,410439,383566,3887864,1864916,4120,183656
131149.54,410840,383960,3887864,1865652,4122,183656
132150.23,411238,384351,3887864,1865944,4125,183656
133150.97,411637,384746,3887864,1866360,4126,183656
134152.28,412028,385130,3887864,1866160,4132,183660
135153.97,412423,385517,3887864,1866512,4136,183660
136155.64,412819,385905,3887864,1867044,4138,183660
137157.32,413213,386266,3887864,1866476,4150,183660
138159.2,413608,386654,3887864,1866812,4154,183660
