time,total,idle,mem_total,mem_free,1230/cpu,1230/rss,1257/cpu,1257/rss,1283/cpu,1283/rss,1316/cpu,1316/rss,1317/cpu,1317/rss,979/cpu,979/rss
1010.06,2032537,1936116,3887864,1721364,16915,240196,41235,539324,135,79372,2526,65312,11250,121056,4050,111832
2014.13,2032930,1936494,3887864,1722116,16920,240196,41244,539324,135,79372,2528,65312,11252,121056,4050,111832
3016.93,2033320,1936843,3887864,1722772,16930,240196,41271,539324,135,79372,2528,65312,11256,121056,4051,111832
4020.88,2033715,1937214,3887864,1723372,16936,240196,41284,539324,135,79372,2528,65312,11259,121056,4052,111832
5025.43,2034112,1937597,3887864,1723840,16939,240196,41291,539324,135,79372,2529,65312,11262,121056,4052,111832
6027.38,2034508,1937958,3887864,1719032,16945,240948,41296,539324,135,79372,2529,65312,11265,121056,4053,111832
7028.98,2034904,1938349,3887864,1719120,16947,240948,41299,539324,135,79372,2529,65312,11266,121056,4053,111832
8030.63,2035305,1938742,3887864,1719916,16949,240948,41303,539324,135,79372,2529,65312,11267,121056,4053,111832
9034.49,2035704,1938964,3887864,1677424,16953,240948,41467,577864,135,79372,2530,65312,11270,121056,4054,111832
10036.17,2036102,1939346,3887864,1662336,16955,240948,41480,592356,135,79372,2530,65312,11271,121056,4055,111832
11040.43,2036501,1939732,3887864,1662308,16959,240948,41486,592532,135,79372,2531,65312,11273,121056,4055,111832
12044.16,2036900,1940118,3887864,1662300,16961,240948,41491,592568,135,79372,2531,65312,11276,121056,4056,111832
13048.28,2037290,1940498,3887864,1662816,16965,240948,41498,592640,135,79372,2532,65312,11278,121056,4056,111832
14052.77,2037689,1940880,3887864,1662564,16969,240948,41505,592688,135,79372,2532,65312,11280,121056,4058,111832
15057.59,2038082,1941248,3887864,1662812,16974,240948,41519,592932,135,79372,2533,65312,11289,121056,4058,111832
16059.95,2038477,1941607,3887864,1668332,16978,240948,41528,592996,135,79372,2533,65312,11293,121056,4058,111832
17061.65,2038878,1942001,3887864,1668048,16979,240948,41530,593028,135,79372,2533,65312,11293,121056,4058,111832
18063.45,2039280,1942390,3887864,1667572,16981,240948,41535,593128,135,79372,2533,65312,11295,121056,4058,111832
19065.17,2039678,1942777,3887864,1667632,16984,240948,41541,593220,135,79372,2534,65312,11296,121056,4059,111832
20066.84,2040076,1943169,3887864,1667632,16985,240948,41545,593264,135,79372,2534,65312,11298,121056,4059,111832
21071.1,2040473,1943559,3887864,1667632,16988,240948,41549,593360,135,79372,2534,65312,11299,121056,4059,111832
22075.55,2040874,1943942,3887864,1667632,16991,240948,41555,593384,135,79372,2534,65312,11301,121056,4060,111832
23079.87,2041270,1944321,3887864,1667632,16995,240948,41564,593496,135,79372,2535,65312,11304,121056,4061,111832
24084.06,2041665,1944700,3887864,1667884,17000,240948,41573,593620,135,79372,2535,65312,11306,121056,4062,111832
25087.81,2042062,1945083,3887864,1667632,17004,240948,41579,593692,135,79372,2536,65312,11309,121056,4063,111832
26092.11,2042456,1945466,3887864,1667920,17007,240948,41586,593804,135,79372,2536,65312,11312,121056,4063,111832
27093.98,2042855,1945838,3887864,1671016,17008,240948,41589,593896,135,79372,2536,65312,11314,121056,4063,111832
28095.71,2043252,1946231,3887864,1671016,17009,240948,41591,593940,135,79372,2537,65312,11314,121056,4063,111832
29097.41,2043648,1946619,3887864,1671276,17013,240948,41596,594108,135,79372,2537,65312,11316,121056,4063,111832
30099.97,2044042,1947004,3887864,1671024,17015,240948,41603,594232,135,79372,2537,65312,11318,121056,4065,111832
31101.62,2044441,1947394,3887864,1671024,17018,240948,41608,594304,135,79372,2537,65312,11319,121056,4065,111832
32105.19,2044837,1947774,3887864,1671024,17020,240948,41612,594328,135,79372,2539,65312,11321,121056,4065,111832
33108.74,2045229,1948147,3887864,1671024,17026,240948,41623,594480,135,79372,2539,65312,11325,121056,4065,111832
34112.86,2045626,1948522,3887864,1671276,17031,240948,41634,594748,135,79372,2539,65312,11328,121056,4067,111832
35116.69,2046021,1948907,3887864,1671036,17034,240948,41640,594820,135,79372,2540,65312,11330,121056,4067,111832
36120.38,2046422,1949288,3887864,1670784,17038,240948,41646,594880,138,79372,2540,65312,11333,121056,4067,111832
