time,total,idle,mem_total,mem_free,2291/cpu,2291/rss,2311/cpu,2311/rss,2328/cpu,2328/rss,2378/cpu,2378/rss,2411/cpu,2411/rss,2412/cpu,2412/rss
1017.47,2379433,2220324,3887864,1377804,4638,111436,16817,148560,47576,685472,129,79128,2239,65176,10799,127900
2019.36,2379825,2220671,3887864,1371176,4638,111436,16825,148560,47594,685472,129,79128,2239,65176,10804,127900
3020.92,2380222,2221051,3887864,1382508,4638,111436,16826,148560,47597,685472,129,79128,2240,65176,10805,127900
4022.52,2380618,2221439,3887864,1384176,4638,111436,16829,148560,47603,685472,129,79128,2241,65176,10806,127900
5024.42,2381017,2221805,3887864,1387668,4639,111436,16832,148560,47609,685472,129,79128,2241,65176,10807,127900
6026.03,2381417,2222193,3887864,1392376,4639,111436,16834,148560,47613,685472,129,79128,2241,65176,10809,127900
7029.39,2381814,2222546,3887864,1393844,4639,111436,16835,148560,47617,685472,129,79128,2241,65176,10810,127900
8032.97,2382211,2222925,3887864,1393844,4641,111436,16839,148560,47627,685472,129,79128,2241,65176,10813,127900
9034.76,2382606,2223281,3887864,1397180,4641,111436,16841,148560,47633,685476,129,79128,2242,65176,10815,127900
10036.39,2383005,2223672,3887864,1398184,4642,111436,16843,148560,47638,685476,129,79128,2242,65176,10816,127900
11038.05,2383405,2224041,3887864,1389448,4642,111436,16845,148560,47642,685476,129,79128,2242,65176,10817,127900
12039.64,2383801,2224432,3887864,1390936,4642,111436,16847,148560,47646,685476,129,79128,2243,65176,10818,127900
13041.53,2384199,2224815,3887864,1390320,4642,111436,16848,148560,47648,685476,129,79128,2243,65176,10819,127900
14044.91,2384593,2225179,3887864,1400420,4643,111436,16854,148564,47658,685476,129,79128,2243,65176,10822,127900
15049.44,2384988,2225555,3887864,1401556,4643,111436,16858,148564,47669,685476,129,79128,2243,65176,10827,127900
16051.36,2385380,2225874,3887864,1404096,4644,111436,16869,148564,47699,685480,129,79128,2245,65180,10833,127900
17053.22,2385779,2226254,3887864,1404224,4644,111436,16872,148564,47702,685480,129,79128,2245,65180,10840,125444
18054.87,2386176,2226592,3887864,1406356,4647,111436,16876,148564,47714,685484,129,79128,2246,65180,10843,125444
19056.53,2386574,2226985,3887864,1406752,4649,111436,16877,148564,47717,685484,129,79128,2246,65180,10845,125444
20058.19,2386973,2227350,3887864,1392340,4649,111440,16880,148564,47723,685484,129,79128,2246,65180,10846,125444
21061.79,2387366,2227727,3887864,1392516,4649,111440,16882,148564,47733,685484,129,79128,2246,65180,10848,125444
22063.65,2387760,2228079,3887864,1392076,4650,111440,16887,148564,47740,685484,129,79128,2247,65180,10851,125444
23065.24,2388157,2228471,3887864,1393268,4650,111440,16889,148564,47744,685484,129,79128,2247,65180,10852,125444
24067.15,2388555,2228852,3887864,1394132,4651,111440,16891,148564,47748,685484,129,79128,2247,65180,10854,125444
25068.89,2388952,2229225,3887864,1381072,4651,111440,16893,148564,47753,685484,129,79128,2247,65180,10855,125444
26070.58,2389349,2229614,3887864,1384356,4651,111440,16896,148564,47759,685484,129,79128,2247,65180,10856,125444
27074.07,2389748,2229979,3887864,1395024,4652,111440,16897,148564,47764,685484,129,79128,2247,65180,10858,125444
28076.28,2390145,2230345,3887864,1400688,4652,111440,16899,148564,47769,685484,129,79128,2248,65180,10859,125444
29078.04,2390542,2230713,3887864,1400040,4652,111440,16901,148564,47774,685484,129,79128,2248,65180,10861,125444
30079.62,2390940,2231102,3887864,1400040,4652,111440,16903,148564,47779,685484,129,79128,2248,65180,10862,125444
31081.29,2391335,2231460,3887864,1407952,4653,111440,16907,148564,47788,685484,129,79128,2249,65180,10863,125444
32082.96,2391733,2231852,3887864,1407952,4653,111440,16909,148564,47790,685484,129,79128,2249,65180,10865,125444
33084.58,2392127,2232199,3887864,1412040,4653,111440,16914,148564,47802,685484,129,79128,2249,65180,10868,125444
34086.25,2392526,2232587,3887864,1412040,4654,111440,16918,148564,47807,685484,129,79128,2250,65180,10869,125444
35088.16,2392927,2232973,3887864,1404748,4655,111440,16919,148564,47809,685484,129,79128,2250,65180,10870,125444
36089.85,2393323,2233339,3887864,1407724,4655,111440,16923,148564,47818,685484,129,79128,2250,65180,10871,125444
37091.55,2393722,2233732,3887864,1407908,4655,111440,16924,148564,47820,685484,129,79128,2250,65180,10873,125444
38094.85,2394120,2234074,3887864,1406916,4655,111440,16927,148564,47830,685484,129,79128,2251,65180,10874,125444
39098.52,2394513,2234461,3887864,1407256,4656,111440,16929,148564,47834,685484,129,79128,2251,65180,10876,125444
40100.31,2394912,2234820,3887864,1412880,4656,111440,16933,148564,47841,685484,129,79128,2252,65180,10878,125444
41101.97,2395308,2235211,3887864,1412796,4657,111440,16934,148564,47844,685484,129,79128,2252,65180,10880,125444
42103.67,2395705,2235578,3887864,1408856,4657,111440,16936,148564,47850,685484,129,79128,2252,65180,10880,125444
43105.31,2396102,2235972,3887864,1408632,4657,111440,16938,148564,47852,685484,129,79128,2252,65180,10881,125444
44107.01,2396500,2236334,3887864,1404524,4658,111440,16940,148564,47859,685484,129,79128,2252,65180,10884,125444
45110.7,2396896,2236717,3887864,1405368,4658,111440,16944,148564,47867,685484,129,79128,2252,65180,10887,125444
46113.29,2397288,2237071,3887864,1402340,4660,111440,16952,148564,47883,685484,129,79128,2253,65180,10892,125444
47115.15,2397685,2237438,3887864,1405860,4660,111440,16953,148564,47888,685484,129,79128,2254,65180,10893,125444
48116.82,2398080,2237812,3887864,1405956,4660,111440,16955,148564,47892,685484,129,79128,2254,65180,10894,125444
49118.52,2398475,2238176,3887864,1394868,4661,111440,16959,148576,47897,685484,129,79128,2254,65180,10895,125444
50120.26,2398873,2238568,3887864,1395300,4661,111440,16961,148576,47901,685484,129,79128,2254,65180,10896,125444
51122.08,2399271,2238790,3887864,1394040,4662,111440,16964,148576,48040,685504,129,79128,2254,65180,10899,125444
52123.75,2399669,2239134,3887864,1395644,4662,111440,16965,148576,48088,685528,129,79128,2255,65180,10901,125444
53125.38,2400064,2239502,3887864,1384396,4662,111440,16968,148576,48094,685528,129,79128,2255,65180,10903,125444
54127.07,2400462,2239891,3887864,1387008,4663,111440,16971,148576,48098,685528,129,79128,2255,65180,10903,125444
55131.02,2400861,2240260,3887864,1385136,4663,111440,16973,148576,48104,685528,129,79128,2255,65180,10905,125444
56132.74,2401257,2240642,3887864,1396160,4664,111440,16976,148576,48111,685528,129,79128,2256,65180,10906,125444
57136.35,2401653,2241027,3887864,1402916,4664,111440,16978,148576,48116,685528,129,79128,2256,65180,10909,125444
58138.95,2402051,2241369,3887864,1401624,4665,111440,16981,148576,48125,685528,129,79128,2256,65180,10910,125444
