time,total,idle,mem_total,mem_free,890/cpu,890/rss
1004.27,1921420,1713225,3887864,431116,1071,35392
2006.09,1921819,1713615,3887864,431364,1072,35392
3007.72,1922213,1714000,3887864,432092,1072,35392
4009.39,1922608,1714390,3887864,432280,1072,35392
5010.64,1923003,1714766,3887864,432444,1072,35392
6012.28,1923397,1715119,3887864,427912,1073,35392
7012.94,1923794,1715515,3887864,427416,1073,35392
8013.65,1924192,1715906,3887864,427708,1073,35392
9014.32,1924590,1716295,3887864,427828,1073,35392
10015.0,1924990,1716690,3887864,428080,1074,35416
11015.7,1925387,1717033,3887864,421924,1074,35416
12016.37,1925778,1717366,3887864,417472,1074,35416
13017.24,1926166,1717659,3887864,393092,1074,35416
14018.21,1926563,1718045,3887864,398304,1074,35416
15018.92,1926962,1718430,3887864,400936,1075,35416
16019.56,1927357,1718796,3887864,417156,1075,35416
17020.19,1927758,1719192,3887864,417188,1075,35416
18020.81,1928156,1719587,3887864,417652,1075,35416
19021.62,1928553,1719979,3887864,418224,1075,35416
20022.28,1928950,1720374,3887864,418504,1075,35416
21023.74,1929349,1720760,3887864,419500,1075,35416
22024.88,1929746,1721147,3887864,418736,1075,35416
23026.37,1930143,1721533,3887864,420956,1076,35416
24028.32,1930539,1721920,3887864,421976,1076,35416
25029.37,1930928,1722221,3887864,422176,1076,35416
