time,total,idle,mem_total,mem_free,1647/cpu,1647/rss
1004.74,1561617,1254517,3887864,2023068,84206,765688
2005.49,1562013,1254880,3887864,2023260,84239,765688
3006.15,1562411,1255239,3887864,2016288,84251,765688
4006.79,1562807,1255623,3887864,2018760,84260,765688
5007.44,1563205,1255988,3887864,2026028,84270,765724
6008.9,1563603,1256364,3887864,2026564,84285,765724
7010.5,1563997,1256738,3887864,2026316,84303,765724
8011.34,1564392,1257091,3887864,2028216,84312,765724
9012.0,1564789,1257467,3887864,2025680,84317,765724
10012.91,1565180,1257822,3887864,2020292,84331,765760
11013.71,1565571,1258074,3887864,2008404,84391,765468
12014.46,1565956,1258401,3887864,2018132,84407,765540
13015.21,1566347,1258709,3887864,2018376,84449,765248
14015.9,1566744,1259063,3887864,2005412,84463,765264
15016.55,1567141,1259452,3887864,2006328,84471,765272
16017.19,1567540,1259818,3887864,2009712,84478,765292
17017.87,1567937,1260208,3887864,2009860,84486,765312
18019.26,1568338,1260582,3887864,2007156,84493,765312
19020.08,1568736,1260951,3887864,2013584,84500,765312
20020.76,1569132,1261320,3887864,2015940,84511,767020
21021.47,1569531,1261686,3887864,2009768,84519,767012
22022.23,1569930,1262071,3887864,2010244,84527,767012
23023.08,1570328,1262431,3887864,2012356,84538,767012
24024.68,1570723,1262803,3887864,2013680,84552,767012
