time,total,idle,mem_total,mem_free,1647/cpu,1647/rss
1002.52,1587389,1278151,3887864,2003256,85185,775456
2003.56,1587780,1278490,3887864,2000488,85214,773116
3005.52,1588178,1278857,3887864,2001768,85232,773304
4006.44,1588578,1279212,3887864,2000228,85242,773408
5007.08,1588975,1279596,3887864,2001484,85251,773624
6007.71,1589372,1279943,3887864,2007080,85259,773736
7008.35,1589770,1280330,3887864,2007408,85267,773932
8008.98,1590167,1280686,3887864,1998400,85282,774800
9010.07,1590567,1281053,3887864,1998432,85297,775020
10014.47,1590961,1281394,3887864,1998184,85318,776088
11015.34,1591355,1281636,3887864,1999360,85377,777624
12016.04,1591757,1282020,3887864,1999824,85387,777828
13017.54,1592148,1282329,3887864,2003144,85411,778980
14018.41,1592546,1282721,3887864,2003896,85417,779072
15019.1,1592940,1283085,3887864,2007144,85425,779348
16019.77,1593335,1283439,3887864,1993636,85437,779564
17020.46,1593730,1283803,3887864,1992316,85448,779840
18021.2,1594126,1284193,3887864,1992668,85453,779988
19022.03,1594522,1284550,3887864,1993180,85463,780248
20022.71,1594917,1284937,3887864,1992932,85470,781192
21023.68,1595315,1285304,3887864,1984492,85478,781312
22024.47,1595713,1285685,3887864,1994028,85484,781524
23025.27,1596112,1286072,3887864,1995064,85492,781924
24026.13,1596514,1286433,3887864,1971344,85502,782220
