time,total,idle,mem_total,mem_free,1652/cpu,1652/rss
1003.17,1538763,1404718,3887864,490968,13771,181288
2008.8,1539162,1405113,3887864,491684,13773,181288
3010.31,1539563,1405507,3887864,492152,13776,181288
4011.76,1539961,1405901,3887864,492320,13778,181288
5013.57,1540358,1406285,3887864,492336,13785,181288
6015.18,1540759,1406681,3887864,492840,13787,181288
7015.98,1541154,1407052,3887864,491672,13790,181292
8016.58,1541554,1407449,3887864,491976,13791,181292
9017.19,1541951,1407844,3887864,493464,13793,181292
10017.85,1542351,1408238,3887864,489432,13795,181292
11018.87,1542748,1408580,3887864,482228,13802,181292
12022.47,1543139,1408907,3887864,468816,13808,181292
13023.3,1543524,1409184,3887864,451712,13817,181292
14024.11,1543922,1409576,3887864,452920,13820,181292
15024.81,1544322,1409970,3887864,455896,13823,181292
16025.61,1544721,1410367,3887864,458140,13825,181292
17026.31,1545117,1410744,3887864,470960,13827,181292
18028.4,1545517,1411134,3887864,470960,13830,181292
19029.93,1545913,1411527,3887864,472228,13832,181292
20031.6,1546313,1411920,3887864,474492,13836,181292
21033.21,1546713,1412314,3887864,474980,13838,181292
22035.6,1547113,1412703,3887864,475584,13845,181292
23037.52,1547509,1413082,3887864,476076,13855,181292
24038.49,1547905,1413368,3887864,477328,13866,181292
