time,total,idle,mem_total,mem_free,1647/cpu,1647/rss
1002.92,1510085,1206988,3887864,1994392,82588,791908
2004.86,1510481,1207348,3887864,1989272,82598,792000
3006.79,1510879,1207712,3887864,1990372,82618,792016
4008.91,1511269,1208061,3887864,1992744,82631,792028
5009.57,1511668,1208452,3887864,1993668,82636,792028
6010.23,1512058,1208799,3887864,1989032,82643,790496
7010.91,1512456,1209192,3887864,1989080,82648,790496
8011.9,1512854,1209562,3887864,1990060,82661,790000
9013.51,1513250,1209938,3887864,1997144,82670,790020
10015.52,1513645,1210296,3887864,1998992,82695,790164
11016.78,1514039,1210434,3887864,1998244,82834,768092
12017.57,1514431,1210787,3887864,2001524,82848,765148
13018.22,1514817,1211108,3887864,2008544,82866,765168
14018.84,1515213,1211460,3887864,2009892,82875,765196
15019.46,1515609,1211788,3887864,2014392,82898,764980
16020.81,1516005,1212159,3887864,2015068,82909,764980
17021.54,1516403,1212514,3887864,2012896,82917,764980
18022.18,1516800,1212902,3887864,2013300,82925,764980
19022.98,1517196,1213283,3887864,2005240,82930,765072
20023.66,1517593,1213654,3887864,2008336,82941,765092
21024.27,1517992,1214047,3887864,2010816,82945,765092
22024.91,1518390,1214408,3887864,2008492,82954,765116
23025.78,1518785,1214790,3887864,2009816,82965,765116
24026.82,1519176,1215145,3887864,2017740,82976,765216
25027.6,1519577,1215535,3887864,2018424,82984,765232
