time,total,idle,mem_total,mem_free,113608/cpu,113608/rss,114374/cpu,114374/rss
1004.78,10309451,10118030,16370456,8858968,360,59056,14491,840328
2010.31,10310048,10118623,16370456,8858968,360,59056,14496,840328
3014.61,10310649,10119217,16370456,8858968,361,59056,14502,840328
4018.63,10311245,10119806,16370456,8858716,361,59056,14510,840328
5023.92,10311844,10120399,16370456,8858716,361,59056,14515,840328
6028.61,10312441,10120989,16370456,8858716,361,59056,14521,840456
7033.53,10313040,10121583,16370456,8858716,361,59056,14526,840456
8039.69,10313639,10122173,16370456,8858716,361,59056,14533,840456
9046.11,10314239,10122761,16370456,8861616,361,59056,14540,840456
10049.98,10314836,10123346,16370456,8848792,361,59056,14545,840456
11053.63,10315424,10123828,16370456,8841404,363,59056,14573,840332
12056.03,10316018,10124377,16370456,8855408,364,59056,14584,839992
13058.98,10316616,10124967,16370456,8852892,364,59056,14591,841784
14063.1,10317216,10125558,16370456,8852092,364,59056,14598,841784
15068.42,10317815,10126148,16370456,8851852,364,59056,14604,841784
16073.5,10318414,10126739,16370456,8853352,364,59056,14610,841784
17076.24,10319013,10127331,16370456,8854468,364,59056,14615,841784
18086.71,10319615,10127919,16370456,8852520,365,59056,14627,841784
19089.22,10320211,10128506,16370456,8851528,365,59056,14633,841784
20091.2,10320808,10129091,16370456,8855812,365,59056,14641,841636
21095.19,10321405,10129679,16370456,8854848,365,59056,14649,841632
22100.19,10322005,10130271,16370456,8854848,365,59056,14655,841760
