time,sent,received,total
3.6,261832.4,1627746.3,1845.29
1005.27,261834.82,1627747.77,1845.29
2011.54,261838.02,1627750.15,1845.3
3018.62,261841.28,1627752.61,1845.31
4021.62,261844.85,1627754.99,1845.31
5026.68,261848.25,1627757.57,1845.32
6031.02,261851.79,1627759.88,1845.32
7035.64,261855.35,1627762.4,1845.33
8039.9,261858.09,1627764.44,1845.33
9043.4,261861.17,1627766.75,1845.34
10047.41,261864.97,1627769.4,1845.35
11050.48,261878.91,1627786.74,1845.38
12055.2,261882.26,1627789.26,1845.38
13059.37,261885.69,1627791.65,1845.39
14063.87,261888.96,1627794.16,1845.39
15068.21,261892.37,1627796.68,1845.4
16073.0,261895.95,1627799.13,1845.41
17076.19,261899.35,1627801.51,1845.41
18080.3,261901.92,1627803.35,1845.42
19084.11,261904.49,1627805.18,1845.42
20087.84,261907.72,1627807.43,1845.42
21092.54,261911.04,1627809.67,1845.43
