time,total,idle,mem_total,mem_free,2559/cpu,2559/rss
1006.45,6430842,6219896,3887864,952528,54722,184484
2008.03,6431240,6220287,3887864,953832,54726,184484
3009.08,6431637,6220673,3887864,954236,54731,184484
4010.67,6432033,6221039,3887864,955716,54735,184484
5011.37,6432431,6221433,3887864,955236,54738,184484
6012.01,6432831,6221828,3887864,955744,54740,184484
7012.64,6433230,6222225,3887864,955800,54741,184484
8013.29,6433630,6222619,3887864,956368,54744,184484
9014.67,6434033,6223007,3887864,956396,54746,184484
10016.32,6434433,6223392,3887864,955964,54750,184484
11027.99,6434835,6223736,3887864,951224,54759,184484
12028.92,6435227,6224104,3887864,951836,54763,184484
13029.62,6435626,6224486,3887864,950448,54765,184484
14030.43,6436023,6224864,3887864,945820,54767,184484
15031.16,6436421,6225256,3887864,946936,54771,184484
16032.63,6436819,6225653,3887864,952764,54771,184484
17034.23,6437218,6226047,3887864,953172,54774,184484
18036.14,6437615,6226433,3887864,953540,54779,184484
19037.85,6438013,6226822,3887864,954112,54784,184484
20039.45,6438413,6227214,3887864,954288,54787,184484
21040.79,6438811,6227599,3887864,953812,54792,185052
22079.68,6439224,6228004,3887864,953976,54795,185052
23081.43,6439621,6228389,3887864,954228,54800,185052
24082.44,6440011,6228685,3887864,950620,54817,184988
