time,total,idle,mem_total,mem_free,2468/cpu,2468/rss
1005.24,6617725,6216157,3887864,174740,214161,853676
2006.04,6618118,6216528,3887864,174244,214181,854620
3006.87,6618515,6216903,3887864,172924,214186,854620
4007.68,6618914,6217289,3887864,172924,214197,854620
5008.35,6619314,6217679,3887864,172808,214202,854620
6008.96,6619710,6218068,3887864,173312,214208,854620
7010.43,6620106,6218450,3887864,173080,214216,854620
8011.97,6620503,6218820,3887864,173300,214229,854620
9013.65,6620900,6219200,3887864,173804,214240,854620
10016.1,6621297,6219574,3887864,173064,214256,854620
11017.24,6621693,6219803,3887864,160656,214314,852860
12017.98,6622073,6220082,3887864,153768,214343,852844
13018.64,6622468,6220454,3887864,161260,214349,852848
14019.35,6622867,6220841,3887864,160256,214357,852868
15020.08,6623266,6221226,3887864,161524,214365,852900
16021.53,6623660,6221606,3887864,161780,214376,852908
17023.06,6624060,6221984,3887864,162220,214388,852908
18024.46,6624458,6222360,3887864,163040,214400,852956
19025.85,6624851,6222740,3887864,163332,214413,852956
20027.1,6625252,6223114,3887864,164268,214431,852956
21028.3,6625647,6223493,3887864,165020,214446,852956
22029.7,6626044,6223865,3887864,165980,214463,852956
23030.59,6626437,6224230,3887864,167228,214471,852956
