time,total,idle,mem_total,mem_free,2468/cpu,2468/rss
1002.63,6566887,6168301,3887864,169092,212538,859512
2005.47,6567282,6168677,3887864,168652,212547,858520
3006.44,6567680,6169047,3887864,169156,212561,858520
4007.71,6568075,6169426,3887864,169580,212573,858524
5009.03,6568473,6169808,3887864,170008,212584,858520
6010.69,6568873,6170183,3887864,170556,212599,858524
7014.66,6569268,6170565,3887864,170456,212613,858524
8015.57,6569664,6170920,3887864,171036,212623,858524
9016.26,6570062,6171306,3887864,170812,212633,858524
10017.25,6570461,6171696,3887864,168144,212639,858524
11019.5,6570855,6171913,3887864,160868,212709,856896
12020.29,6571247,6172218,3887864,149804,212728,856896
13022.44,6571644,6172546,3887864,149072,212755,856776
14023.22,6572045,6172935,3887864,149944,212760,856780
15023.94,6572442,6173320,3887864,152556,212766,856780
16024.65,6572842,6173706,3887864,153180,212773,856780
17025.42,6573246,6174099,3887864,154508,212778,856780
18026.14,6573643,6174460,3887864,160772,212785,856780
19026.81,6574041,6174851,3887864,160772,212792,856780
20027.49,6574438,6175240,3887864,160772,212799,856780
21028.17,6574837,6175632,3887864,161268,212805,856780
22028.86,6575237,6176022,3887864,161000,212810,856780
23030.11,6575635,6176406,3887864,161556,212819,856780
