time,total,idle,mem_total,mem_free,4320/cpu,4320/rss,4339/cpu,4339/rss,4349/cpu,4349/rss,4450/cpu,4450/rss,4451/cpu,4451/rss,8877/cpu,8877/rss,8966/cpu,8966/rss,9073/cpu,9073/rss,9161/cpu,9161/rss,9270/cpu,9270/rss,9525/cpu,9525/rss
1002.73,1583962,1557132,16370460,11512588,944,109808,4010,71436,6717,372224,439,63924,2532,127216,64,55424,217,70592,144,55792,302,54720,110,68896,64,47528
2007.31,1584559,1557713,16370460,11512588,944,109808,4014,69228,6724,372224,439,63924,2533,127216,64,55424,217,70592,144,55792,303,54720,110,68896,64,47528
3011.37,1585156,1558301,16370460,11512588,944,109808,4016,69356,6727,372224,439,63924,2535,127216,65,55424,218,70592,144,55792,303,54720,110,68896,64,47528
4014.44,1585754,1558892,16370460,11512588,944,109808,4017,69356,6729,372224,440,63924,2535,127216,65,55424,218,70592,144,55792,303,54720,110,68896,64,47528
5018.99,1586353,1559483,16370460,11512336,945,109808,4020,69612,6732,372224,440,63924,2537,127216,65,55424,218,70592,144,55792,303,54720,110,68896,64,47528
6023.09,1586953,1560072,16370460,11509060,945,109808,4020,69612,6733,372224,440,63924,2537,127216,65,55424,218,70592,144,55792,303,54720,110,68896,64,47528
7026.69,1587551,1560664,16370460,11515484,945,109808,4021,69612,6736,372224,440,63924,2539,127216,65,55424,218,70592,144,55792,303,54720,110,68896,64,47528
8030.57,1588149,1561256,16370460,11515336,946,109808,4023,69612,6738,372224,441,63924,2539,127216,65,55424,218,70592,144,55792,304,54720,110,68896,64,47528
9035.37,1588748,1561849,16370460,11515336,946,109808,4024,69612,6741,372224,441,63924,2540,127216,65,55424,218,70592,144,55792,304,54720,110,68896,64,47528
10039.25,1589345,1562436,16370460,11501980,947,109808,4024,69612,6742,372224,441,63924,2541,127216,65,55424,218,70592,144,55792,304,54720,110,68896,64,47528
11040.85,1589938,1562906,16370460,11488052,947,109808,4040,70296,6772,372352,442,63924,2544,127216,66,55552,222,70720,146,55792,308,55104,110,68896,65,47528
12044.74,1590533,1563437,16370460,11486300,947,109808,4051,69888,6787,372352,442,63924,2546,127216,66,55552,225,70720,146,55792,310,55232,112,68896,65,47528
13050.03,1591133,1564024,16370460,11485796,948,109808,4054,69888,6790,372352,442,63924,2547,127216,66,55552,225,70720,146,55792,310,55232,112,68896,65,47528
14056.63,1591729,1564614,16370460,11485796,949,109808,4054,69888,6792,372352,442,63924,2548,127216,66,55552,225,70720,146,55792,310,55232,112,68896,65,47528
15061.37,1592327,1565207,16370460,11485796,949,109808,4055,69888,6795,372352,442,63924,2549,127216,66,55552,225,70720,146,55792,310,55232,112,68896,65,47528
16065.99,1592924,1565788,16370460,11492292,949,109808,4058,70656,6799,372352,442,63924,2550,127216,66,55552,225,70720,147,55792,311,55232,112,68896,65,47528
17070.39,1593522,1566381,16370460,11492420,949,109808,4059,70656,6801,372352,442,63924,2552,127216,66,55552,225,70720,148,55792,311,55232,112,68896,65,47528
18076.06,1594121,1566973,16370460,11492420,949,109808,4060,70656,6804,372352,442,63924,2552,127216,66,55552,225,70720,148,55792,311,55232,112,68896,65,47528
19080.49,1594720,1567564,16370460,11492420,950,109808,4062,70656,6807,372352,442,63924,2553,127216,66,55552,225,70720,148,55792,311,55232,112,68896,65,47528
20083.02,1595319,1568157,16370460,11492420,950,109808,4062,70656,6808,372352,442,63924,2555,127216,66,55552,225,70720,148,55792,311,55232,112,68896,65,47528
21086.1,1595917,1568748,16370460,11492420,950,109808,4063,70656,6811,372352,442,63924,2556,127216,66,55552,226,70720,148,55792,311,55232,112,68896,65,47528
22090.41,1596516,1569336,16370460,11492420,951,109808,4067,69568,6815,372352,443,63924,2556,127216,66,55552,226,70720,148,55792,311,55232,112,68896,65,47528
