time,total,idle,mem_total,mem_free,4320/cpu,4320/rss,4339/cpu,4339/rss,4349/cpu,4349/rss,4450/cpu,4450/rss,4451/cpu,4451/rss,8877/cpu,8877/rss,8966/cpu,8966/rss,9073/cpu,9073/rss,9161/cpu,9161/rss,9270/cpu,9270/rss,9525/cpu,9525/rss
1004.0,1534436,1508552,16370460,11517880,923,109808,3826,69028,6437,361636,427,63924,2438,127088,61,54912,203,70592,135,55792,281,54984,102,68896,60,47528
2010.39,1535037,1509146,16370460,11517880,923,109808,3826,69028,6439,361636,427,63924,2440,127088,61,54912,203,70592,135,55792,282,54984,102,68896,60,47528
3014.74,1535636,1509739,16370460,11517880,923,109808,3828,69156,6442,361636,427,63924,2440,127088,61,54912,203,70592,135,55792,282,54984,102,68896,60,47528
4019.23,1536232,1510328,16370460,11517880,924,109808,3829,69156,6444,361636,427,63924,2442,127088,61,54912,203,70592,135,55792,282,54984,102,68896,60,47528
5023.5,1536831,1510913,16370460,11517880,924,109808,3834,68816,6448,361636,427,63924,2442,127088,61,54912,203,70592,135,55792,283,54984,102,68896,60,47528
6028.48,1537428,1511503,16370460,11517880,924,109808,3835,68816,6451,361636,427,63924,2444,127088,61,54912,203,70592,135,55792,283,54984,102,68896,60,47528
7032.49,1538026,1512088,16370460,11522284,924,109808,3837,68816,6454,361636,427,63924,2445,127088,61,54912,203,70592,135,55792,283,54984,102,68896,60,47528
8036.98,1538626,1512682,16370460,11522284,924,109808,3838,68816,6456,361636,427,63924,2446,127088,61,54912,203,70592,135,55792,283,54984,102,68896,60,47528
9041.32,1539225,1513272,16370460,11522284,924,109808,3839,68944,6459,361636,428,63924,2447,127216,61,54912,204,70592,135,55792,283,54984,102,68896,60,47528
10044.67,1539824,1513857,16370460,11510972,925,109808,3841,68944,6462,361636,428,63924,2449,127216,61,54912,204,70592,135,55792,283,54984,102,68896,60,47528
11047.45,1540418,1514357,16370460,11512784,926,109808,3856,69148,6491,366884,429,63924,2451,127216,61,54912,207,70592,136,55792,286,54984,102,68896,60,47528
12050.78,1541014,1514894,16370460,11494916,926,109808,3857,69148,6494,366884,429,63924,2452,127216,61,54912,207,70592,136,55792,286,54984,102,68896,60,47528
13054.54,1541607,1515427,16370460,11494452,926,109808,3866,69348,6508,366884,429,63924,2454,127216,62,55168,209,70592,136,55792,289,55624,104,68896,60,47528
14056.9,1542204,1516015,16370460,11493948,926,109808,3868,69348,6511,366884,429,63924,2456,127216,62,55168,209,70592,138,55792,289,55624,104,68896,60,47528
15059.57,1542799,1516599,16370460,11493948,926,109808,3872,69212,6515,366884,429,63924,2456,127216,62,55168,210,70592,138,55792,289,55624,104,68896,60,47528
16063.29,1543397,1517188,16370460,11493948,926,109808,3874,69212,6518,366884,429,63924,2457,127216,62,55168,210,70592,138,55792,290,55624,104,68896,60,47528
17065.5,1543992,1517773,16370460,11491384,927,109808,3876,69212,6520,366884,429,63924,2458,127216,62,55168,210,70592,138,55792,290,55624,104,68896,60,47528
18069.21,1544590,1518364,16370460,11491500,927,109808,3877,69340,6522,366884,429,63924,2459,127216,62,55168,210,70592,138,55792,290,55624,104,68896,60,47528
19072.28,1545187,1518955,16370460,11491500,927,109808,3878,69340,6524,366884,430,63924,2461,127216,62,55168,210,70592,138,55792,290,55624,104,68896,60,47528
20076.37,1545786,1519547,16370460,11491500,927,109808,3880,69340,6526,366884,430,63924,2461,127216,62,55168,210,70592,138,55792,290,55624,104,68896,60,47528
21080.34,1546384,1520139,16370460,11491500,927,109808,3881,69340,6528,366884,430,63924,2462,127216,62,55168,210,70592,138,55792,290,55624,104,68896,60,47528
22084.66,1546982,1520732,16370460,11491500,928,109808,3882,69340,6531,366884,430,63924,2463,127216,62,55168,211,70592,138,55792,290,55624,104,68896,60,47528
23087.99,1547580,1521322,16370460,11491500,928,109808,3883,69340,6533,366884,431,63924,2465,127216,62,55168,211,70592,139,55792,290,55624,104,68896,60,47528
