time,total,idle,mem_total,mem_free,4320/cpu,4320/rss,4339/cpu,4339/rss,4349/cpu,4349/rss,4450/cpu,4450/rss,4451/cpu,4451/rss,8877/cpu,8877/rss,8966/cpu,8966/rss,9073/cpu,9073/rss,9161/cpu,9161/rss,9270/cpu,9270/rss,9525/cpu,9525/rss
1005.95,1338639,1316315,16370460,11547380,839,109808,3119,73748,5365,349672,376,63796,2081,126448,43,52864,141,69696,97,54256,199,54468,73,68000,43,47400
2013.04,1339237,1316905,16370460,11547380,839,109808,3121,73748,5368,349672,376,63796,2082,126448,43,52864,141,69696,97,54256,199,54468,73,68000,43,47400
3016.53,1339835,1317484,16370460,11545868,839,109808,3126,71516,5372,349672,376,63796,2083,126448,43,52864,141,69696,97,54256,199,54468,73,68000,43,47400
4020.61,1340435,1318079,16370460,11545868,840,109808,3127,71516,5374,349672,376,63796,2083,126448,43,52864,141,69696,97,54256,199,54468,73,68000,43,47400
5026.37,1341034,1318668,16370460,11545868,840,109808,3128,71644,5377,349672,376,63796,2085,126448,43,52864,141,69696,97,54256,199,54468,73,68000,43,47400
6029.2,1341632,1319260,16370460,11545868,840,109808,3130,71644,5379,349672,376,63796,2086,126448,43,52864,141,69696,97,54256,200,54468,73,68000,43,47400
7033.19,1342231,1319839,16370460,11551664,840,109808,3131,71900,5390,349672,376,63796,2087,126448,43,52864,142,69696,97,54256,200,54468,73,68000,43,47400
8037.84,1342830,1320428,16370460,11551664,840,109808,3132,71900,5393,349672,377,63796,2089,126448,43,52864,142,69696,97,54256,200,54468,73,68000,43,47400
9048.04,1343432,1321024,16370460,11551664,841,109808,3134,71900,5395,349672,377,63796,2089,126448,43,52864,142,69696,97,54256,200,54468,73,68000,43,47400
10049.62,1344029,1321610,16370460,11544608,841,109808,3135,71900,5398,349672,377,63796,2091,126448,43,52864,142,69696,97,54256,200,54468,73,68000,43,47400
11051.02,1344619,1322086,16370460,11528952,842,109808,3151,68312,5420,349672,377,63796,2094,126576,45,52992,147,70208,98,54640,204,54596,73,68000,44,47400
12052.95,1345214,1322619,16370460,11525928,842,109808,3161,68420,5441,349672,377,63796,2095,126704,45,53248,149,70208,99,54640,206,54852,75,68000,44,47400
13056.1,1345811,1323201,16370460,11525676,842,109808,3164,68676,5444,349672,377,63796,2096,126704,45,53248,149,70208,99,54640,207,54852,75,68000,44,47400
14060.02,1346409,1323794,16370460,11529096,842,109808,3165,68676,5446,349672,377,63796,2097,126704,45,53248,149,70208,99,54640,207,54852,75,68000,44,47400
15063.85,1347005,1324379,16370460,11530540,842,109808,3167,67364,5449,349672,377,63796,2098,126704,45,53248,149,70208,99,54640,207,54852,75,68000,44,47400
16067.8,1347605,1324974,16370460,11530540,842,109808,3168,67364,5450,349672,377,63796,2098,126704,45,53248,149,70208,99,54640,207,54852,75,68000,44,47400
17070.76,1348203,1325565,16370460,11530540,843,109808,3169,67364,5452,349672,377,63796,2100,126704,45,53248,149,70208,99,54640,207,54852,75,68000,44,47400
18074.22,1348799,1326152,16370460,11529784,843,109808,3171,68132,5455,349672,377,63796,2100,126704,45,53248,149,70208,100,54640,207,54852,75,68000,45,47400
19077.53,1349395,1326742,16370460,11529784,844,109808,3172,68132,5457,349672,377,63796,2102,126704,45,53248,149,70208,101,54640,208,54852,75,68000,45,47400
20081.29,1349993,1327335,16370460,11529784,844,109808,3174,68132,5459,349672,379,63796,2102,126704,45,53248,149,70208,101,54640,208,54852,75,68000,45,47400
21084.62,1350592,1327928,16370460,11529784,844,109808,3174,68132,5461,349672,379,63796,2103,126704,45,53248,149,70208,101,54640,208,54852,75,68000,45,47400
22089.58,1351190,1328517,16370460,11529980,844,109808,3175,67296,5464,349672,379,63796,2104,126704,45,53248,149,70208,101,54640,208,54852,75,68000,45,47400
