time,total,idle,mem_total,mem_free,4320/cpu,4320/rss,4339/cpu,4339/rss,4349/cpu,4349/rss,4450/cpu,4450/rss,4451/cpu,4451/rss,8877/cpu,8877/rss,8966/cpu,8966/rss,9073/cpu,9073/rss,9161/cpu,9161/rss,9270/cpu,9270/rss,9525/cpu,9525/rss
1005.98,1485483,1460483,16370460,11513448,902,109808,3648,67740,6176,361636,414,63924,2348,126704,56,54272,187,70592,124,55792,261,55004,94,68512,55,47528
2011.6,1486081,1461074,16370460,11513448,902,109808,3649,67740,6179,361636,414,63924,2350,126704,56,54272,187,70592,125,55792,262,55004,94,68512,55,47528
3017.32,1486682,1461669,16370460,11513448,902,109808,3650,67740,6182,361636,414,63924,2350,126704,56,54272,187,70592,125,55792,262,55004,94,68512,55,47528
4022.24,1487281,1462263,16370460,11513448,902,109808,3651,67740,6184,361636,414,63924,2351,126704,56,54272,187,70592,125,55792,262,55004,94,68512,55,47528
5025.62,1487878,1462856,16370460,11513448,902,109808,3652,67740,6186,361636,414,63924,2352,126704,56,54272,187,70592,125,55792,262,55004,94,68512,55,47528
6031.03,1488478,1463451,16370460,11513448,903,109808,3653,67740,6188,361636,414,63924,2353,126704,56,54272,188,70592,125,55792,262,55004,94,68512,55,47528
7035.76,1489076,1464030,16370460,11516976,903,109808,3658,66864,6192,361636,414,63924,2354,126704,56,54272,189,70592,125,55792,262,55004,94,68512,55,47528
8043.5,1489675,1464621,16370460,11516976,904,109808,3660,66864,6195,361636,415,63924,2355,126704,56,54272,189,70592,125,55792,263,55004,94,68512,55,47528
9047.86,1490273,1465211,16370460,11516976,904,109808,3662,66864,6197,361636,415,63924,2356,126704,56,54272,189,70592,125,55792,263,55004,94,68512,55,47528
10051.29,1490872,1465799,16370460,11504124,904,109808,3662,66864,6199,361636,415,63924,2357,126704,56,54272,189,70592,125,55792,263,55004,94,68512,55,47528
11055.01,1491467,1466283,16370460,11508228,905,109808,3679,69728,6219,361636,416,63924,2360,126704,57,54528,193,70592,127,55792,266,55132,94,68512,56,47528
12058.62,1492063,1466812,16370460,11509548,905,109808,3688,69580,6242,361636,416,63924,2361,126704,58,54656,194,70592,127,55792,268,55132,97,68896,56,47528
13063.8,1492664,1467404,16370460,11509548,905,109808,3688,69580,6245,361636,416,63924,2362,126704,58,54656,195,70592,127,55792,268,55132,97,68896,56,47528
14069.27,1493263,1467999,16370460,11509300,905,109808,3690,69580,6246,361636,416,63924,2363,126704,58,54656,195,70592,127,55792,268,55132,97,68896,56,47528
15073.79,1493862,1468591,16370460,11509300,905,109808,3690,69580,6248,361636,416,63924,2364,126704,58,54656,195,70592,127,55792,268,55132,97,68896,56,47528
16077.51,1494461,1469180,16370460,11509300,905,109808,3693,69708,6252,361636,417,63924,2365,126704,58,54656,195,70592,128,55792,269,55132,97,68896,56,47528
17081.36,1495056,1469759,16370460,11509552,905,109808,3697,69264,6256,361636,417,63924,2366,126704,58,54656,195,70592,128,55792,270,55132,97,68896,56,47528
18086.77,1495655,1470349,16370460,11509552,906,109808,3699,69264,6258,361636,417,63924,2368,126704,58,54656,195,70592,128,55792,270,55132,97,68896,56,47528
19091.65,1496253,1470941,16370460,11509552,906,109808,3700,69264,6261,361636,417,63924,2368,126704,58,54656,195,70592,128,55792,270,55132,97,68896,56,47528
20096.6,1496851,1471533,16370460,11509552,906,109808,3702,69392,6263,361636,417,63924,2370,126704,58,54656,195,70592,128,55792,270,55132,97,68896,56,47528
21100.29,1497451,1472126,16370460,11509552,906,109808,3702,69392,6265,361636,417,63924,2370,126704,58,54656,195,70592,128,55792,270,55132,97,68896,56,47528
22105.28,1498051,1472716,16370460,11509552,906,109808,3704,69520,6268,361636,417,63924,2372,126704,58,54656,196,70592,128,55792,270,55132,97,68896,56,47528
