time,total,idle,mem_total,mem_free,4320/cpu,4320/rss,4339/cpu,4339/rss,4349/cpu,4349/rss,4450/cpu,4450/rss,4451/cpu,4451/rss,8877/cpu,8877/rss,8966/cpu,8966/rss,9073/cpu,9073/rss,9161/cpu,9161/rss,9270/cpu,9270/rss,9525/cpu,9525/rss
1003.66,1436542,1412421,16370460,11521792,879,109808,3477,69360,5905,366824,400,63796,2257,126704,52,53760,172,70464,115,55408,240,54748,87,68512,51,47528
2008.37,1437141,1413015,16370460,11521792,879,109808,3478,69360,5907,366824,400,63796,2257,126704,52,53760,172,70464,115,55408,240,54748,87,68512,51,47528
3012.8,1437741,1413605,16370460,11521036,880,109808,3479,69360,5910,366824,400,63796,2259,126704,52,53760,172,70464,115,55408,240,54748,87,68512,51,47528
4017.51,1438339,1414197,16370460,11521036,881,109808,3482,69360,5912,366824,401,63796,2259,126704,52,53760,172,70464,115,55408,240,54748,87,68512,51,47528
5021.19,1438938,1414787,16370460,11521036,881,109808,3483,70128,5915,366824,401,63796,2261,126704,52,53760,172,70464,115,55408,241,54748,87,68512,51,47528
6026.37,1439537,1415382,16370460,11521036,881,109808,3484,70128,5917,366824,401,63796,2261,126704,52,53760,172,70464,115,55408,241,54748,87,68512,51,47528
7031.01,1440135,1415971,16370460,11524148,881,109808,3485,70128,5920,366824,401,63796,2263,126704,52,53760,172,70464,115,55408,242,54748,87,68512,51,47528
8036.27,1440733,1416557,16370460,11524148,882,109808,3486,70128,5922,366824,401,63796,2265,126704,52,53760,173,70464,115,55408,242,54748,87,68512,51,47528
9041.23,1441328,1417137,16370460,11523392,882,109808,3491,69200,5928,366824,401,63796,2267,126704,53,53760,173,70464,116,55408,242,54748,88,68512,51,47528
10046.33,1441927,1417725,16370460,11510036,882,109808,3493,69200,5930,366824,402,63796,2268,126704,53,53760,173,70464,116,55408,242,54748,88,68512,52,47528
11049.74,1442521,1418197,16370460,11508872,882,109808,3509,71244,5960,361636,402,63796,2270,126704,53,53888,177,70464,117,55408,246,54748,88,68512,52,47528
12053.7,1443120,1418739,16370460,11507624,882,109808,3518,70944,5973,361636,402,63796,2272,126704,53,54144,180,70464,118,55536,248,55004,89,68512,53,47528
13058.68,1443716,1419329,16370460,11507120,882,109808,3519,70812,5976,361636,403,63796,2273,126704,53,54144,180,70464,118,55536,248,55004,89,68512,53,47528
14061.89,1444314,1419920,16370460,11507120,883,109808,3521,70812,5978,361636,403,63796,2274,126704,53,54144,180,70464,118,55536,248,55004,89,68512,53,47528
15065.49,1444915,1420511,16370460,11507608,884,109808,3522,70812,5981,361636,403,63796,2275,126704,53,54144,180,70464,118,55536,248,55004,89,68512,53,47528
16069.65,1445514,1421105,16370460,11507608,884,109808,3522,70812,5983,361636,403,63796,2276,126704,53,54144,180,70464,119,55536,249,55004,89,68512,53,47528
17074.87,1446113,1421695,16370460,11506180,884,109808,3524,70812,5984,361636,404,63796,2277,126704,53,54144,181,70464,119,55536,249,55004,89,68512,53,47528
18079.51,1446711,1422286,16370460,11506204,884,109808,3524,70812,5986,361636,404,63796,2278,126704,53,54144,181,70464,119,55536,250,55004,89,68512,53,47528
19084.52,1447306,1422865,16370460,11504440,884,109808,3529,70720,5991,361636,404,63796,2280,126704,54,54144,181,70464,119,55536,250,55004,89,68512,53,47528
20087.43,1447904,1423457,16370460,11504440,884,109808,3530,70720,5993,361636,404,63796,2280,126704,54,54144,181,70464,120,55536,250,55004,89,68512,53,47528
21091.62,1448502,1424044,16370460,11504440,886,109808,3532,70848,5996,361636,404,63796,2282,126704,54,54144,181,70464,120,55536,250,55004,89,68512,53,47528
22095.37,1449099,1424637,16370460,11504440,886,109808,3533,70848,5997,361636,404,63796,2282,126704,54,54144,181,70464,120,55536,251,55004,89,68512,53,47528
