time,total,idle,mem_total,mem_free,42939/cpu,42939/rss,4320/cpu,4320/rss,4339/cpu,4339/rss,4349/cpu,4349/rss,43714/cpu,43714/rss,4450/cpu,4450/rss,4451/cpu,4451/rss
1004.2,4872430,4784927,16370460,10265148,163,17488,2398,109788,14781,62968,23635,385112,495,56444,1291,65228,8460,120056
2008.41,4873029,4785467,16370460,10252468,163,17488,2398,109788,14783,62840,23639,385112,497,56444,1291,65228,8461,120056
3014.0,4873627,4786004,16370460,10250104,163,17488,2399,109788,14784,62840,23643,385112,498,56572,1291,65228,8462,120056
4017.9,4874227,4786537,16370460,10225040,163,17488,2399,109788,14787,65316,23648,385112,498,56572,1291,65228,8462,120056
5021.89,4874823,4787070,16370460,10219320,163,17488,2399,109788,14789,65444,23652,385112,499,56572,1292,65228,8464,120056
6026.34,4875422,4787600,16370460,10211620,164,17488,2399,109788,14793,65444,23659,385112,499,56572,1292,65228,8465,120056
7031.0,4876021,4788134,16370460,10208544,164,17488,2401,109788,14796,67172,23664,385112,501,56572,1292,65228,8466,120056
8034.14,4876618,4788652,16370460,10203476,165,17488,2401,109788,14802,66464,23674,385112,504,56520,1293,65228,8467,120056
9037.81,4877215,4789180,16370460,10199832,165,17488,2401,109788,14807,65356,23682,385112,506,56648,1293,65228,8469,120056
10041.72,4877812,4789739,16370460,10199328,166,17488,2401,109788,14816,65288,23704,387032,511,56136,1294,65228,8470,120056
11045.37,4878408,4790324,16370460,10188004,166,17488,2401,109788,14817,65288,23707,387032,512,56136,1294,65228,8471,120056
12050.41,4879008,4790914,16370460,10188004,166,17488,2401,109788,14819,65288,23709,387032,512,56136,1294,65228,8472,120056
13055.23,4879608,4791508,16370460,10188688,166,17488,2401,109788,14820,65288,23711,387032,512,56136,1294,65228,8473,120056
14060.66,4880207,4792095,16370460,10190348,166,17488,2401,109788,14820,65288,23713,387032,512,56136,1294,65228,8475,120056
15065.65,4880808,4792684,16370460,10190272,166,17488,2402,109788,14822,65288,23717,387416,512,56136,1294,65228,8475,120056
16068.41,4881405,4793276,16370460,10190900,166,17488,2402,109788,14824,65288,23719,387416,512,56136,1294,65228,8476,120056
17072.07,4882003,4793867,16370460,10190652,166,17488,2403,109788,14825,65288,23722,387416,512,56136,1294,65228,8477,120056
18077.55,4882603,4794462,16370460,10190412,166,17488,2403,109788,14827,65288,23724,387416,512,56136,1294,65228,8478,120056
19081.39,4883201,4795056,16370460,10190624,166,17488,2403,109788,14827,65288,23726,387416,513,56136,1295,65228,8479,120056
20085.47,4883800,4795642,16370460,10190624,166,17488,2405,109788,14830,65288,23731,387544,513,56136,1295,65228,8481,120056
21089.28,4884396,4796221,16370460,10186572,167,17488,2405,109788,14833,65416,23736,387544,515,56004,1295,65228,8481,120056
22092.87,4884995,4796809,16370460,10186572,167,17488,2405,109788,14836,65544,23740,387544,516,56004,1295,65228,8483,120056
23096.75,4885595,4797401,16370460,10186572,167,17488,2405,109788,14837,65544,23742,387544,516,56004,1296,65228,8483,120056
24098.9,4886192,4797988,16370460,10186572,167,17488,2405,109788,14838,65544,23745,387544,516,56004,1296,65228,8485,120056
25103.52,4886789,4798577,16370460,10186572,167,17488,2406,109788,14840,65672,23748,387544,516,56004,1296,65228,8486,120056
26108.33,4887389,4799172,16370460,10186572,167,17488,2406,109788,14841,65672,23749,387544,517,56004,1296,65228,8487,120056
27111.77,4887986,4799762,16370460,10186572,167,17488,2406,109788,14842,65672,23751,387544,517,56004,1296,65228,8488,120056
28115.59,4888584,4800355,16370460,10186320,168,17488,2406,109788,14843,65672,23754,387544,517,56004,1296,65228,8489,120056
29120.64,4889183,4800950,16370460,10186320,168,17488,2407,109788,14844,65672,23756,387544,517,56004,1296,65228,8490,120056
30125.82,4889783,4801541,16370460,10186320,168,17488,2408,109788,14845,65672,23759,387544,517,56004,1296,65228,8491,120056
31130.67,4890381,4802128,16370460,10191220,168,17488,2408,109788,14847,65672,23762,387544,517,56004,1297,65228,8493,120056
