time,total,idle,mem_total,mem_free,2055/cpu,2055/rss,5581/cpu,5581/rss,6661/cpu,6661/rss
1003.67,1437839,1363643,3887864,1524020,937,87632,798,17960,4060,56360
2004.68,1438233,1364008,3887864,1524332,937,87632,798,17960,4061,56360
3005.65,1438633,1364403,3887864,1524864,937,87632,798,17960,4061,56360
4006.7,1439033,1364800,3887864,1524804,937,87632,799,17960,4061,56360
5008.79,1439434,1365192,3887864,1524880,938,87632,799,17960,4063,56360
6043.12,1439842,1365577,3887864,1525088,938,87632,799,17960,4063,56360
7048.74,1440241,1365963,3887864,1525496,938,87632,799,17960,4064,56360
8051.11,1440640,1366352,3887864,1525784,939,87632,799,17960,4065,56360
9052.29,1441036,1366725,3887864,1525792,939,87632,799,17960,4066,56360
10053.37,1441435,1367118,3887864,1526312,939,87632,799,17960,4066,56360
11054.59,1441826,1367446,3887864,1526236,940,87632,799,17960,4077,56368
12055.81,1442217,1367727,3887864,1525832,940,87632,799,17960,4079,56368
13056.97,1442607,1368033,3887864,1525648,940,87632,799,17960,4080,56368
14058.35,1443003,1368352,3887864,1524136,940,87632,800,17960,4081,56368
15059.8,1443400,1368662,3887864,1524788,940,87632,800,17960,4081,56368
16061.23,1443799,1369000,3887864,1524892,940,87632,800,17960,4082,56368
17062.46,1444188,1369351,3887864,1524136,941,87632,801,17960,4084,56368
18063.65,1444581,1369712,3887864,1524472,941,87632,801,17960,4084,56368
19065.85,1444973,1370076,3887864,1524724,941,87632,801,17960,4084,56368
20068.65,1445369,1370457,3887864,1525504,941,87632,801,17960,4085,56368
21070.82,1445754,1370790,3887864,1525308,941,87632,801,17960,4086,56368
22072.55,1446146,1371124,3887864,1521148,942,87632,802,17960,4095,56368
23073.69,1446543,1371516,3887864,1521292,943,87632,802,17960,4096,56368
24074.8,1446941,1371905,3887864,1520800,943,87632,803,17960,4097,56368
25075.9,1447342,1372300,3887864,1520800,943,87632,803,17960,4097,56368
26076.98,1447739,1372690,3887864,1520808,943,87632,803,17960,4097,56368
27079.55,1448137,1373083,3887864,1521512,943,87632,803,17960,4097,56368
28081.96,1448535,1373468,3887864,1522044,948,87632,803,17960,4098,56368
29084.35,1448934,1373848,3887864,1522484,948,87632,803,17960,4098,56368
30086.84,1449331,1374232,3887864,1522796,948,87632,804,17960,4099,56368
31089.26,1449728,1374605,3887864,1522968,948,87632,805,17960,4099,56368
32092.66,1450123,1374991,3887864,1523540,948,87632,805,17960,4102,56368
33094.02,1450518,1375344,3887864,1529484,949,87632,805,17960,4103,56368
