time,sent,received,total
2.02,43268.65,23727.16,65.42
1002.82,43297.19,23733.24,65.46
2003.49,43301.73,23734.01,65.46
3004.15,43325.75,23739.57,65.49
4004.81,43326.12,23739.73,65.49
5005.89,43326.12,23739.78,65.49
6007.73,43326.45,23739.89,65.49
7009.01,43326.82,23740.41,65.5
8009.71,43332.49,23741.57,65.5
9010.45,43336.76,23742.34,65.51
10011.09,43344.89,23744.4,65.52
11012.1,43345.39,23744.7,65.52
12013.28,43349.8,23745.62,65.52
13014.08,43355.58,23747.04,65.53
14014.74,43359.85,23747.81,65.53
15015.52,43360.04,23747.92,65.53
16016.25,43360.16,23748.03,65.54
17016.98,43360.16,23748.09,65.54
18018.58,43366.09,23749.49,65.54
19019.43,43366.09,23749.55,65.54
20020.15,43368.95,23752.29,65.55
21020.82,43370.54,23753.83,65.55
22021.57,43370.92,23754.26,65.55
23022.27,43377.62,23756.29,65.56
24023.0,43378.3,23756.84,65.56
25023.75,43378.42,23756.95,65.56
26024.42,43378.42,23757.0,65.56
27025.1,43378.75,23757.27,65.56
28025.83,43384.09,23758.53,65.57
29026.98,43384.22,23758.64,65.57
30027.77,43387.32,23758.86,65.57
31028.4,43444.25,23808.03,65.68
32029.05,43464.82,23825.19,65.71
33029.76,43504.39,23854.72,65.78
34031.24,43605.37,23938.55,65.96
35032.25,43663.02,23985.13,66.06
36033.02,43719.86,24032.09,66.16
37033.67,43776.89,24078.55,66.26
38034.4,43837.79,24125.11,66.37
39035.07,43865.86,24148.2,66.42
40035.84,43894.93,24172.28,66.47
41037.41,43964.98,24230.77,66.6
42038.64,44038.68,24293.58,66.73
43039.45,44148.78,24378.59,66.92
44040.19,44209.01,24427.08,67.03
45040.85,44266.64,24474.16,67.13
46041.5,44353.48,24526.98,67.27
47042.53,44375.99,24545.23,67.31
48043.46,44409.43,24558.96,67.35
49044.22,44510.31,24640.65,67.53
50044.99,44610.27,24723.89,67.71
51045.65,44717.74,24812.76,67.9
52046.36,44785.08,24868.42,68.02
53047.33,44848.23,24916.97,68.13
54048.08,44889.95,24945.77,68.2
55048.77,44904.59,24956.16,68.22
56049.61,44915.67,24965.15,68.24
57050.26,44966.41,25006.25,68.33
58050.99,45026.35,25053.89,68.44
59051.92,45088.77,25102.33,68.55
60052.67,45152.13,25154.77,68.66
61053.34,45272.23,25233.31,68.85
62054.24,45402.08,25321.59,69.07
63054.94,45441.04,25344.78,69.13
64055.58,45485.94,25380.48,69.21
65056.33,45512.04,25394.66,69.24
66057.04,45568.44,25441.05,69.34
67057.7,45662.62,25493.76,69.49
68058.52,45699.11,25508.07,69.54
69059.2,45799.38,25588.46,69.71
70060.34,45886.56,25661.06,69.87
71061.08,45965.01,25727.37,70.01
72062.27,45993.68,25748.06,70.06
73063.01,46083.61,25819.58,70.22
74063.67,46127.34,25856.19,70.3
75064.34,46225.3,25937.87,70.47
76065.3,46299.46,25995.98,70.6
77066.11,46357.55,26042.73,70.7
78066.81,46417.62,26090.95,70.81
79067.51,46453.68,26118.29,70.87
80068.22,46547.1,26195.79,71.04
81068.99,46575.04,26219.14,71.09
82070.0,46650.22,26283.39,71.22
83070.74,46721.83,26345.54,71.35
84071.41,46806.42,26417.54,71.51
85072.43,46861.76,26462.67,71.61
86073.15,46907.77,26499.66,71.69
87074.61,46952.53,26536.15,71.77
88075.62,47007.85,26581.78,71.86
89076.41,47060.51,26621.18,71.95
90077.38,47070.14,26630.48,71.97
91078.2,47118.31,26669.61,72.06
92078.95,47221.5,26755.26,72.24
93079.83,47323.09,26838.83,72.42
94080.88,47350.41,26862.05,72.47
95081.69,47376.15,26883.64,72.52
96082.4,47418.09,26915.91,72.59
97083.15,47477.94,26964.13,72.7
98083.83,47534.65,27010.24,72.8
99084.68,47594.81,27054.23,72.9
100085.62,47628.98,27079.78,72.96
101086.62,47728.59,27162.86,73.14
102087.39,47811.12,27232.09,73.28
103088.06,47863.42,27269.81,73.37
104088.79,47963.31,27352.75,73.55
