time,total,idle,mem_total,mem_free,2649/cpu,2649/rss,2691/cpu,2691/rss,2694/cpu,2694/rss,2695/cpu,2695/rss,3567/cpu,3567/rss,3587/cpu,3587/rss,50315/cpu,50315/rss,51561/cpu,51561/rss,51732/cpu,51732/rss,51997/cpu,51997/rss,52345/cpu,52345/rss,52803/cpu,52803/rss
13052.11,6707666,5992034,3887864,299508,91139,120888,44128,138276,38101,75088,201467,772800,6973,96372,1741,42824,3367,55240,1805,50808,1521,53692,445,47244,2650,68392,801,62188
14054.8,6708063,5992386,3887864,298276,91143,120888,44129,138276,38102,75088,201474,772800,6974,96372,1741,42824,3367,55240,1805,50808,1521,53700,445,47244,2650,68392,801,62224
15057.49,6708458,5992740,3887864,298276,91148,120888,44131,138276,38104,75088,201480,772800,6974,96372,1741,42824,3367,55240,1805,50808,1521,53704,445,47244,2651,68392,801,62288
16062.58,6708850,5993083,3887864,298024,91153,120888,44133,138276,38106,75088,201490,772800,6974,96372,1741,42824,3369,55240,1805,50808,1521,53704,445,47244,2651,68392,801,62288
17072.33,6709239,5993436,3887864,298236,91159,120888,44136,138276,38108,75088,201504,772800,6975,96372,1741,42824,3370,55240,1805,50808,1521,53712,445,47244,2651,68392,801,62288
18079.15,6709632,5993795,3887864,298488,91165,120888,44139,138276,38111,75088,201514,772800,6975,96372,1741,42824,3370,55240,1806,50808,1522,53740,446,47244,2652,68392,801,62288
19084.37,6710019,5994118,3887864,298688,91172,120896,44141,138276,38117,75088,201532,772800,6976,96372,1741,42824,3371,55240,1807,50808,1523,53756,446,47244,2652,68392,802,62292
20091.86,6710414,5994468,3887864,298740,91179,120904,44147,138276,38120,75088,201546,772800,6976,96372,1741,42824,3372,55240,1808,50808,1523,53772,446,47244,2654,68392,802,62292
21098.95,6710801,5994796,3887864,298688,91190,120904,44151,138276,38125,75088,201569,772800,6977,96372,1742,42824,3373,55240,1808,50808,1524,53788,447,47244,2655,68392,802,62292
22105.04,6711187,5995144,3887864,298740,91197,120904,44157,138276,38128,75088,201586,772800,6977,96372,1742,42824,3374,55240,1808,50808,1524,53788,447,47244,2655,68392,802,62292
23108.57,6711582,5995487,3887864,298488,91202,120904,44161,138276,38130,75088,201595,772800,6978,96372,1742,42824,3375,55240,1808,50808,1524,53788,447,47244,2655,68392,803,62292
24111.26,6711978,5995863,3887864,298488,91204,120904,44162,138276,38132,75088,201602,772800,6978,96372,1742,42824,3375,55240,1808,50808,1524,53792,447,47244,2655,68392,803,62432
25113.98,6712381,5996239,3887864,298488,91207,120904,44164,138276,38132,75088,201609,772880,6978,96372,1742,42824,3375,55240,1808,50808,1525,53792,447,47244,2655,68392,803,62432
26119.2,6712776,5996615,3887864,298488,91212,120904,44165,138276,38134,75088,201617,773060,6978,96372,1742,42824,3376,55240,1808,50808,1525,53792,447,47244,2656,68392,803,62432
27125.0,6713170,5996992,3887864,298740,91214,120904,44167,138276,38135,75088,201622,773204,6978,96372,1742,42824,3376,55240,1808,50808,1526,53796,447,47244,2656,68392,803,62432
28131.34,6713566,5997360,3887864,298488,91219,120904,44168,138276,38138,75088,201632,773460,6979,96372,1742,42824,3376,55240,1808,50808,1526,53808,447,47244,2656,68392,803,62432
29140.33,6713951,5997687,3887864,298488,91228,120904,44172,138276,38146,75088,201649,773876,6980,96372,1742,42824,3378,55240,1808,50808,1526,53844,447,47244,2657,68392,803,62444
30157.91,6714342,5998029,3887864,298488,91236,120904,44177,138276,38149,75088,201667,774584,6980,96372,1742,42824,3379,55240,1808,50808,1527,53856,447,47244,2659,68392,803,62444
31161.51,6714743,5998249,3887864,296472,91245,120904,44179,138276,38150,75088,201765,776088,6981,96372,1743,42824,3380,55240,1826,51528,1528,53928,448,47244,2659,68392,803,62444
32164.18,6715135,5998587,3887864,294960,91250,120904,44181,138276,38152,75088,201772,776148,6982,96372,1743,42824,3380,55240,1838,53208,1528,53932,448,47244,2659,68392,803,62444
33174.56,6715528,5998798,3887864,291452,91271,120916,44193,138276,38157,75088,201826,776348,6984,96508,1744,43004,3382,55240,1853,55064,1535,54364,448,47244,2663,68424,805,62700
34180.25,6715922,5998848,3887864,276660,91295,120924,44204,138280,38164,75088,201892,776440,6993,96656,1746,43176,3382,55240,1873,56988,1540,54432,448,47244,2666,68444,807,63220
35189.24,6716309,5998908,3887864,237560,91314,120928,44222,138376,38171,75088,201948,776508,6998,96800,1747,43300,3385,55240,1892,58820,1547,54984,448,47244,2671,68448,809,63440
36199.51,6716692,5999016,3887864,227668,91328,120928,44228,138444,38172,75088,201986,776516,7001,96800,1747,43300,3385,55240,1911,60908,1548,55128,449,47244,2676,68456,809,63440
37209.56,6717082,5999082,3887864,202100,91348,120928,44236,138444,38176,75088,202041,776532,7003,96892,1748,43428,3387,55240,1931,62880,1553,55424,449,47244,2679,68456,809,63592
38215.99,6717481,5999112,3887864,188096,91370,120956,44248,138444,38182,75088,202115,776544,7009,97320,1750,43564,3389,55240,1948,64704,1558,55428,449,47244,2685,68460,813,63956
39220.41,6717872,5999159,3887864,180904,91391,120960,44256,138444,38185,75092,202170,776548,7011,97512,1752,43564,3394,55376,1968,66764,1561,55428,449,47244,2690,68460,813,64120
40229.98,6718262,5999207,3887864,164520,91423,121148,44271,138444,38189,75092,202262,776560,7016,98092,1752,43584,3398,55700,1987,68808,1568,55432,450,47244,2701,68464,815,64144
41235.04,6718647,5999294,3887864,156236,91445,121164,44283,138444,38192,75092,202335,776568,7020,98336,1753,43596,3403,55704,2007,70712,1574,55508,451,47244,2708,68820,815,64164
42237.82,6719035,5999561,3887864,155792,91456,121164,44291,138444,38193,75092,202367,776568,7021,98560,1753,43596,3403,55708,2021,70940,1575,55508,451,47244,2713,69372,816,64172
43242.26,6719420,5999831,3887864,155792,91465,121164,44296,138448,38195,75092,202394,776568,7024,98728,1754,43596,3406,55708,2033,70964,1578,55512,451,47244,2715,69464,817,64172
44245.05,6719801,6000117,3887864,156044,91472,121164,44299,138452,38198,75092,202417,776720,7025,98948,1754,43600,3409,55412,2046,70968,1580,55512,452,47244,2719,69548,817,64172
45258.29,6720188,6000413,3887864,155044,91481,121164,44304,138452,38199,75092,202441,780420,7028,99348,1755,43604,3410,55412,2058,70980,1582,55512,452,47244,2719,69548,818,64172
46262.84,6720575,6000603,3887864,137684,91498,121172,44315,138688,38201,75092,202510,803608,7031,99940,1755,43616,3415,55412,2074,70988,1586,55520,452,47244,2728,69564,818,64184
47265.67,6720967,6000832,3887864,120260,91510,121304,44331,140044,38204,75092,202555,818596,7036,100700,1756,43636,3418,55412,2087,71000,1588,55520,452,47244,2734,69564,818,64192
48270.95,6721364,6001010,3887864,110972,91520,121532,44338,140156,38206,75092,202663,825440,7041,101344,1756,43648,3418,55412,2102,71000,1589,55524,453,47244,2734,69564,819,64196
49280.35,6721753,6001196,3887864,105456,91541,121976,44348,140548,38210,75092,202717,826096,7043,101812,1757,43664,3422,55412,2118,71000,1594,55556,453,47244,2743,69592,820,64216
50287.16,6722149,6001490,3887864,103192,91546,121976,44352,140548,38212,75092,202728,826140,7044,101844,1757,43664,3423,55412,2130,71000,1596,55556,453,47244,2743,69592,820,64216
51296.45,6722542,6001783,3887864,101200,91555,121976,44355,140548,38213,75092,202745,826192,7045,101916,1757,43664,3424,55412,2143,71000,1597,55556,453,47244,2745,69592,820,64216
52299.56,6722931,6002093,3887864,102836,91561,121976,44359,140548,38215,75092,202757,826248,7045,101920,1757,43664,3425,55004,2154,71012,1597,55556,453,47244,2745,69592,820,64216
53302.63,6723324,6002416,3887864,101524,91563,121976,44361,140548,38216,75092,202761,826256,7045,101920,1757,43664,3426,55004,2166,72684,1597,55556,454,47244,2745,69592,820,64216
54306.12,6723713,6002703,3887864,101652,91568,121976,44362,140552,38218,75092,202771,826276,7047,101964,1757,43664,3426,55004,2181,74220,1597,55556,454,47244,2745,69592,821,64216
55309.89,6724110,6003024,3887864,101412,91570,121976,44363,140552,38219,75092,202776,826284,7047,101964,1757,43664,3426,55004,2194,74468,1597,55556,454,47244,2746,69592,821,64216
56315.75,6724500,6003313,3887864,100912,91576,121976,44366,140552,38221,75092,202786,826292,7047,101964,1757,43664,3427,55004,2212,74468,1599,55556,454,47244,2746,69592,821,64216
57318.61,6724891,6003611,3887864,100960,91581,121976,44369,140552,38224,75092,202796,826292,7047,101968,1757,43664,3429,55004,2225,74468,1599,55556,454,47244,2746,69592,821,64216
58322.44,6725283,6003919,3887864,102304,91586,121976,44370,140552,38226,75092,202804,826292,7047,101984,1757,43664,3429,55004,2237,74468,1599,55556,454,47244,2746,69592,821,64216
59326.18,6725673,6004231,3887864,101036,91591,121980,44372,140552,38228,75092,202815,826292,7047,101992,1757,43664,3429,55004,2247,74468,1601,55580,454,47244,2747,69592,821,64224
60328.98,6726060,6004555,3887864,102016,91595,121984,44376,140556,38230,75092,202825,826292,7047,102012,1757,43664,3430,55004,2258,74468,1601,55580,454,47244,2747,69592,821,64224
61331.81,6726444,6004874,3887864,101952,91602,121984,44378,140556,38231,75092,202839,826292,7049,102100,1758,43684,3431,55004,2270,74468,1601,55584,455,47244,2748,69592,821,64224
62336.82,6726833,6005204,3887864,102252,91607,121984,44380,140556,38232,75092,202848,826292,7049,102108,1758,43684,3431,55008,2282,74472,1602,55584,455,47244,2748,69592,821,64224
63339.63,6727218,6005501,3887864,102908,91611,121984,44383,140556,38235,75092,202856,826292,7049,102108,1758,43684,3432,55008,2300,74480,1602,55584,455,47244,2748,69592,821,64224
64342.36,6727603,6005828,3887864,102500,91613,121984,44384,140556,38237,75092,202862,826292,7049,102108,1758,43684,3433,55008,2311,74484,1603,55588,455,47244,2748,69592,822,64224
65345.11,6727990,6006165,3887864,102288,91617,121984,44387,140556,38239,75092,202869,826292,7049,102108,1758,43684,3433,55008,2322,74488,1603,55588,455,47244,2749,69592,822,64224
66348.04,6728385,6006494,3887864,102380,91621,121984,44390,140564,38240,75092,202878,826292,7050,102120,1758,43684,3433,55008,2333,74496,1603,55588,455,47244,2749,69592,822,64224
67350.8,6728778,6006829,3887864,102784,91625,121992,44393,140564,38241,75092,202886,826292,7050,102132,1758,43684,3433,55008,2345,74500,1603,55588,455,47244,2749,69592,822,64224
68359.19,6729168,6007146,3887864,102292,91629,121992,44395,140564,38243,75092,202895,826300,7050,102140,1758,43684,3434,55008,2357,74500,1604,55604,455,47244,2749,69592,822,64224
69363.82,6729554,6007463,3887864,102052,91633,121992,44397,140564,38245,75092,202903,826308,7050,102152,1758,43684,3434,55008,2370,74500,1604,55604,455,47244,2749,69592,822,64224
70366.92,6729942,6007786,3887864,102052,91639,121992,44401,140564,38247,75092,202914,826308,7050,102164,1758,43684,3434,55008,2381,74500,1604,55604,455,47244,2750,69592,822,64224
71369.78,6730330,6008108,3887864,101296,91645,121992,44404,140564,38248,75092,202927,826312,7052,102228,1758,43696,3436,55008,2392,74500,1605,55604,456,47244,2750,69592,822,64224
72375.59,6730712,6008442,3887864,101072,91651,121992,44406,140564,38249,75092,202937,826312,7052,102288,1758,43696,3436,55008,2404,74504,1606,55608,456,47244,2751,69592,822,64224
73383.23,6731103,6008776,3887864,100820,91654,121992,44408,140564,38251,75092,202944,826312,7052,102288,1758,43696,3436,55008,2415,74504,1606,55608,456,47244,2752,69592,822,64224
74386.07,6731491,6009081,3887864,100332,91658,121992,44410,140564,38253,75092,202953,826312,7052,102312,1758,43696,3437,55008,2429,74508,1606,55608,456,47244,2752,69592,823,64224
75388.88,6731883,6009422,3887864,100332,91661,121992,44412,140564,38254,75092,202958,826312,7052,102312,1758,43696,3438,55008,2439,74508,1606,55672,456,47244,2752,69592,823,64224
76394.38,6732276,6009758,3887864,100836,91666,121992,44413,140564,38256,75092,202966,826312,7053,102400,1758,43696,3438,55008,2451,74508,1606,55672,456,47244,2752,69592,823,64224
77397.2,6732668,6010089,3887864,100584,91668,121992,44416,140564,38257,75092,202971,826312,7056,102408,1758,43696,3439,55008,2463,74512,1606,55672,456,47244,2752,69592,823,64224
78400.19,6733062,6010413,3887864,99828,91673,121992,44418,140564,38259,75092,202978,826312,7056,102408,1758,43696,3439,55008,2474,74512,1606,55672,456,47244,2752,69592,823,64224
79402.97,6733456,6010725,3887864,99576,91678,121992,44420,140564,38261,75092,202990,826324,7057,102412,1758,43696,3439,55008,2484,74512,1606,55672,456,47244,2753,69592,823,64224
80407.43,6733843,6011042,3887864,99576,91683,121992,44423,140564,38262,75092,203001,826324,7057,102412,1758,43696,3440,55008,2498,74540,1608,55672,456,47244,2753,69592,823,64224
81410.75,6734239,6011361,3887864,99324,91690,121992,44425,140564,38264,75092,203014,826324,7058,102416,1758,43700,3440,55008,2510,74540,1608,55672,457,47244,2754,69600,823,64224
82413.6,6734626,6011690,3887864,99324,91695,121992,44429,140568,38266,75092,203026,826324,7058,102416,1758,43700,3441,55008,2521,74540,1608,55672,457,47244,2754,69600,823,64232
83416.4,6735013,6012027,3887864,99324,91699,121992,44431,140568,38267,75092,203032,826324,7058,102416,1758,43700,3441,55008,2532,74540,1609,55672,457,47244,2754,69600,823,64232
84419.25,6735399,6012336,3887864,98344,91703,121992,44433,140568,38270,75092,203040,826328,7058,102416,1758,43700,3441,55008,2545,74540,1610,55672,457,47244,2755,69600,824,64232
85422.26,6735789,6012670,3887864,98344,91707,121992,44436,140568,38271,75092,203047,826328,7058,102416,1758,43700,3442,55008,2556,74540,1610,55672,457,47244,2755,69600,824,64232
86425.0,6736180,6013005,3887864,98344,91710,121992,44437,140568,38272,75092,203054,826328,7059,102416,1759,43700,3442,55008,2568,74540,1610,55672,457,47244,2755,69600,825,64232
87427.65,6736568,6013336,3887864,98092,91714,121992,44440,140568,38276,75092,203062,826328,7060,102416,1759,43700,3443,55008,2579,74540,1610,55672,457,47244,2755,69600,825,64232
88430.41,6736961,6013658,3887864,98092,91718,121992,44443,140568,38277,75092,203070,826328,7060,102416,1759,43700,3443,55008,2591,74544,1610,55672,457,47244,2755,69600,825,64232
89434.75,6737351,6013976,3887864,98092,91722,121996,44445,140568,38280,75092,203080,826328,7060,102416,1759,43700,3443,55008,2603,74544,1610,55672,457,47244,2756,69600,825,64236
90437.9,6737737,6014275,3887864,96700,91731,121996,44449,140568,38282,75092,203093,826328,7060,102416,1759,43700,3444,55008,2616,74544,1611,55672,458,47244,2757,69600,825,64236
91440.74,6738125,6014590,3887864,94676,91736,122000,44451,140568,38283,75092,203104,826328,7061,102416,1759,43716,3445,55012,2625,74544,1611,55672,458,47244,2758,69600,825,64236
92443.44,6738510,6014905,3887864,96164,91743,122000,44453,140568,38284,75092,203112,826328,7061,102424,1759,43716,3445,55012,2637,74544,1612,55672,458,47244,2758,69600,825,64236
93446.15,6738902,6015225,3887864,97236,91745,122000,44455,140568,38286,75092,203117,826328,7061,102424,1759,43716,3446,55012,2648,74548,1612,55672,458,47244,2758,69600,825,64236
94449.35,6739293,6015522,3887864,95400,91748,122000,44457,140568,38287,75092,203124,826328,7061,102424,1759,43716,3446,55012,2662,75000,1613,55672,458,47244,2758,69600,825,64236
95452.05,6739691,6015832,3887864,94596,91752,122000,44458,140568,38290,75092,203132,826328,7061,102424,1759,43716,3447,55012,2676,75000,1613,55672,458,47244,2758,69600,825,64236
96454.82,6740088,6016143,3887864,94852,91756,122000,44462,140568,38291,75092,203141,826328,7062,102428,1759,43716,3447,55012,2687,75004,1613,55672,458,47244,2758,69600,826,64236
97457.55,6740484,6016462,3887864,93352,91760,122000,44465,140572,38294,75092,203150,826328,7062,102428,1759,43716,3448,55012,2697,75004,1613,55672,458,47244,2758,69600,826,64236
98461.97,6740873,6016768,3887864,95872,91764,122004,44468,140572,38295,75092,203159,826328,7062,102428,1759,43716,3448,55012,2709,75008,1614,55672,459,47244,2758,69600,826,64236
99464.87,6741261,6017085,3887864,96388,91768,122004,44470,140572,38298,75092,203168,826328,7062,102432,1759,43716,3448,55012,2718,75008,1614,55672,459,47244,2759,69600,826,64240
100474.02,6741653,6017382,3887864,96980,91774,122172,44474,140572,38299,75092,203181,826328,7063,102440,1759,43716,3449,55012,2733,75008,1614,55672,459,47244,2760,69600,826,64240
101479.01,6742039,6017591,3887864,95652,91797,123404,44483,140592,38302,75092,203233,826356,7064,102460,1760,43752,3453,55012,2747,75008,1620,55684,459,47244,2766,69604,827,64252
102481.91,6742429,6017912,3887864,93604,91803,123424,44486,140592,38303,75092,203243,826356,7066,102472,1761,43768,3453,55012,2759,75008,1620,55684,459,47244,2766,69604,827,64252
103485.75,6742821,6018249,3887864,93604,91805,123424,44488,140592,38304,75092,203250,826356,7066,102472,1761,43768,3453,55012,2771,75012,1620,55684,459,47244,2766,69604,827,64252
104490.09,6743214,6018569,3887864,93104,91808,123424,44490,140592,38305,75092,203256,826356,7066,102480,1761,43768,3454,55012,2784,75012,1620,55684,459,47244,2766,69604,827,64252
105495.53,6743607,6018908,3887864,93104,91811,123424,44492,140592,38307,75092,203262,826356,7066,102480,1761,43768,3454,55012,2795,75012,1620,55684,459,47244,2766,69604,828,64252
106498.4,6743993,6019215,3887864,93104,91816,123424,44494,140592,38310,75092,203271,826356,7066,102484,1761,43768,3456,54584,2812,75016,1620,55684,459,47244,2766,69604,828,64252
107501.13,6744393,6019549,3887864,93104,91820,123424,44496,140592,38311,75092,203278,826356,7067,102488,1761,43768,3457,54584,2825,75016,1621,55684,460,47244,2766,69604,828,64252
108504.63,6744785,6019871,3887864,93104,91824,123428,44498,140592,38314,75092,203285,826356,7068,102488,1761,43776,3457,54584,2838,75016,1621,55684,460,47244,2766,69604,828,64252
109507.35,6745169,6020201,3887864,93356,91828,123428,44500,140592,38315,75092,203294,826356,7068,102488,1761,43776,3458,54584,2848,75016,1622,55684,460,47244,2767,69604,828,64252
110513.76,6745563,6020526,3887864,93356,91834,123428,44503,140592,38317,75092,203305,826356,7068,102496,1761,43776,3458,54584,2860,75016,1623,55684,460,47244,2768,69604,828,64252
111519.09,6745950,6020838,3887864,93108,91841,123428,44506,140592,38318,75092,203318,826356,7069,102496,1761,43776,3460,54584,2874,75016,1623,55684,460,47244,2769,69604,828,64252
112521.96,6746339,6021139,3887864,93108,91849,123432,44510,140592,38320,75092,203333,826356,7070,102496,1762,43840,3460,54584,2890,75016,1624,55684,460,47244,2769,69604,828,64252
113526.7,6746727,6021475,3887864,93108,91853,123432,44512,140592,38321,75092,203340,826356,7070,102496,1762,43840,3460,54584,2902,75016,1624,55684,460,47244,2769,69604,828,64252
114530.58,6747117,6021799,3887864,92868,91857,123432,44514,140592,38322,75092,203346,826356,7070,102496,1762,43840,3461,54584,2913,75016,1624,55684,460,47244,2770,69604,828,64252
115534.69,6747510,6022143,3887864,92868,91859,123432,44515,140592,38324,75092,203351,826356,7071,102496,1762,43840,3461,54584,2924,75016,1624,55684,460,47244,2770,69604,828,64252
116537.72,6747894,6022477,3887864,92868,91864,123432,44517,140592,38326,75092,203360,826356,7071,102496,1762,43840,3462,54584,2935,75016,1624,55684,460,47244,2770,69604,828,64252
117540.38,6748280,6022782,3887864,92868,91869,123432,44519,140592,38327,75092,203369,826356,7071,102496,1762,43840,3462,54584,2953,75020,1625,55684,460,47244,2770,69604,828,64252
118543.14,6748665,6023109,3887864,92868,91873,123432,44521,140592,38331,75092,203376,826356,7071,102496,1762,43840,3462,54584,2964,75020,1625,55684,460,47244,2770,69604,828,64252
119545.88,6749050,6023437,3887864,92868,91877,123440,44523,140592,38332,75092,203386,826356,7071,102496,1762,43840,3463,54584,2976,75020,1626,55684,460,47244,2771,69604,829,64252
120552.05,6749435,6023764,3887864,92868,91883,123440,44527,140592,38333,75092,203401,826356,7072,102500,1762,43840,3463,54584,2985,75020,1627,55684,460,47244,2772,69604,829,64252
121554.93,6749827,6024137,3887864,92868,91887,123440,44529,140592,38335,75092,203409,826356,7073,102500,1762,43840,3463,54584,2985,75020,1627,55684,460,47248,2772,69604,829,64252
122560.88,6750213,6024486,3887864,91860,91894,123440,44532,140600,38337,75092,203424,826360,7074,102524,1763,43940,3464,54584,2985,75020,1628,55684,460,47248,2772,69604,829,64252
123567.61,6750600,6024837,3887864,91860,91900,123440,44536,140600,38339,75092,203435,826360,7075,102528,1763,43940,3465,54584,2985,75020,1628,55684,461,47248,2772,69604,830,64252
124573.35,6750991,6025171,3887864,91860,91905,123440,44539,140600,38342,75092,203444,826360,7076,102528,1763,43940,3465,54584,2986,75020,1628,55684,461,47248,2773,69604,830,64252
125579.21,6751380,6025534,3887864,91860,91909,123440,44542,140600,38345,75092,203452,826360,7076,102528,1763,43940,3466,54584,2986,75020,1629,55684,461,47248,2773,69604,830,64252
126584.82,6751767,6025882,3887864,91636,91915,123440,44547,140600,38347,75092,203466,826360,7076,102528,1763,43940,3468,54584,2986,75020,1630,55684,461,47248,2773,69604,830,64252
127589.29,6752154,6026224,3887864,91636,91922,123440,44553,140600,38350,75092,203480,826364,7077,102532,1763,43940,3468,54584,2986,75020,1630,55684,461,47248,2773,69604,830,64252
128592.14,6752540,6026547,3887864,91636,91928,123440,44555,140600,38354,75092,203493,826364,7077,102532,1763,43940,3468,54584,2986,75020,1630,55684,461,47248,2773,69604,830,64252
129594.97,6752937,6026912,3887864,91636,91932,123440,44558,140600,38355,75092,203504,826376,7077,102532,1763,43940,3469,54584,2986,75020,1631,55684,461,47248,2774,69604,831,64252
130598.89,6753330,6027272,3887864,91636,91940,123440,44561,140600,38357,75092,203517,826376,7078,102536,1763,43940,3469,54584,2986,75020,1631,55684,461,47248,2775,69604,831,64252
131601.81,6753722,6027638,3887864,91636,91946,123440,44563,140600,38358,75092,203528,826384,7079,102536,1763,43940,3470,54584,2986,75020,1632,55684,461,47248,2775,69604,831,64252
132604.67,6754110,6027956,3887864,88612,91955,123444,44569,140652,38360,75092,203548,826384,7082,102552,1764,44124,3470,54584,2986,75020,1633,55684,462,47248,2775,69604,831,64256
133609.79,6754507,6028301,3887864,88612,91959,123444,44572,140652,38362,75092,203554,826384,7083,102552,1764,44124,3471,54584,2986,75020,1633,55684,462,47248,2775,69604,831,64256
134612.72,6754900,6028621,3887864,88716,91963,123444,44585,140652,38364,75092,203564,826384,7083,102552,1764,44124,3471,54584,2986,75020,1635,55684,462,47248,2776,69604,831,64256
135615.42,6755298,6028980,3887864,88368,91965,123444,44586,140652,38365,75092,203568,826384,7083,102552,1764,44124,3472,54584,2986,75020,1635,55684,462,47248,2776,69604,831,64256
136618.21,6755695,6029329,3887864,88368,91970,123444,44587,140652,38367,75092,203575,826384,7084,102552,1764,44128,3472,54584,2986,75020,1635,55684,462,47248,2776,69604,831,64256
137621.18,6756092,6029682,3887864,88548,91973,123444,44589,140652,38368,75092,203581,826384,7084,102552,1764,44128,3473,54584,2986,75020,1635,55684,462,47248,2776,69604,831,64256
138623.92,6756484,6030024,3887864,88548,91977,123444,44591,140652,38371,75092,203588,826384,7084,102556,1764,44128,3473,54584,2986,75020,1636,55684,462,47248,2776,69604,831,64256
139630.37,6756874,6030361,3887864,90628,91983,123444,44594,140652,38372,75092,203601,826384,7084,102556,1764,44128,3474,54584,2986,75020,1636,55684,462,47248,2777,69604,832,64256
140635.38,6757261,6030669,3887864,89696,91995,123444,44601,140652,38375,75092,203624,826384,7085,102560,1764,44128,3475,54584,2986,75020,1637,55684,462,47248,2779,69604,832,64256
141638.31,6757659,6031028,3887864,90148,91998,123444,44602,140652,38377,75092,203631,826384,7085,102560,1764,44128,3476,54584,2986,75020,1638,55684,462,47248,2779,69604,832,64256
142641.16,6758054,6031393,3887864,89896,92004,123444,44606,140652,38378,75092,203641,826384,7085,102560,1765,44220,3476,54584,2986,75020,1638,55684,462,47248,2779,69604,832,64256
143643.83,6758450,6031767,3887864,89896,92007,123444,44607,140652,38380,75092,203647,826384,7086,102560,1765,44220,3476,54584,2986,75020,1638,55684,462,47248,2779,69604,833,64256
144646.63,6758838,6032121,3887864,89648,92011,123444,44609,140652,38381,75092,203655,826384,7086,102560,1765,44220,3477,54584,2986,75020,1638,55684,462,47248,2779,69604,833,64268
145649.96,6759236,6032501,3887864,89648,92013,123444,44610,140652,38383,75092,203660,826384,7086,102560,1765,44220,3477,54584,2987,75020,1638,55684,462,47248,2779,69604,833,64268
146656.74,6759623,6032841,3887864,89648,92022,123444,44614,140652,38386,75092,203677,826384,7087,102560,1765,44220,3478,54584,2987,75020,1639,55684,463,47248,2780,69604,833,64268
147663.29,6760013,6033190,3887864,89648,92029,123444,44616,140652,38390,75092,203689,826384,7087,102560,1765,44220,3480,54584,2987,75020,1639,55684,463,47248,2780,69604,833,64268
148666.27,6760404,6033517,3887864,89648,92036,123444,44620,140652,38395,75092,203703,826384,7088,102560,1765,44220,3480,54584,2987,75020,1639,55684,463,47248,2780,69604,833,64268
149669.13,6760802,6033886,3887864,89648,92040,123444,44622,140652,38396,75092,203711,826384,7088,102560,1765,44220,3480,54584,2987,75020,1640,55684,463,47248,2781,69604,833,64268
150671.82,6761191,6034239,3887864,89648,92048,123448,44626,140652,38398,75092,203728,826384,7088,102560,1765,44220,3480,54584,2987,75020,1641,55684,463,47248,2782,69604,833,64268
151678.54,6761591,6034619,3887864,89648,92051,123448,44627,140652,38399,75092,203733,826384,7089,102560,1765,44220,3482,54584,2987,75020,1641,55684,463,47248,2782,69604,833,64268
