response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0376,0.0081,0.0000,0.0001,0.0292,0.0002,200,0.1035
0.0601,0.0083,0.0000,0.0000,0.0516,0.0001,200,0.1032
0.0603,0.0079,0.0000,0.0000,0.0522,0.0001,200,0.1036
0.0691,0.0077,0.0000,0.0001,0.0611,0.0001,200,0.1037
0.0791,0.0078,0.0000,0.0001,0.0712,0.0000,200,0.1036
0.0855,0.0080,0.0000,0.0000,0.0774,0.0001,200,0.1035
0.0403,0.0059,0.0000,0.0000,0.0343,0.0001,200,0.2035
0.0403,0.0059,0.0000,0.0000,0.0342,0.0001,200,0.2037
0.0467,0.0059,0.0000,0.0000,0.0407,0.0001,200,0.2035
0.1471,0.0081,0.0000,0.0000,0.1385,0.0001,200,0.1031
0.0468,0.0059,0.0000,0.0000,0.0408,0.0001,200,0.2035
0.0519,0.0058,0.0000,0.0001,0.0461,0.0000,200,0.2036
0.1590,0.0080,0.0000,0.0001,0.1509,0.0000,200,0.1036
0.1634,0.0081,0.0000,0.0000,0.1552,0.0000,200,0.1035
0.0257,0.0052,0.0000,0.0000,0.0204,0.0000,200,0.2503
0.1809,0.0080,0.0000,0.0000,0.1728,0.0001,200,0.1037
0.0276,0.0074,0.0000,0.0000,0.0202,0.0001,200,0.2669
0.0320,0.0055,0.0000,0.0000,0.0264,0.0001,200,0.2626
0.0913,0.0059,0.0000,0.0000,0.0851,0.0001,200,0.2036
0.0200,0.0045,0.0000,0.0000,0.0154,0.0000,200,0.2847
0.0309,0.0065,0.0000,0.0000,0.0243,0.0001,200,0.3031
0.0309,0.0065,0.0000,0.0000,0.0243,0.0000,200,0.3032
0.0309,0.0065,0.0000,0.0000,0.0243,0.0001,200,0.3031
0.0370,0.0065,0.0000,0.0001,0.0304,0.0001,200,0.3031
0.0430,0.0065,0.0000,0.0000,0.0363,0.0001,200,0.3030
0.0418,0.0054,0.0000,0.0000,0.0362,0.0001,200,0.3047
0.0442,0.0065,0.0000,0.0000,0.0375,0.0001,200,0.3031
0.0450,0.0065,0.0000,0.0000,0.0383,0.0001,200,0.3030
0.0484,0.0065,0.0000,0.0001,0.0418,0.0000,200,0.3030
0.0484,0.0065,0.0000,0.0000,0.0418,0.0001,200,0.3031
0.0315,0.0086,0.0000,0.0000,0.0226,0.0002,200,0.4039
0.0319,0.0084,0.0000,0.0000,0.0233,0.0000,200,0.4039
0.0365,0.0084,0.0000,0.0000,0.0279,0.0001,200,0.4040
0.0374,0.0084,0.0000,0.0001,0.0287,0.0001,200,0.4040
0.0440,0.0084,0.0000,0.0000,0.0355,0.0000,200,0.4040
0.0441,0.0085,0.0000,0.0001,0.0355,0.0001,200,0.4039
0.0442,0.0086,0.0000,0.0001,0.0355,0.0000,200,0.4039
0.0442,0.0085,0.0000,0.0001,0.0355,0.0000,200,0.4039
0.0559,0.0085,0.0000,0.0001,0.0473,0.0000,200,0.4040
0.0562,0.0087,0.0000,0.0000,0.0475,0.0000,200,0.4036
0.0294,0.0073,0.0000,0.0000,0.0219,0.0002,200,0.5036
0.0340,0.0082,0.0000,0.0000,0.0256,0.0002,200,0.5037
0.0344,0.0073,0.0000,0.0000,0.0270,0.0001,200,0.5034
0.0342,0.0074,0.0000,0.0000,0.0267,0.0000,200,0.5036
0.0343,0.0082,0.0000,0.0000,0.0260,0.0001,200,0.5036
0.0343,0.0082,0.0000,0.0000,0.0261,0.0000,200,0.5036
0.0345,0.0084,0.0000,0.0000,0.0260,0.0001,200,0.5036
0.0364,0.0073,0.0000,0.0000,0.0290,0.0001,200,0.5036
0.0382,0.0070,0.0000,0.0000,0.0311,0.0001,200,0.5035
0.0386,0.0073,0.0000,0.0000,0.0312,0.0000,200,0.5034
0.0262,0.0071,0.0000,0.0000,0.0191,0.0000,200,0.6035
0.0321,0.0068,0.0000,0.0002,0.0251,0.0001,200,0.6035
0.0321,0.0070,0.0000,0.0000,0.0249,0.0001,200,0.6035
0.0321,0.0068,0.0000,0.0002,0.0251,0.0000,200,0.6035
0.0322,0.0070,0.0000,0.0002,0.0250,0.0000,200,0.6034
0.0324,0.0069,0.0000,0.0002,0.0251,0.0000,200,0.6032
0.0321,0.0070,0.0000,0.0001,0.0250,0.0000,200,0.6035
0.0351,0.0073,0.0000,0.0000,0.0277,0.0000,200,0.6033
0.0348,0.0068,0.0000,0.0002,0.0278,0.0000,200,0.6036
0.0364,0.0069,0.0000,0.0002,0.0293,0.0000,200,0.6034
0.0234,0.0049,0.0000,0.0001,0.0183,0.0001,200,0.7031
0.0262,0.0049,0.0000,0.0000,0.0212,0.0001,200,0.7031
0.0263,0.0050,0.0000,0.0001,0.0213,0.0000,200,0.7030
0.0265,0.0047,0.0000,0.0001,0.0216,0.0000,200,0.7032
0.0266,0.0047,0.0000,0.0000,0.0218,0.0000,200,0.7032
