time,total,idle,mem_total,mem_free,8663/cpu,8663/rss,9205/cpu,9205/rss
1003.29,6816049,6638872,3887864,186752,34792,102848,579,3016
2004.13,6816445,6639232,3887864,182468,34799,102848,579,3016
3009.07,6816838,6639576,3887864,169140,34805,102848,579,3016
4010.12,6817234,6639938,3887864,167300,34812,102848,579,3016
5012.84,6817628,6640307,3887864,167668,34827,102848,579,3016
6014.58,6818019,6640681,3887864,168564,34836,102848,579,3016
7016.61,6818418,6641077,3887864,169184,34838,102848,579,3016
8018.38,6818815,6641466,3887864,170048,34843,102848,579,3016
9020.18,6819212,6641859,3887864,171248,34845,102848,579,3016
10021.09,6819608,6642232,3887864,169752,34847,102848,579,3016
11021.89,6820009,6642630,3887864,170100,34848,102848,579,3016
12022.72,6820411,6643028,3887864,169884,34849,102848,579,3016
13023.55,6820809,6643421,3887864,170468,34852,102848,579,3016
14024.42,6821210,6643819,3887864,170968,34852,102848,579,3016
15026.29,6821609,6644216,3887864,171676,34853,102848,579,3016
16028.13,6822007,6644609,3887864,172040,34858,102848,580,3016
17030.08,6822409,6645002,3887864,172344,34861,102848,580,3016
18031.95,6822808,6645394,3887864,172372,34865,102848,580,3016
19033.92,6823207,6645788,3887864,172372,34866,102848,580,3016
20034.91,6823602,6646152,3887864,172312,34874,102848,580,3016
21035.73,6824003,6646550,3887864,172584,34875,102848,580,3016
22036.57,6824400,6646946,3887864,174964,34877,102848,580,3016
23037.38,6824801,6647339,3887864,174712,34879,102848,580,3016
24038.18,6825199,6647736,3887864,175336,34880,102848,580,3016
25040.12,6825599,6648134,3887864,176536,34881,102848,580,3016
26042.32,6825997,6648529,3887864,177500,34883,102848,580,3016
27044.21,6826398,6648925,3887864,177784,34885,102848,580,3016
28046.09,6826794,6649315,3887864,178280,34889,102848,580,3016
29048.18,6827192,6649703,3887864,178832,34890,102848,580,3016
30050.21,6827589,6650097,3887864,178696,34893,102848,580,3016
31051.33,6827986,6650449,3887864,177436,34894,102848,580,3016
32052.31,6828380,6650821,3887864,175952,34895,102848,580,3016
33053.23,6828775,6651190,3887864,175700,34900,102848,580,3016
34054.22,6829167,6651558,3887864,174944,34903,102848,580,3016
35055.2,6829558,6651881,3887864,165636,34919,102852,581,3016
36056.51,6829947,6652170,3887864,155092,34930,102852,581,3016
37057.88,6830324,6652419,3887864,138168,34947,102852,581,3016
38068.95,6830707,6652620,3887864,124728,34965,102856,581,3016
39069.91,6831103,6652903,3887864,120260,34978,102856,581,3016
40086.21,6831498,6653194,3887864,103844,34992,102860,581,3016
41087.23,6831879,6653471,3887864,104780,35013,102980,581,3016
42088.27,6832269,6653738,3887864,94532,35030,103044,581,3016
43089.37,6832654,6654013,3887864,82244,35046,103048,581,3016
44091.09,6833044,6654320,3887864,79172,35064,103548,581,3016
45092.53,6833433,6654625,3887864,75328,35077,103580,581,3016
46094.4,6833825,6654927,3887864,72436,35095,103636,581,3016
47095.42,6834220,6655279,3887864,73192,35109,103940,581,3016
48096.46,6834615,6655627,3887864,73136,35121,104128,581,3016
49097.46,6835006,6655978,3887864,73088,35134,104524,581,3016
50098.45,6835401,6656345,3887864,73820,35136,104552,581,3016
51100.23,6835796,6656693,3887864,81364,35139,104564,581,3016
52102.23,6836187,6657042,3887864,80860,35143,104572,582,3016
53103.74,6836574,6657378,3887864,80636,35150,104572,582,3016
54104.84,6836969,6657720,3887864,80164,35158,104572,582,3016
55105.82,6837365,6658094,3887864,79660,35160,104572,582,3016
56106.79,6837759,6658466,3887864,79248,35162,104572,582,3016
57107.73,6838156,6658844,3887864,79420,35163,104572,582,3016
58108.76,6838553,6659219,3887864,79004,35164,104740,582,3016
59110.6,6838950,6659587,3887864,79216,35168,105144,582,3016
60117.74,6839344,6659944,3887864,79316,35173,105368,582,3016
61119.13,6839735,6660272,3887864,80608,35176,105412,582,3016
62120.65,6840130,6660644,3887864,80584,35178,105412,582,3016
63122.59,6840525,6661011,3887864,80528,35180,105432,582,3016
64123.62,6840918,6661376,3887864,80708,35186,105440,582,3016
65124.69,6841315,6661750,3887864,80536,35187,105440,582,3016
66127.67,6841710,6662121,3887864,80540,35189,105444,582,3016
67129.89,6842106,6662471,3887864,81156,35193,105444,582,3016
68131.71,6842492,6662820,3887864,82248,35196,105444,582,3016
69133.42,6842890,6663168,3887864,83004,35198,105444,582,3016
70135.23,6843282,6663518,3887864,83264,35202,105448,582,3016
71137.16,6843675,6663858,3887864,81984,35209,105532,582,3016
72138.29,6844067,6664215,3887864,83532,35212,105660,582,3016
73139.3,6844469,6664579,3887864,83472,35216,105780,582,3016
74140.48,6844867,6664948,3887864,83076,35219,105784,582,3016
75141.5,6845263,6665318,3887864,83048,35223,105784,582,3016
76142.51,6845659,6665690,3887864,82864,35225,105784,582,3016
77144.49,6846050,6666039,3887864,82956,35230,105784,583,3016
78146.34,6846443,6666389,3887864,82544,35233,105784,583,3016
79148.25,6846835,6666737,3887864,82964,35236,105784,583,3016
80150.09,6847230,6667098,3887864,82568,35242,105784,583,3016
81151.97,6847620,6667447,3887864,82708,35243,105784,583,3016
82153.07,6848014,6667786,3887864,78372,35249,105784,583,3016
83154.06,6848411,6668153,3887864,78808,35253,105788,583,3016
84155.08,6848806,6668527,3887864,79452,35255,105788,583,3016
85156.13,6849201,6668893,3887864,79804,35259,105788,583,3016
86157.16,6849599,6669267,3887864,80376,35261,105788,583,3016
87158.88,6849994,6669624,3887864,80084,35263,105788,583,3016
88160.85,6850388,6669973,3887864,79764,35266,105788,583,3016
89162.53,6850783,6670322,3887864,79908,35269,105788,583,3016
90164.39,6851174,6670671,3887864,80284,35273,105788,583,3016
91166.4,6851566,6671022,3887864,80536,35275,105788,583,3016
92167.53,6851954,6671363,3887864,76920,35279,105792,583,3016
93168.64,6852345,6671730,3887864,77056,35281,105808,583,3016
94169.65,6852740,6672101,3887864,76868,35286,106028,583,3016
95170.67,6853132,6672470,3887864,76956,35291,106200,583,3016
96171.68,6853524,6672843,3887864,77084,35293,106212,583,3016
97173.32,6853920,6673205,3887864,77564,35295,106328,583,3016
98175.6,6854316,6673565,3887864,77672,35297,106328,583,3016
99177.65,6854705,6673916,3887864,78064,35300,106328,584,3016
100179.48,6855098,6674271,3887864,78292,35303,106380,584,3016
101181.39,6855486,6674620,3887864,78544,35306,106524,584,3016
102182.5,6855873,6674950,3887864,77968,35312,106540,584,3016
103183.5,6856267,6675309,3887864,77744,35320,106564,584,3016
104184.56,6856667,6675680,3887864,77700,35322,106564,584,3016
