time,sent,received,total
5.39,18088.08,8975.04,26.43
1006.32,18118.39,8982.57,26.46
2007.09,18124.37,8983.99,26.47
3007.89,18148.89,8987.92,26.5
4008.75,18149.23,8988.37,26.5
5009.69,18149.23,8988.43,26.5
6010.41,18149.37,8988.54,26.5
7011.03,18150.7,8989.1,26.5
8011.68,18151.21,8989.31,26.5
9012.37,18151.59,8989.55,26.5
10013.02,18154.94,8989.71,26.51
11014.01,18155.25,8990.11,26.51
12014.87,18158.13,8992.19,26.51
13016.55,18162.34,8992.96,26.52
14017.22,18168.13,8994.97,26.53
15017.99,18169.56,8996.81,26.53
16018.62,18169.56,8996.87,26.53
17019.63,18172.18,8998.29,26.53
18020.95,18172.18,8998.35,26.53
19021.75,18172.68,8998.6,26.53
20022.4,18172.68,8998.65,26.53
21023.18,18172.8,8998.76,26.53
22023.9,18175.35,9000.71,26.54
23024.54,18179.62,9001.19,26.54
24025.62,18190.49,9003.28,26.56
25026.51,18190.67,9003.57,26.56
26027.2,18190.98,9003.68,26.56
27027.88,18194.45,9005.82,26.56
28028.52,18194.77,9006.06,26.56
29029.16,18194.95,9006.12,26.56
30031.53,18198.11,9006.5,26.57
31033.09,18241.42,9044.84,26.65
32033.96,18269.02,9067.65,26.7
33034.64,18328.65,9117.42,26.8
34035.27,18397.41,9169.51,26.92
35035.96,18457.16,9219.86,27.03
36036.74,18554.9,9302.1,27.2
37037.64,18631.77,9368.24,27.34
38038.63,18649.71,9383.29,27.38
39039.35,18685.87,9407.15,27.43
40040.09,18786.84,9493.2,27.62
41041.13,18867.83,9561.69,27.76
42041.81,18934.57,9617.26,27.88
43042.46,19002.16,9675.08,28.0
44043.32,19078.36,9733.88,28.14
45044.06,19139.49,9786.09,28.25
46044.71,19210.63,9820.1,28.35
47045.41,19289.4,9875.25,28.48
48046.27,19350.97,9926.4,28.59
49047.02,19461.83,10020.99,28.79
50047.74,19611.41,10121.94,29.04
51048.47,19724.09,10206.8,29.23
52049.1,19767.07,10242.21,29.31
53049.73,19815.0,10281.96,29.39
54050.38,19881.11,10332.08,29.5
55051.29,19928.02,10372.44,29.59
56052.04,20008.48,10441.92,29.74
57052.67,20130.92,10544.69,29.96
58053.3,20249.32,10645.07,30.17
59053.98,20289.95,10673.94,30.24
60054.77,20355.96,10730.15,30.36
61056.05,20451.46,10781.46,30.5
62057.22,20490.79,10805.62,30.56
63057.92,20528.0,10838.78,30.63
64059.02,20650.7,10911.66,30.82
65059.76,20784.36,11011.54,31.05
66060.48,20872.18,11088.13,31.21
67061.14,20915.48,11122.78,31.29
68062.11,20978.55,11175.61,31.4
69063.07,21043.21,11229.82,31.52
70063.78,21056.9,11241.54,31.54
71064.45,21071.3,11253.44,31.57
72065.11,21136.14,11306.95,31.68
73066.54,21199.66,11359.72,31.8
74067.46,21269.17,11415.35,31.92
75068.56,21338.29,11471.26,32.04
76069.62,21369.13,11498.16,32.1
77070.39,21430.54,11549.06,32.21
78071.02,21548.55,11649.48,32.42
79071.77,21604.86,11697.94,32.52
80072.46,21689.33,11769.67,32.67
81073.09,21805.35,11869.18,32.88
82074.43,21868.45,11917.4,32.99
83075.18,21907.55,11949.83,33.06
84075.9,21974.99,12005.02,33.18
85076.83,22045.96,12061.49,33.31
86077.51,22110.08,12115.16,33.42
87078.43,22158.08,12153.99,33.51
88079.16,22235.28,12214.54,33.64
89079.76,22350.52,12312.28,33.85
90080.54,22387.16,12343.57,33.92
91081.18,22505.85,12446.13,34.13
92081.89,22601.62,12526.28,34.3
93082.56,22665.41,12581.01,34.42
94083.21,22693.05,12604.49,34.47
95083.98,22755.36,12650.48,34.58
96084.64,22852.63,12735.87,34.75
97085.27,22885.15,12761.68,34.81
98085.89,23000.95,12861.42,35.02
99086.55,23115.74,12958.84,35.23
100087.2,23193.12,13023.73,35.37
101087.9,23238.04,13061.12,35.45
102089.58,23252.1,13073.53,35.47
103090.82,23289.15,13104.17,35.54
104091.51,23335.32,13143.57,35.62
105092.19,23383.52,13180.85,35.71
106092.82,23452.25,13235.58,35.83
107093.47,23513.72,13287.2,35.94
108094.33,23617.71,13376.36,36.13
109095.6,23693.54,13442.06,36.26
110097.83,23784.74,13519.91,36.43
111098.74,23825.05,13554.56,36.5
112099.4,23865.05,13582.33,36.57
113100.06,23933.23,13639.88,36.69
114100.71,23993.93,13691.17,36.8
115101.62,24062.51,13746.33,36.92
116102.62,24126.18,13797.5,37.03
117103.41,24203.68,13856.8,37.17
118104.11,24304.01,13942.58,37.35
119104.77,24340.43,13972.85,37.42
120105.4,24370.81,13999.11,37.47
121106.07,24386.02,14007.76,37.49
122106.94,24388.4,14010.42,37.5
123107.67,24397.61,14012.27,37.51
124108.36,24397.61,14012.33,37.51
125109.17,24411.71,14015.76,37.53
126110.01,24416.15,14016.92,37.53
127110.82,24417.48,14017.43,37.53
128112.05,24426.7,14019.31,37.54
129113.24,24426.7,14019.37,37.54
130114.02,24435.49,14021.0,37.55
131114.6,24435.49,14021.06,37.55
132115.23,24437.18,14021.75,37.56
133115.91,24437.18,14021.81,37.56
134116.63,24438.0,14022.34,37.56
135117.67,24444.45,14026.33,37.57
136120.24,24448.59,14026.81,37.57
137120.88,24451.38,14028.56,37.58
138121.52,24451.82,14028.86,37.58
139122.16,24452.1,14029.02,37.58
140122.82,24452.1,14029.08,37.58
141123.75,24452.64,14029.33,37.58
142124.63,24454.72,14030.64,37.58
143125.32,24454.88,14030.75,37.58
144125.96,24454.88,14030.81,37.58
145126.59,24459.45,14031.76,37.59
146127.56,24460.85,14033.21,37.59
147128.54,24468.4,14036.03,37.6
148129.25,24468.66,14036.19,37.6
149129.9,24468.66,14036.25,37.6
150130.53,24477.52,14038.16,37.61
151131.17,24477.52,14038.22,37.61
152132.23,24479.08,14038.82,37.61
153133.11,24479.27,14039.03,37.62
154133.78,24479.63,14039.27,37.62
155134.48,24484.03,14040.04,37.62
156135.11,24485.43,14041.55,37.62
157135.75,24493.01,14044.29,37.63
158136.49,24493.39,14044.49,37.63
159137.5,24493.65,14044.65,37.63
160138.6,24493.79,14044.87,37.63
161139.4,24493.98,14044.98,37.63
162140.06,24497.13,14047.24,37.64
163140.7,24505.71,14048.83,37.65
164141.34,24506.08,14049.02,37.65
165141.99,24506.65,14049.56,37.65
166142.63,24523.19,14052.99,37.67
167143.28,24550.77,14058.21,37.7
168143.92,24557.29,14059.37,37.71
169144.67,24557.29,14059.42,37.71
170145.36,24557.78,14059.53,37.71
171146.33,24557.96,14059.73,37.71
172147.08,24559.63,14060.33,37.71
173147.73,24559.63,14060.39,37.71
174148.48,24559.79,14060.5,37.71
175149.12,24559.79,14060.56,37.71
176149.76,24564.16,14061.43,37.72
177150.76,24572.97,14065.23,37.73
178151.51,24573.19,14065.68,37.73
179152.18,24573.52,14065.79,37.73
180152.92,24573.96,14066.25,37.73
181153.67,24585.35,14067.73,37.75
182154.31,24614.45,14072.87,37.78
183155.4,24620.8,14074.01,37.79
184156.24,24620.8,14074.07,37.79
185156.98,24629.37,14075.6,37.8
186157.64,24633.58,14076.37,37.8
187158.29,24636.29,14078.32,37.81
188158.93,24640.5,14079.09,37.81
189159.57,24640.84,14079.33,37.81
190160.25,24649.64,14080.92,37.82
191160.91,24649.64,14080.98,37.82
192161.56,24652.06,14082.43,37.83
193162.2,24652.06,14082.49,37.83
194163.22,24652.21,14082.6,37.83
195164.4,24652.98,14083.8,37.83
196165.36,24673.69,14086.09,37.85
197166.07,24704.14,14093.65,37.89
198166.83,24748.21,14100.87,37.94
199167.48,24748.52,14101.48,37.94
200168.16,24749.23,14101.64,37.94
201169.16,24749.23,14101.7,37.94
202170.67,24750.73,14102.26,37.94
203171.46,24750.86,14102.37,37.94
204172.17,24751.05,14102.57,37.94
205172.83,24751.35,14102.67,37.94
206173.55,24755.57,14103.75,37.95
207174.18,24759.02,14105.91,37.95
208175.16,24764.46,14108.02,37.96
209176.01,24764.59,14108.13,37.96
210176.85,24764.66,14108.46,37.96
211177.5,24764.78,14108.52,37.96
212178.15,24766.99,14109.88,37.96
213178.87,24767.18,14110.09,37.97
214179.97,24767.68,14110.34,37.97
215181.77,24776.1,14111.81,37.98
216182.69,24780.45,14112.58,37.98
217183.35,24783.13,14113.94,37.99
218184.03,24788.88,14116.05,37.99
219184.67,24788.88,14116.11,37.99
220185.29,24789.11,14116.27,37.99
221186.28,24790.93,14118.03,38.0
222187.03,24792.43,14118.54,38.0
223187.66,24792.54,14118.76,38.0
224188.4,24792.54,14118.82,38.0
225189.06,24792.93,14119.33,38.0
226189.7,24797.33,14120.05,38.0
227190.68,24799.76,14121.52,38.01
228191.94,24801.53,14123.35,38.01
229192.83,24806.18,14124.21,38.02
230193.47,24806.18,14124.27,38.02
231194.1,24806.3,14124.38,38.02
232194.73,24808.0,14125.07,38.02
233195.36,24808.12,14125.13,38.02
234196.42,24808.12,14125.24,38.02
235197.27,24808.12,14125.3,38.02
236197.98,24812.47,14126.07,38.03
237198.62,24814.97,14127.29,38.03
238199.29,24816.42,14128.79,38.03
239200.03,24820.97,14129.56,38.04
240201.02,24821.16,14129.94,38.04
241202.07,24821.53,14130.19,38.04
242202.8,24823.17,14130.79,38.04
243203.45,24823.41,14130.95,38.04
244204.1,24823.67,14131.16,38.04
