time,total,idle,mem_total,mem_free,4480/cpu,4480/rss,4501/cpu,4501/rss,4512/cpu,4512/rss,4609/cpu,4609/rss,4610/cpu,4610/rss,8670/cpu,8670/rss,8776/cpu,8776/rss
1004.24,274080,256891,16370456,10691268,445,112068,733,61292,1250,309604,119,64768,395,112284,29,17868,86,54556
2007.72,274677,257465,16370456,10675168,445,112068,737,61292,1257,309616,119,64768,397,112284,30,18092,88,54572
3010.8,275274,258057,16370456,10675168,445,112068,737,61292,1258,309616,119,64768,397,112284,30,18092,88,54572
4016.96,275873,258634,16370456,10672880,445,112068,739,61308,1263,309620,119,64768,399,112284,30,18120,89,54588
5023.31,276474,259230,16370456,10676532,445,112068,741,61308,1264,309620,119,64768,399,112284,30,18120,89,54588
6028.58,277072,259818,16370456,10680432,446,112068,742,61336,1267,309620,119,64768,400,112284,30,18120,89,54588
7035.5,277672,260411,16370456,10680288,446,112068,743,61336,1269,309620,119,64768,400,112284,30,18120,90,54672
8039.87,278270,261000,16370456,10667184,446,112068,743,61772,1271,309620,119,64768,402,112284,30,18120,90,54672
9045.75,278870,261594,16370456,10676296,446,112068,745,61784,1272,309620,119,64768,402,112284,30,18120,90,54672
10050.23,279468,262175,16370456,10677044,447,112068,746,61832,1277,309620,119,64768,403,112284,30,18120,90,54676
11051.45,280068,262208,16370456,10640384,447,112068,754,61480,1287,309636,119,64768,405,112296,30,18124,94,54708
12055.23,280667,262216,16370456,10603012,447,112068,754,61480,1289,309636,119,64768,405,112296,30,18124,94,54708
13056.21,281265,262374,16370456,10321260,447,112068,755,61520,1292,309644,119,64768,406,112300,30,18124,95,54712
14058.65,281863,262382,16370456,10183164,447,112068,756,61540,1293,309644,120,64768,406,112300,30,18124,95,54712
15059.72,282457,262513,16370456,9981748,448,112068,759,59924,1297,309644,120,64768,407,112300,30,18124,96,54716
16063.27,283057,262521,16370456,9983332,448,112072,760,59696,1299,309648,121,64768,408,112300,30,18124,96,54716
17065.44,283656,262574,16370456,9890548,448,112072,760,59696,1300,309648,121,64768,408,112300,30,18124,96,54716
18067.56,284253,263118,16370456,9789000,448,112072,761,59568,1311,309652,121,64768,409,112300,31,18124,97,54804
19069.67,284852,263712,16370456,9805128,448,112072,763,59568,1314,309656,121,64768,410,112300,31,18124,97,54804
20073.26,285450,264302,16370456,9812256,448,112072,764,59568,1316,309656,121,64768,410,112300,31,18124,98,54804
21077.23,286050,264893,16370456,9834192,448,112072,765,59568,1319,309656,121,64768,412,112300,31,18128,98,54816
22081.71,286649,265485,16370456,9839404,449,112072,767,59568,1321,309656,121,64768,412,112300,31,18128,98,54816
23086.33,287249,266069,16370456,9843268,449,112072,768,61432,1324,309660,121,64768,413,112300,31,18128,99,54816
24089.91,287847,266660,16370456,9856244,449,112072,770,61432,1326,309660,121,64768,414,112300,31,18132,99,54816
25092.62,288445,267243,16370456,9855504,450,112072,770,61432,1328,309660,121,64768,414,112300,31,18132,99,54816
26096.77,289045,267835,16370456,9864316,450,112072,773,61428,1331,309660,121,64768,416,112300,31,18132,99,54816
27101.91,289643,268419,16370456,9897072,450,112076,774,61432,1334,309660,121,64768,416,112300,31,18136,99,54816
28106.15,290244,269015,16370456,9907788,450,112076,775,61432,1336,309660,123,64768,418,112300,31,18136,99,54816
