time,total,idle,mem_total,mem_free,2468/cpu,2468/rss,91378/cpu,91378/rss
1004.65,7534203,7065912,3887864,198092,251172,971312,967,55164
2005.63,7534598,7066294,3887864,197364,251182,971364,968,55176
3006.47,7534997,7066657,3887864,205556,251191,971380,968,55176
4007.26,7535396,7067040,3887864,208152,251199,971384,968,55184
5008.95,7535790,7067397,3887864,211980,251213,971416,968,55184
6010.37,7536180,7067762,3887864,212492,251238,971472,968,55212
7011.24,7536574,7068112,3887864,224764,251251,971472,969,55212
8012.21,7536971,7068457,3887864,224428,251282,970976,971,55796
9013.06,7537367,7068799,3887864,219296,251295,971016,971,55816
10013.92,7537767,7069185,3887864,219244,251302,971036,971,55816
11015.25,7538166,7069552,3887864,213556,251312,971144,971,55816
12017.17,7538563,7069921,3887864,222784,251329,971052,972,55816
13019.33,7538957,7070294,3887864,222784,251343,971260,972,55816
14020.43,7539356,7070645,3887864,219540,251354,971276,972,55816
15021.45,7539757,7071032,3887864,219540,251365,971308,972,55816
16022.41,7540154,7071384,3887864,225344,251381,972820,972,55832
17023.26,7540549,7071775,3887864,225344,251388,972820,973,55840
18024.14,7540950,7072137,3887864,224796,251397,972820,973,55868
19025.1,7541344,7072493,3887864,223952,251408,972820,973,55880
20026.1,7541742,7072857,3887864,214156,251417,972820,973,55888
21027.05,7542140,7073246,3887864,214928,251424,972820,973,55888
22029.39,7542537,7073612,3887864,203600,251435,972820,973,55904
23030.35,7542936,7073993,3887864,215304,251443,972820,973,55904
24032.89,7543333,7074375,3887864,216444,251454,972820,973,55928
25034.02,7543730,7074731,3887864,219052,251465,973032,973,55928
26035.01,7544129,7075114,3887864,219484,251477,973172,975,55928
27035.93,7544531,7075479,3887864,216188,251485,973176,975,55928
28036.79,7544928,7075859,3887864,219756,251496,973176,975,55936
29037.66,7545324,7076202,3887864,220872,251504,973192,975,55936
30039.57,7545719,7076580,3887864,220872,251516,973296,975,55944
31041.57,7546115,7076927,3887864,216356,251534,973340,975,55944
32042.45,7546516,7077305,3887864,216356,251545,973372,975,55968
33043.65,7546915,7077692,3887864,215412,251551,973400,975,55968
34044.74,7547313,7078051,3887864,217960,251563,973464,976,55968
35045.61,7547706,7078435,3887864,218276,251572,973488,976,55968
36048.4,7548100,7078788,3887864,219728,251588,973532,977,56040
37051.53,7548497,7079166,3887864,221852,251603,973584,979,56040
38052.58,7548890,7079512,3887864,209536,251615,973640,979,56040
39053.53,7549287,7079876,3887864,211908,251626,973672,979,56040
40054.41,7549683,7080239,3887864,199404,251633,973780,979,56040
41055.45,7550081,7080629,3887864,201328,251641,974376,980,56040
42059.86,7550480,7080990,3887864,190512,251652,975368,980,56040
43061.58,7550876,7081364,3887864,192828,251664,976208,980,56040
44063.72,7551272,7081738,3887864,198352,251679,976652,980,56040
45065.01,7551674,7082094,3887864,201824,251691,977576,980,56040
46066.84,7552058,7082244,3887864,188792,251828,996224,986,56072
47068.3,7552445,7082441,3887864,128708,251867,997868,986,56072
48069.32,7552841,7082676,3887864,120788,251973,1017400,991,56660
49072.18,7553233,7082897,3887864,101524,252087,1020696,994,57128
50073.38,7553631,7083204,3887864,99828,252133,1020740,994,57128
51075.82,7554027,7083553,3887864,86752,252143,1020900,994,57128
52076.87,7554421,7083905,3887864,103828,252159,1021624,994,57128
53077.89,7554817,7084278,3887864,105800,252166,1021624,994,57132
54078.93,7555207,7084610,3887864,98360,252181,1021636,994,57132
55080.97,7555597,7084956,3887864,99340,252192,1021644,995,57132
56082.19,7555989,7085274,3887864,98468,252214,1021656,995,57132
57083.19,7556387,7085648,3887864,99668,252223,1021660,995,57136
58084.21,7556778,7085983,3887864,88424,252237,1021664,995,57136
59085.23,7557176,7086352,3887864,91736,252244,1021604,995,57136
60086.24,7557571,7086682,3887864,100608,252256,1021632,995,57136
61087.4,7557958,7086829,3887864,92772,252389,1019960,1003,57844
62088.74,7558342,7087028,3887864,59888,252423,1020152,1003,57844
63090.55,7558731,7087250,3887864,69296,252491,1020140,1005,57844
64092.7,7559127,7087529,3887864,48212,252532,1020076,1007,57852
65094.06,7559516,7087795,3887864,53924,252584,1020024,1009,57852
66095.09,7559913,7088095,3887864,54588,252635,1019804,1011,57852
67096.47,7560304,7088424,3887864,63156,252646,1019828,1011,57852
68097.57,7560701,7088792,3887864,64076,252653,1019828,1011,57852
69099.66,7561095,7089129,3887864,70352,252662,1019824,1011,57852
70100.96,7561493,7089486,3887864,66684,252669,1019828,1012,57852
71102.3,7561878,7089821,3887864,59908,252682,1019872,1012,57852
72103.42,7562271,7090166,3887864,69880,252695,1019884,1012,57852
73104.5,7562667,7090530,3887864,69432,252704,1019884,1012,57852
74105.51,7563064,7090868,3887864,69268,252714,1019936,1012,57852
75106.5,7563457,7091231,3887864,69356,252723,1019948,1013,57852
76109.12,7563850,7091561,3887864,72348,252742,1019988,1013,57852
77110.85,7564241,7091904,3887864,71848,252757,1019992,1014,57852
78112.04,7564628,7092221,3887864,73112,252772,1020000,1014,57852
79113.05,7565023,7092576,3887864,72336,252784,1020004,1014,57852
80116.5,7565413,7092906,3887864,45392,252791,1020004,1014,57852
81117.74,7565806,7093264,3887864,63496,252802,1020016,1014,57852
82118.8,7566200,7093627,3887864,64028,252812,1020012,1014,57852
83121.64,7566596,7093956,3887864,64460,252826,1020036,1014,57852
84123.64,7566990,7094291,3887864,65132,252839,1020036,1014,57852
85124.84,7567382,7094614,3887864,60612,252853,1020040,1015,57852
86125.88,7567777,7094978,3887864,61480,252866,1020060,1015,57852
87126.92,7568170,7095316,3887864,63948,252876,1020064,1015,57852
88127.96,7568560,7095669,3887864,64084,252888,1020064,1016,57852
89128.99,7568952,7096006,3887864,69708,252897,1020072,1016,57852
90130.02,7569346,7096357,3887864,68764,252914,1021616,1016,57852
91132.53,7569739,7096693,3887864,65776,252930,1021620,1016,57852
92133.71,7570133,7097022,3887864,64264,252943,1021624,1016,57852
93134.73,7570532,7097383,3887864,64468,252954,1021624,1017,57852
94135.78,7570926,7097722,3887864,69584,252962,1021632,1017,57852
95137.59,7571319,7098076,3887864,69092,252975,1021636,1017,57852
