time,total,idle,mem_total,mem_free,2559/cpu,2559/rss
1007.71,7554673,7301576,3887864,912364,65592,186552
2011.86,7555069,7301942,3887864,911596,65594,186552
3012.87,7555465,7302334,3887864,911448,65596,186552
4013.67,7555865,7302726,3887864,911224,65597,186552
5014.39,7556259,7303081,3887864,910900,65600,186552
6015.77,7556653,7303421,3887864,908696,65608,186552
7016.54,7557038,7303552,3887864,882972,65611,186552
8017.17,7557434,7303892,3887864,862012,65617,186552
9017.8,7557832,7304284,3887864,865640,65620,186552
10018.43,7558231,7304679,3887864,866232,65621,186552
11020.22,7558629,7305070,3887864,867668,65625,186552
12021.87,7559027,7305451,3887864,869848,65633,186552
13023.55,7559425,7305845,3887864,870600,65635,186552
14025.1,7559823,7306228,3887864,872296,65639,186552
15026.7,7560219,7306618,3887864,872572,65643,186552
16027.48,7560617,7306981,3887864,875016,65648,186556
17028.13,7561016,7307379,3887864,875456,65649,186556
18028.82,7561414,7307775,3887864,875808,65651,186556
19029.47,7561815,7308171,3887864,875892,65651,186556
20030.09,7562214,7308566,3887864,876280,65653,186556
21031.56,7562614,7308949,3887864,876848,65657,186560
22033.1,7563009,7309331,3887864,877552,65665,186576
23034.6,7563408,7309723,3887864,878468,65668,186580
24036.2,7563805,7310114,3887864,878700,65670,186580
25037.56,7564201,7310505,3887864,878904,65675,186580
26038.32,7564595,7310860,3887864,875380,65684,186604
27038.95,7564994,7311257,3887864,875424,65685,186604
28039.67,7565393,7311650,3887864,877116,65687,186604
29043.77,7565793,7312045,3887864,876744,65689,186604
30044.48,7566194,7312440,3887864,877620,65691,186608
31046.16,7566586,7312800,3887864,876516,65695,186608
32047.18,7566972,7313082,3887864,876916,65702,186608
33048.31,7567361,7313393,3887864,877500,65705,186608
34049.64,7567750,7313687,3887864,877980,65708,186608
35051.06,7568144,7314016,3887864,877436,65711,186608
36051.94,7568536,7314335,3887864,877132,65715,186608
37053.21,7568930,7314667,3887864,876924,65717,186608
38055.18,7569324,7315003,3887864,877000,65719,186608
39057.88,7569719,7315343,3887864,877352,65719,186608
40059.54,7570111,7315642,3887864,876672,65725,186608
41063.55,7570499,7315929,3887864,876680,65729,186608
42067.52,7570888,7316234,3887864,877460,65735,186608
43068.48,7571277,7316545,3887864,877412,65736,186608
44069.15,7571674,7316892,3887864,877160,65738,186608
45069.96,7572066,7317211,3887864,876908,65741,186608
46073.91,7572455,7317499,3887864,870848,65752,186608
47074.98,7572839,7317704,3887864,859784,65773,186616
48080.42,7573234,7317951,3887864,827344,65783,186616
49081.37,7573621,7318138,3887864,803844,65799,186772
50082.21,7574011,7318467,3887864,803748,65804,186772
51083.1,7574404,7318806,3887864,804520,65809,186772
52083.94,7574799,7319152,3887864,805828,65813,186772
53084.83,7575190,7319489,3887864,808460,65815,186772
54086.08,7575580,7319796,3887864,810136,65818,186772
55087.53,7575965,7320115,3887864,812044,65821,186772
56088.94,7576348,7320430,3887864,812380,65828,186772
57089.9,7576736,7320750,3887864,816632,65829,186828
58090.81,7577135,7321091,3887864,816680,65831,186924
59091.64,7577526,7321435,3887864,816680,65835,187096
60092.55,7577921,7321793,3887864,816944,65837,187276
61093.45,7578309,7322116,3887864,815992,65847,187420
62095.5,7578696,7322340,3887864,808044,65868,187420
63097.12,7579084,7322642,3887864,805352,65872,187420
64098.86,7579470,7322883,3887864,795760,65885,187424
65099.94,7579861,7323144,3887864,772544,65892,187424
66101.87,7580244,7323369,3887864,765516,65913,189168
67109.71,7580632,7323657,3887864,747304,65919,189180
68110.62,7581022,7324003,3887864,748032,65923,189196
69111.47,7581413,7324354,3887864,748168,65924,189196
70112.33,7581797,7324686,3887864,748436,65927,189196
71113.17,7582191,7325040,3887864,748528,65928,189196
72114.51,7582582,7325370,3887864,749400,65934,189196
73115.47,7582970,7325715,3887864,749440,65939,189196
74116.3,7583364,7326053,3887864,751660,65942,189196
75117.16,7583755,7326403,3887864,753332,65944,189196
76118.02,7584146,7326746,3887864,753080,65948,189196
77119.03,7584538,7327082,3887864,761380,65950,189200
78120.29,7584918,7327386,3887864,760536,65953,189200
79121.62,7585306,7327695,3887864,759540,65957,189200
80123.02,7585696,7328009,3887864,759984,65961,189200
81124.49,7586086,7328328,3887864,759228,65965,189200
82125.79,7586474,7328645,3887864,759904,65969,189200
83126.7,7586863,7328984,3887864,759652,65976,189200
84127.56,7587262,7329329,3887864,758736,65979,189200
85128.39,7587658,7329682,3887864,759756,65981,189200
86129.2,7588050,7330005,3887864,759864,65990,189200
87130.01,7588439,7330333,3887864,759496,65992,189200
88131.35,7588824,7330655,3887864,759160,65997,189200
89132.8,7589212,7330976,3887864,759116,66003,189200
90134.07,7589599,7331271,3887864,759116,66008,189200
91135.36,7589986,7331580,3887864,759436,66011,189200
92136.61,7590376,7331890,3887864,759956,66017,189200
93138.29,7590760,7332205,3887864,760164,66022,189200
94139.37,7591148,7332535,3887864,760288,66026,189200
95140.28,7591541,7332881,3887864,760376,66028,189200
96141.3,7591938,7333232,3887864,760204,66032,189200
97143.87,7592327,7333571,3887864,754384,66034,189200
98144.81,7592719,7333896,3887864,758308,66036,189200
99146.6,7593105,7334212,3887864,758308,66040,189200
100147.66,7593489,7334523,3887864,758352,66045,189200
