time,total,idle,mem_total,mem_free,1982/cpu,1982/rss,3831/cpu,3831/rss,3857/cpu,3857/rss
1006.3,983472,913058,3887864,1593644,503,88012,513,18304,2935,56208
2007.27,983870,913399,3887864,1594568,503,88012,513,18304,2937,56208
3008.23,984268,913743,3887864,1594136,503,88012,513,18304,2938,56208
4009.24,984668,914088,3887864,1595068,503,88012,513,18304,2938,56208
5010.3,985068,914421,3887864,1594732,503,88012,515,18304,2939,56208
6014.7,985462,914772,3887864,1594228,503,88012,515,18304,2950,56208
7016.09,985870,915116,3887864,1593948,503,88012,515,18304,2951,56208
8017.44,986277,915457,3887864,1594712,504,88012,515,18308,2951,56208
9019.1,986678,915767,3887864,1590440,504,88012,515,18308,2951,56208
10020.46,987083,916111,3887864,1590440,504,88012,515,18308,2952,56208
11021.66,987484,916465,3887864,1587000,504,88012,515,18308,2959,56212
12022.7,987887,916805,3887864,1582824,504,88012,516,18308,2961,56212
13023.67,988286,917150,3887864,1583076,504,88012,516,18308,2962,56212
14024.65,988688,917493,3887864,1582824,504,88012,516,18308,2962,56212
15025.7,989088,917827,3887864,1582632,504,88012,516,18312,2962,56212
16026.71,989487,918173,3887864,1578664,504,88012,516,18312,2965,56212
17027.68,989891,918514,3887864,1573636,505,88012,516,18312,2966,56212
18028.66,990295,918856,3887864,1573604,505,88012,517,18312,2966,56212
19029.68,990697,919176,3887864,1574016,505,88012,517,18312,2967,56212
20030.66,991103,919521,3887864,1574972,505,88012,517,18312,2967,56212
21031.64,991500,919856,3887864,1571024,505,88012,518,18316,2974,56220
22032.96,991901,920199,3887864,1571568,506,88012,518,18316,2974,56220
23034.02,992305,920543,3887864,1571820,506,88012,518,18316,2976,56220
24035.04,992706,920878,3887864,1572580,506,88012,518,18320,2976,56220
25036.04,993110,921214,3887864,1572076,506,88012,518,18320,2976,56220
26037.32,993512,921557,3887864,1567760,506,88012,519,18320,2978,56220
27038.69,993915,921902,3887864,1567512,506,88012,519,18320,2979,56220
28040.12,994316,922233,3887864,1566680,506,88012,520,18320,2981,56220
29041.55,994716,922554,3887864,1565776,506,88012,520,18324,2982,56220
30043.04,995118,922891,3887864,1564796,506,88012,521,18324,2984,56220
31044.52,995514,923237,3887864,1562916,508,88012,521,18340,2986,56224
32046.73,995916,923577,3887864,1563500,508,88012,522,18344,2989,55840
33048.06,996320,923921,3887864,1563620,508,88012,523,18344,2990,55840
34049.35,996722,924266,3887864,1564248,508,88012,523,18344,2990,55840
35050.61,997123,924601,3887864,1565024,509,88012,523,18344,2993,55844
36051.71,997525,924943,3887864,1564584,509,88012,523,18344,2995,55844
37052.72,997926,925289,3887864,1564664,509,88012,523,18344,2995,55844
38053.8,998329,925631,3887864,1564932,509,88012,523,18344,2995,55844
39054.82,998725,925945,3887864,1561304,509,88012,523,18344,2995,55844
40056.07,999123,926282,3887864,1559836,509,88012,524,18344,3000,55844
41057.34,999526,926628,3887864,1556308,509,88012,524,18344,3000,55844
42058.73,999929,926973,3887864,1556560,509,88012,524,18344,3001,55844
43060.05,1000332,927314,3887864,1556560,509,88012,525,18344,3004,55844
44061.3,1000732,927655,3887864,1556560,509,88012,525,18344,3005,55844
45062.5,1001130,927986,3887864,1554572,509,88012,526,18344,3008,55848
46063.69,1001531,928330,3887864,1553880,509,88012,526,18344,3008,55848
47064.87,1001933,928673,3887864,1554364,509,88012,526,18344,3009,55848
48066.55,1002338,929012,3887864,1554944,510,88012,526,18348,3009,55848
49067.72,1002741,929347,3887864,1554252,511,88012,526,18348,3009,55848
50068.77,1003139,929680,3887864,1549456,511,88012,527,18352,3029,55864
51069.81,1003537,930072,3887864,1549456,511,88012,529,18352,3032,55896
52070.91,1003934,930466,3887864,1549960,511,88012,529,18352,3033,55896
53071.92,1004333,930862,3887864,1550212,511,88012,529,18352,3034,55900
54072.9,1004729,931234,3887864,1549220,511,88012,529,18352,3034,55900
55073.92,1005127,931622,3887864,1548968,511,88012,529,18352,3035,55900
56074.9,1005527,932017,3887864,1548968,511,88012,529,18352,3035,55900
57075.99,1005927,932414,3887864,1549352,511,88012,529,18352,3036,55900
58077.06,1006326,932806,3887864,1549748,511,88012,529,18352,3037,55900
59079.5,1006723,933193,3887864,1549684,511,88012,530,18352,3037,55900
60080.69,1007117,933557,3887864,1550436,511,88012,530,18352,3038,55900
61081.7,1007516,933953,3887864,1550436,511,88012,530,18352,3038,55900
62082.71,1007915,934348,3887864,1550572,512,88012,530,18352,3039,55900
63083.7,1008315,934745,3887864,1550600,512,88012,530,18356,3040,55900
64084.8,1008716,935137,3887864,1552488,512,88012,530,18356,3040,55900
65085.97,1009116,935516,3887864,1552236,512,88012,530,18356,3040,55900
66087.08,1009514,935908,3887864,1551496,512,88012,530,18356,3042,55900
67088.13,1009914,936305,3887864,1551496,512,88012,530,18356,3042,55900
68089.18,1010313,936695,3887864,1551748,512,88012,530,18356,3042,55900
69090.23,1010712,937081,3887864,1550780,512,88012,530,18356,3043,55900
70092.29,1011110,937456,3887864,1549796,512,88012,531,18356,3043,55900
