time,total,idle,mem_total,mem_free,1762/cpu,1762/rss,6171/cpu,6171/rss,7479/cpu,7479/rss
1002.91,1598579,1419150,3887864,394920,65897,707256,4839,56316,787,17916
2003.91,1598978,1419541,3887864,395960,65904,707256,4839,56316,788,17916
3006.69,1599376,1419932,3887864,396836,65909,707256,4839,56316,788,17916
4009.13,1599769,1420310,3887864,397400,65921,707256,4839,56316,788,17916
5011.78,1600165,1420695,3887864,397928,65933,707260,4839,56316,788,17916
6014.29,1600558,1421035,3887864,397360,65984,707260,4839,56316,788,17916
7015.46,1600959,1421383,3887864,397360,66035,707260,4839,56316,788,17916
8016.5,1601355,1421738,3887864,398936,66052,707260,4841,56316,788,17916
9017.53,1601754,1422129,3887864,399080,66059,707264,4841,56316,788,17916
10018.81,1602150,1422500,3887864,396900,66068,707264,4841,56316,788,17916
11020.04,1602541,1422665,3887864,392980,66152,705576,4858,56316,788,17916
12021.27,1602938,1422887,3887864,393044,66173,705580,4860,56316,788,17916
13023.16,1603335,1423123,3887864,393684,66181,705584,4860,56316,788,17916
14024.99,1603730,1423352,3887864,394444,66200,705592,4863,56316,789,17916
15026.26,1604117,1423582,3887864,395968,66221,705676,4864,56320,789,17916
16031.28,1604514,1423812,3887864,396260,66235,705712,4866,56320,791,17916
17034.15,1604900,1424045,3887864,396724,66244,705716,4866,56320,791,17916
18035.31,1605290,1424312,3887864,396508,66274,705616,4869,56320,791,17920
19037.42,1605687,1424671,3887864,396264,66289,705644,4872,56320,792,17940
20038.62,1606085,1425059,3887864,395872,66296,705644,4873,56320,792,17972
21039.8,1606482,1425435,3887864,396280,66309,705668,4874,56320,792,18004
22042.45,1606879,1425814,3887864,396340,66322,705684,4875,56320,793,18020
23045.32,1607272,1426190,3887864,396440,66337,705704,4877,56320,793,18020
24048.2,1607668,1426568,3887864,397236,66348,705704,4877,56320,793,18024
25051.42,1608062,1426927,3887864,397264,66369,705720,4881,56320,793,18028
26053.94,1608455,1427296,3887864,397760,66392,705764,4883,56320,793,18028
27056.81,1608852,1427676,3887864,397808,66403,705768,4883,56320,794,18032
28059.5,1609244,1428017,3887864,396976,66434,705808,4888,56320,795,18052
