time,total,idle,mem_total,mem_free,1655/cpu,1655/rss
1010.49,1607590,1557627,3887864,2073476,11169,180472
2011.94,1607988,1558019,3887864,2073532,11172,180472
3013.04,1608387,1558404,3887864,2073992,11180,180472
4014.23,1608786,1558796,3887864,2074248,11185,180472
5015.85,1609183,1559184,3887864,2074348,11187,180472
6019.65,1609579,1559555,3887864,2070728,11190,180472
7020.29,1609979,1559950,3887864,2070976,11191,180472
8020.96,1610379,1560348,3887864,2071276,11192,180472
9021.64,1610780,1560747,3887864,2072192,11194,180472
10022.29,1611181,1561143,3887864,2072192,11195,180472
11023.19,1611579,1561509,3887864,2072912,11196,180472
12024.17,1611981,1561855,3887864,2073160,11198,180472
13025.05,1612380,1562203,3887864,2072032,11200,180472
14025.92,1612783,1562540,3887864,2072436,11207,179128
15026.77,1613185,1562886,3887864,2072436,11209,179128
16028.14,1613581,1563243,3887864,2067436,11212,179128
17029.67,1613979,1563638,3887864,2067436,11214,179128
18031.26,1614379,1564034,3887864,2068152,11217,179128
19033.03,1614779,1564422,3887864,2068528,11219,179128
20034.64,1615178,1564810,3887864,2068376,11222,179128
21036.29,1615576,1565196,3887864,2068144,11225,179128
22037.84,1615974,1565582,3887864,2068596,11232,179128
23040.98,1616375,1565977,3887864,2069100,11234,179132
24042.28,1616771,1566363,3887864,2069352,11240,179132
25043.82,1617170,1566753,3887864,2068876,11242,179132
26045.34,1617567,1567137,3887864,2067964,11246,179132
27046.19,1617968,1567523,3887864,2066224,11247,179132
