time,total,idle,mem_total,mem_free,2559/cpu,2559/rss
1006.44,7421329,7172205,3887864,903624,64364,185500
2007.15,7421724,7172575,3887864,902920,64367,185500
3007.76,7422123,7172972,3887864,902920,64369,185500
4008.43,7422520,7173366,3887864,902668,64371,185708
5009.13,7422921,7173762,3887864,902420,64372,185708
6009.88,7423320,7174151,3887864,902924,64377,185708
7011.38,7423717,7174543,3887864,902924,64380,185708
8013.2,7424116,7174936,3887864,902924,64382,185708
9014.89,7424516,7175326,3887864,902924,64386,185708
10018.17,7424910,7175694,3887864,901940,64394,185708
11020.04,7425304,7175968,3887864,894460,64412,185940
12022.63,7425700,7176298,3887864,888596,64416,185940
13025.06,7426083,7176469,3887864,891564,64420,185940
14025.9,7426478,7176728,3887864,870920,64433,186172
15027.06,7426878,7177123,3887864,871172,64436,186172
16028.55,7427277,7177506,3887864,870676,64442,186172
17030.11,7427676,7177898,3887864,871260,64446,186172
18031.8,7428075,7178290,3887864,871788,64448,186172
19033.54,7428469,7178668,3887864,872576,64454,186356
20035.13,7428866,7179057,3887864,873376,64456,186356
21036.38,7429263,7179436,3887864,874112,64464,186356
22037.93,7429661,7179827,3887864,875084,64467,186356
23038.74,7430053,7180185,3887864,874944,64470,186356
24039.46,7430452,7180582,3887864,874948,64471,186356
25040.55,7430847,7180924,3887864,888940,64476,186356
