time,total,idle,mem_total,mem_free,2559/cpu,2559/rss
1003.13,7365917,7119569,3887864,906512,63700,184900
2003.97,7366317,7119966,3887864,906276,63701,184900
3004.76,7366715,7120363,3887864,906084,63702,184900
4006.8,7367115,7120756,3887864,906844,63705,184900
5007.96,7367510,7121132,3887864,905840,63714,184900
6009.81,7367908,7121508,3887864,905840,63730,184900
7011.55,7368308,7121892,3887864,907352,63734,184900
8012.93,7368705,7122279,3887864,906596,63737,185548
9013.69,7369102,7122650,3887864,903600,63740,185548
10014.37,7369503,7123045,3887864,903812,63742,185548
11016.16,7369894,7123337,3887864,893588,63756,185548
12017.27,7370279,7123651,3887864,887400,63761,185548
13018.01,7370672,7123981,3887864,874428,63768,185548
14019.66,7371072,7124370,3887864,874888,63772,185548
15021.09,7371470,7124745,3887864,875644,63781,185548
16022.79,7371866,7125129,3887864,876644,63785,185548
17024.41,7372261,7125516,3887864,877880,63790,185548
18027.26,7372662,7125910,3887864,878224,63792,185548
19028.08,7373059,7126277,3887864,880540,63796,185548
20028.74,7373458,7126670,3887864,880416,63797,185548
21029.38,7373858,7127058,3887864,880992,63805,185548
22030.1,7374256,7127455,3887864,881248,63806,185548
23030.78,7374656,7127848,3887864,880936,63809,185548
24032.04,7375055,7128242,3887864,881460,63811,185548
25033.06,7375444,7128545,3887864,901192,63824,185548
