time,total,idle,mem_total,mem_free,2559/cpu,2559/rss
1003.76,7407385,7158934,3887864,902152,64194,186220
2005.63,7407782,7159323,3887864,902404,64198,186220
3007.09,7408179,7159707,3887864,902152,64203,186220
4008.89,7408577,7160093,3887864,902564,64208,186220
5011.87,7408977,7160485,3887864,902680,64211,186220
6014.02,7409375,7160868,3887864,903056,64216,186220
7014.85,7409774,7161240,3887864,902536,64220,186220
8022.34,7410176,7161640,3887864,902596,64221,186220
9022.95,7410574,7162034,3887864,903604,64224,186220
10023.56,7410974,7162431,3887864,903104,64225,186220
11024.35,7411363,7162733,3887864,899768,64239,186408
12025.15,7411751,7163062,3887864,898316,64248,186424
13025.83,7412142,7163382,3887864,869640,64254,186424
14026.46,7412532,7163724,3887864,864468,64260,186424
15027.08,7412929,7164119,3887864,864972,64262,186424
16028.45,7413327,7164511,3887864,865408,64265,186424
17029.91,7413722,7164889,3887864,870624,64268,186424
18031.26,7414121,7165280,3887864,871344,64271,186424
19032.78,7414517,7165672,3887864,872380,64273,186424
20034.23,7414921,7166060,3887864,873600,64277,186424
21035.91,7415316,7166433,3887864,874720,64287,186424
22037.35,7415714,7166824,3887864,874896,64291,186424
23039.05,7416114,7167217,3887864,875340,64294,186424
24042.81,7416510,7167603,3887864,875228,64298,186424
25044.94,7416903,7167928,3887864,897248,64306,186424
