time,total,idle,mem_total,mem_free,2468/cpu,2468/rss,91378/cpu,91378/rss
1007.68,7401198,6941533,3887864,179688,246494,1018988,870,57960
2009.59,7401594,6941902,3887864,180132,246514,1017972,870,57960
3011.38,7401988,6942283,3887864,180604,246525,1017972,870,57960
4013.33,7402381,6942644,3887864,181504,246550,1017972,871,57960
5016.0,7402775,6943017,3887864,181844,246567,1017972,871,57960
6017.04,7403172,6943373,3887864,180752,246582,1019540,872,57960
7017.91,7403574,6943759,3887864,180752,246591,1019540,872,57960
8018.77,7403973,6944150,3887864,180752,246597,1019540,872,57960
9019.75,7404371,6944536,3887864,180760,246604,1019540,872,57960
10020.96,7404769,6944919,3887864,176568,246610,1019540,872,57960
11021.96,7405159,6945117,3887864,173888,246729,1018108,880,57968
12022.89,7405562,6945485,3887864,173948,246741,1018232,880,57968
13024.05,7405962,6945856,3887864,174296,246750,1018268,880,57968
14024.96,7406352,6946181,3887864,174396,246785,1017792,883,57976
15025.77,7406751,6946569,3887864,174752,246792,1017828,883,57976
16030.01,7407145,6946931,3887864,178300,246803,1017928,884,57976
17030.86,7407542,6947315,3887864,179056,246815,1018080,884,57976
18031.81,7407939,6947704,3887864,179168,246821,1018084,884,57976
19032.68,7408338,6948090,3887864,179980,246827,1018088,884,57976
20033.65,7408741,6948481,3887864,180588,246834,1018108,884,57976
21035.41,7409132,6948860,3887864,180632,246847,1018120,884,57976
22037.3,7409526,6949237,3887864,180968,246863,1018140,885,57976
23039.1,7409919,6949609,3887864,181192,246881,1018148,885,57976
24040.91,7410315,6949988,3887864,181388,246896,1018152,885,57976
