time,total,idle,mem_total,mem_free,10398/cpu,10398/rss,10938/cpu,10938/rss,4476/cpu,4476/rss,4497/cpu,4497/rss,4508/cpu,4508/rss,4603/cpu,4603/rss,4604/cpu,4604/rss
1004.06,5105120,5020947,16370444,10988996,610,18488,1828,56240,2104,110712,9350,63152,18365,368568,884,63396,6172,114016
2006.91,5105718,5021530,16370444,10989592,610,18488,1829,56240,2106,110712,9354,63208,18370,368572,884,63396,6173,114016
3010.61,5106314,5022112,16370444,10992884,610,18488,1829,56244,2106,110712,9355,63236,18374,368572,885,63396,6174,114016
4014.35,5106912,5022690,16370444,10974668,610,18496,1831,56244,2106,110712,9359,63276,18380,368572,885,63396,6175,114016
5017.55,5107511,5023278,16370444,10986612,610,18496,1831,56244,2106,110712,9360,63276,18382,368572,885,63396,6176,114016
6020.62,5108109,5023868,16370444,10986360,610,18496,1831,56244,2107,110712,9360,63276,18384,368572,885,63396,6177,114016
7024.2,5108706,5024454,16370444,10994512,610,18500,1831,56244,2108,110712,9362,63276,18387,368572,885,63396,6178,114016
8027.83,5109304,5025048,16370444,10996636,610,18500,1831,56244,2108,110712,9362,63276,18388,368572,885,63396,6180,114016
9032.51,5109905,5025639,16370444,10995084,610,18500,1831,56244,2108,110712,9363,63276,18391,368572,886,63396,6181,114016
10035.7,5110503,5026223,16370444,11003960,610,18500,1831,56244,2108,110712,9364,63276,18394,368572,886,63396,6181,114016
11038.97,5111099,5026678,16370444,11013652,611,18520,1835,56252,2109,110712,9373,62824,18418,370932,886,63396,6183,114020
12042.6,5111692,5027170,16370444,10994084,611,18524,1836,56252,2109,110712,9376,62888,18425,370940,886,63396,6184,114020
13047.24,5112291,5027760,16370444,10993468,611,18524,1837,56252,2109,110712,9379,64852,18428,370940,886,63396,6185,114020
14051.3,5112888,5028339,16370444,11006936,611,18524,1838,56252,2110,110712,9381,64852,18431,370944,886,63396,6186,114020
15054.94,5113489,5028930,16370444,11006748,611,18524,1838,56252,2110,110712,9382,64852,18435,370944,886,63396,6187,114020
16058.38,5114086,5029514,16370444,11005488,611,18524,1838,56252,2110,110712,9385,64852,18438,370944,886,63396,6188,114020
17063.07,5114685,5030104,16370444,11005516,612,18524,1839,56252,2110,110712,9387,64852,18441,370944,886,63396,6189,114020
18067.97,5115283,5030688,16370444,11010560,612,18524,1840,56252,2110,110712,9388,64856,18445,370944,886,63396,6190,114020
19072.07,5115882,5031281,16370444,11010560,612,18528,1840,56252,2111,110712,9389,64848,18448,370944,886,63396,6191,114020
20077.32,5116482,5031868,16370444,11001740,612,18528,1840,56252,2111,110712,9391,64852,18451,370944,886,63396,6192,114020
21082.19,5117081,5032451,16370444,11001740,612,18528,1840,56252,2112,110712,9391,64852,18453,370944,887,63396,6193,114020
22085.96,5117678,5033036,16370444,11001500,612,18528,1840,56252,2112,110712,9393,64852,18455,370944,887,63396,6194,114020
