time,sent,received,total
2.9,39020.13,78936.21,115.19
1004.32,39021.91,78937.75,115.19
2005.71,39025.07,78941.09,115.2
3007.3,39025.14,78941.15,115.2
4008.66,39026.14,78942.44,115.2
5009.79,39026.94,78943.3,115.21
6010.55,39029.27,78945.59,115.21
7011.21,39030.83,78948.38,115.21
8011.91,39033.17,78951.94,115.22
9012.54,39034.45,78954.75,115.22
10013.18,39035.6,78956.07,115.23
11013.86,39046.22,79021.87,115.3
12014.68,39084.57,79056.17,115.37
13015.43,39118.45,79391.35,115.73
14016.1,39122.37,79397.63,115.74
15016.76,39122.57,79398.25,115.74
16017.87,39125.92,79400.14,115.75
17018.9,39127.58,79402.93,115.75
18020.13,39128.35,79403.93,115.75
19021.24,39128.8,79404.62,115.75
20022.22,39129.52,79405.4,115.76
21023.31,39131.14,79407.15,115.76
22024.51,39134.14,79410.96,115.77
23025.64,39140.7,79414.9,115.78
24026.5,39146.27,79459.93,115.83
