time,total,idle,mem_total,mem_free,2950/cpu,2950/rss,6357/cpu,6357/rss
1005.35,690213,659420,3887864,2309800,65,2868,4387,103524
2006.5,690619,659761,3887864,2309800,65,2868,4388,103524
3010.79,691026,660109,3887864,2309828,65,2868,4390,103524
4011.9,691432,660457,3887864,2309828,65,2868,4390,103524
5013.06,691836,660804,3887864,2310580,65,2868,4392,103524
6014.79,692235,661178,3887864,2304788,65,2868,4393,103524
7016.12,692638,661521,3887864,2304788,65,2868,4394,103524
8017.28,693040,661840,3887864,2295188,65,2868,4395,103524
9018.44,693444,662186,3887864,2298056,65,2868,4396,103524
10019.62,693848,662524,3887864,2298312,65,2868,4403,103524
11020.78,694248,662882,3887864,2298336,65,2868,4405,103524
12021.98,694651,663225,3887864,2298340,65,2868,4407,103528
13023.13,695057,663572,3887864,2299268,65,2868,4408,103528
14024.2,695459,663916,3887864,2300468,65,2868,4411,103532
15025.43,695863,664262,3887864,2301116,65,2868,4413,103532
16026.47,696261,664614,3887864,2299588,66,2868,4414,103532
17027.36,696663,664961,3887864,2300164,66,2868,4416,103532
18028.27,697064,665290,3887864,2299800,66,2868,4416,103532
19029.2,697466,665636,3887864,2299552,66,2868,4418,103532
20030.09,697869,665976,3887864,2299552,66,2868,4423,103532
21031.04,698272,666325,3887864,2297076,66,2868,4426,103532
22032.01,698678,666662,3887864,2297884,66,2868,4427,103532
23033.04,699081,667001,3887864,2301512,66,2868,4428,103532
24034.06,699481,667342,3887864,2307092,66,2868,4429,103532
25034.92,699883,667684,3887864,2307820,66,2868,4430,103532
26036.33,700283,668036,3887864,2299816,66,2868,4432,103532
27037.99,700684,668381,3887864,2299816,66,2868,4434,103532
28039.18,701085,668723,3887864,2300068,66,2868,4437,102636
29040.32,701483,669051,3887864,2297472,66,2868,4439,102636
30041.45,701883,669391,3887864,2297224,66,2868,4444,102636
31042.68,702281,669743,3887864,2269076,66,2868,4445,102636
32043.86,702682,670084,3887864,2252368,66,2868,4450,102788
33045.02,703084,670430,3887864,2251612,66,2868,4451,102792
34046.29,703487,670778,3887864,2251356,66,2868,4452,102792
35047.51,703891,671125,3887864,2251108,67,2868,4453,102792
36048.61,704293,671479,3887864,2251108,67,2868,4454,102792
37049.67,704698,671827,3887864,2251608,67,2868,4456,102792
38050.81,705101,672160,3887864,2250604,67,2868,4456,102792
39051.88,705501,672486,3887864,2254020,67,2868,4459,102792
40052.91,705904,672827,3887864,2254020,67,2868,4463,102792
41054.12,706302,673177,3887864,2251748,67,2868,4466,102792
42055.24,706705,673522,3887864,2252004,67,2868,4468,102792
43056.37,707107,673863,3887864,2252004,68,2868,4474,102792
44057.49,707511,674211,3887864,2252452,68,2868,4475,102792
45058.85,707912,674557,3887864,2253412,68,2868,4476,102792
46059.89,708313,674910,3887864,2252108,68,2868,4477,102792
47060.93,708716,675257,3887864,2252844,68,2868,4479,102792
48062.08,709121,675603,3887864,2253096,68,2868,4479,102792
49063.15,709521,675929,3887864,2248264,68,2868,4481,102792
50064.15,709921,676281,3887864,2247520,68,2868,4486,102792
51065.12,710321,676674,3887864,2247512,68,2868,4487,102792
52066.03,710720,677069,3887864,2247512,68,2868,4489,102792
53067.5,711120,677467,3887864,2247764,68,2868,4491,102792
54069.49,711517,677856,3887864,2247868,68,2868,4494,102792
55071.64,711915,678245,3887864,2248316,68,2868,4496,102792
56073.65,712314,678641,3887864,2248640,68,2868,4498,102792
57075.89,712714,679036,3887864,2248896,68,2868,4501,102792
58078.11,713112,679427,3887864,2249416,68,2868,4503,102792
59079.13,713508,679800,3887864,2249348,68,2868,4506,102792
60079.97,713906,680190,3887864,2249348,68,2868,4513,102792
61080.81,714307,680586,3887864,2249396,68,2868,4514,102792
62081.67,714706,680980,3887864,2248920,68,2868,4516,102792
63082.57,715106,681377,3887864,2248920,68,2868,4518,102792
64084.48,715506,681775,3887864,2249176,68,2868,4518,102792
65086.66,715908,682167,3887864,2249752,68,2868,4521,102792
66088.86,716308,682564,3887864,2250352,68,2868,4523,102792
67091.19,716709,682959,3887864,2250604,68,2868,4525,102792
68093.59,717109,683350,3887864,2249752,68,2868,4527,102792
69095.75,717509,683717,3887864,2247952,68,2868,4529,102792
70096.79,717904,684091,3887864,2250040,68,2868,4533,102796
71097.62,718303,684488,3887864,2249804,68,2868,4535,102796
72098.47,718703,684883,3887864,2250572,68,2868,4536,102796
73099.28,719104,685280,3887864,2250772,68,2868,4537,102796
74100.18,719505,685678,3887864,2250728,68,2868,4539,102796
75101.95,719902,686070,3887864,2250728,69,2868,4541,102796
76103.96,720302,686467,3887864,2250892,69,2868,4542,102796
77106.06,720701,686862,3887864,2251136,69,2868,4545,102796
78108.15,721099,687246,3887864,2251184,69,2868,4552,102796
79110.31,721496,687633,3887864,2250932,69,2868,4555,102796
80111.3,721894,688002,3887864,2251032,69,2868,4559,102796
81112.23,722294,688398,3887864,2251032,69,2868,4560,102796
82113.11,722692,688792,3887864,2251032,69,2868,4563,102796
83114.03,723091,689189,3887864,2251032,69,2868,4565,102796
84114.91,723489,689587,3887864,2251032,69,2868,4565,102796
85116.89,723888,689983,3887864,2251032,69,2868,4566,102796
86119.16,724287,690378,3887864,2251536,69,2868,4567,102796
87121.28,724686,690773,3887864,2251536,69,2868,4570,102796
88123.46,725085,691163,3887864,2251536,69,2868,4575,102796
89125.61,725485,691556,3887864,2251792,69,2868,4577,102796
90126.79,725882,691925,3887864,2248776,69,2868,4581,102796
91127.75,726278,692292,3887864,2248916,69,2868,4582,102796
92128.7,726678,692629,3887864,2246956,69,2868,4585,102796
93129.59,727077,692991,3887864,2244464,69,2868,4589,102796
94130.68,727477,693352,3887864,2242752,69,2868,4591,102796
95132.38,727875,693703,3887864,2242200,69,2868,4592,102796
96134.91,728269,694038,3887864,2241944,69,2868,4593,102796
97136.82,728667,694371,3887864,2241944,70,2868,4596,102796
98138.95,729065,694713,3887864,2241468,70,2868,4598,102796
99141.21,729460,695069,3887864,2241216,70,2868,4601,102796
100142.4,729858,695404,3887864,2233272,70,2868,4604,102796
101143.42,730256,695766,3887864,2231536,70,2868,4607,102796
102144.4,730652,696118,3887864,2229268,70,2868,4609,102796
103145.39,731055,696475,3887864,2228764,70,2868,4612,102796
104146.43,731447,696812,3887864,2228512,70,2868,4614,102796
105147.89,731845,697172,3887864,2228512,70,2868,4615,102796
106149.53,732241,697507,3887864,2228764,70,2868,4618,102796
107151.36,732635,697847,3887864,2228032,70,2868,4619,102800
108153.02,733036,698180,3887864,2228720,70,2868,4622,102800
109154.82,733438,698523,3887864,2228644,70,2868,4623,102800
110156.36,733842,698876,3887864,2228116,70,2868,4625,102800
111157.39,734238,699198,3887864,2233032,70,2868,4635,102800
112158.44,734634,699567,3887864,2232532,70,2868,4637,102864
113159.45,735030,699909,3887864,2232284,70,2868,4640,102864
114160.6,735425,700253,3887864,2232288,70,2868,4642,102864
115161.58,735820,700590,3887864,2232288,70,2868,4644,102864
116163.47,736226,700952,3887864,2232288,70,2868,4647,102864
117165.46,736628,701309,3887864,2231784,70,2868,4649,102864
118167.36,737024,701643,3887864,2231784,70,2868,4651,102864
119169.34,737422,701978,3887864,2231532,71,2868,4653,102864
120171.19,737816,702312,3887864,2231532,71,2868,4654,102864
121172.28,738211,702620,3887864,2226844,71,2868,4663,102864
122173.3,738606,702991,3887864,2227400,71,2868,4664,102864
123174.36,739002,703340,3887864,2227180,71,2868,4666,102864
