time,total,idle,mem_total,mem_free,1982/cpu,1982/rss,3831/cpu,3831/rss,3857/cpu,3857/rss
1010.17,485961,467863,3887864,2209068,309,87960,189,17568,669,54348
2012.71,486359,468255,3887864,2209320,309,87960,190,17568,670,54348
3015.28,486758,468646,3887864,2209824,309,87960,190,17568,671,54348
4017.92,487155,469037,3887864,2209824,309,87960,190,17568,672,54348
5020.59,487555,469420,3887864,2209776,309,87960,190,17568,672,54348
6021.78,487951,469792,3887864,2210524,309,87960,190,17568,672,54348
7022.74,488352,470188,3887864,2211032,309,87960,190,17568,673,54348
8023.77,488753,470582,3887864,2210556,310,87960,190,17568,674,54348
9024.77,489149,470948,3887864,2208388,310,87960,190,17568,675,54348
10025.77,489548,471343,3887864,2208388,310,87960,190,17568,675,54348
11027.05,489931,471650,3887864,2189548,310,87960,192,17572,698,54372
12028.28,490330,471960,3887864,2172692,310,87960,192,17572,700,54380
13029.53,490727,472272,3887864,2171684,311,87960,192,17572,701,54380
14030.76,491124,472582,3887864,2170172,311,87960,192,17572,702,54388
15031.95,491523,472884,3887864,2167904,311,87960,192,17572,704,54400
16033.19,491917,473188,3887864,2160092,311,87960,193,17572,707,54412
17034.86,492307,473502,3887864,2131936,311,87960,193,17572,717,54624
18036.25,492706,473807,3887864,2118764,311,87960,193,17572,719,54648
19037.75,493107,474113,3887864,2115784,311,87960,194,17572,719,54648
20039.07,493504,474421,3887864,2115076,311,87960,194,17572,722,54732
21040.45,493907,474726,3887864,2114192,311,87960,194,17576,724,54752
22041.61,494302,475048,3887864,2109404,311,87960,196,17576,733,55028
23042.75,494702,475395,3887864,2109180,311,87960,196,17576,734,55028
24043.87,495108,475738,3887864,2109180,311,87960,196,17680,735,55028
25044.99,495516,476083,3887864,2109432,311,87960,196,17680,735,55028
26046.04,495919,476417,3887864,2110440,312,87960,196,17680,736,55028
27047.18,496320,476766,3887864,2109684,312,87960,197,17684,741,55044
28048.5,496720,477109,3887864,2108216,312,87960,197,17684,741,55044
29053.3,497124,477440,3887864,2104020,312,87960,197,17684,741,55044
30054.87,497528,477768,3887864,2106616,312,87960,197,17684,742,55044
31056.06,497933,478112,3887864,2106688,313,87960,197,17684,742,55044
32057.23,498335,478455,3887864,2087072,313,87960,198,17684,746,55132
33058.63,498739,478800,3887864,2069980,313,87960,198,17684,748,55160
