time,total,idle,mem_total,mem_free,1982/cpu,1982/rss,3831/cpu,3831/rss,3857/cpu,3857/rss
1007.94,541794,516136,3887864,1884348,328,87960,225,17768,958,54840
2009.12,542189,516501,3887864,1883028,328,87960,226,17768,961,54840
3010.11,542588,516896,3887864,1882780,329,87960,226,17772,962,54840
4011.11,542988,517288,3887864,1885468,329,87960,227,17864,962,54840
5016.54,543391,517685,3887864,1885404,329,87960,227,17864,963,54840
6017.8,543792,518076,3887864,1884956,329,87960,227,17868,964,54840
7020.22,544189,518465,3887864,1885180,329,87960,227,17868,964,54840
8022.51,544588,518857,3887864,1885760,329,87960,227,17868,965,54840
9025.16,544984,519231,3887864,1886076,329,87960,227,17876,965,54840
10027.71,545379,519600,3887864,1886088,329,87960,228,17932,968,54840
11029.27,545763,519921,3887864,1885864,330,87960,228,17932,990,55044
12034.31,546160,520210,3887864,1881576,331,87960,228,17992,993,55068
13036.3,546555,520518,3887864,1882740,331,87960,228,17996,995,54916
14037.67,546943,520826,3887864,1882740,331,87960,228,17996,996,54916
15039.03,547333,521132,3887864,1882488,331,87960,228,17996,997,54916
16040.36,547721,521450,3887864,1878780,331,87960,229,17996,1000,54924
17041.79,548117,521749,3887864,1875504,331,87960,229,17996,1001,54924
18043.12,548520,522054,3887864,1876056,331,87960,230,17996,1002,54924
19044.43,548911,522349,3887864,1876308,331,87960,230,18000,1003,54928
20045.84,549309,522659,3887864,1876448,331,87960,230,18000,1003,54928
21047.17,549696,522960,3887864,1876220,331,87960,230,18000,1014,54960
22049.82,550088,523257,3887864,1868252,332,87960,230,18000,1016,54960
23051.28,550485,523558,3887864,1876424,332,87960,231,18000,1017,54960
24052.66,550877,523870,3887864,1875404,332,87960,231,18000,1017,54960
25054.13,551266,524169,3887864,1874944,332,87960,231,18000,1018,54960
26055.7,551669,524481,3887864,1872416,332,87960,231,18000,1021,54964
27056.95,552063,524774,3887864,1872628,332,87960,231,18004,1021,54964
28058.13,552462,525082,3887864,1872816,332,87960,231,18004,1021,54964
29059.32,552860,525379,3887864,1872984,332,87960,232,18004,1023,54964
30060.52,553261,525683,3887864,1872976,332,87960,232,18004,1023,54964
31061.72,553659,525993,3887864,1870624,332,87960,232,18004,1026,55048
32062.91,554058,526333,3887864,1870160,333,87960,232,18004,1029,55152
33064.11,554456,526657,3887864,1868548,333,87960,232,18008,1031,55164
34065.33,554859,527004,3887864,1868324,333,87960,232,18008,1031,55164
35066.52,555262,527348,3887864,1869080,333,87960,232,18008,1031,55164
36067.75,555663,527695,3887864,1867824,333,87960,232,18008,1033,55168
37068.9,556064,528025,3887864,1866408,333,87960,232,18008,1033,55168
38069.97,556467,528370,3887864,1866776,333,87960,233,18008,1034,55168
39071.11,556871,528707,3887864,1867476,333,87960,233,18012,1034,55168
40072.45,557272,529047,3887864,1867648,333,87960,233,18012,1034,55168
41073.89,557671,529387,3887864,1865352,333,87960,233,18012,1039,55204
42077.92,558077,529733,3887864,1861708,333,87960,233,18012,1039,55204
43079.2,558477,530055,3887864,1858368,333,87960,233,18012,1042,55204
