time,sent,received,total
2.28,264997.29,1750880.63,1968.63
1004.12,264999.64,1750882.23,1968.63
2009.72,265003.23,1750884.68,1968.64
3014.29,265006.79,1750887.13,1968.65
4018.63,265010.07,1750889.52,1968.65
5022.72,265013.53,1750891.91,1968.66
6026.69,265016.89,1750894.29,1968.66
7028.99,265020.35,1750896.68,1968.67
8033.86,265023.77,1750899.07,1968.67
9038.14,265027.03,1750901.45,1968.68
10041.28,265030.69,1750904.11,1968.69
11045.96,265044.48,1751196.51,1968.98
12050.96,265049.19,1751199.79,1968.99
13055.79,265052.69,1751202.24,1969.0
14059.71,265056.08,1751204.76,1969.0
15065.63,265059.5,1751207.15,1969.01
16070.39,265062.94,1751209.66,1969.02
17077.33,265066.0,1751212.11,1969.02
18082.82,265069.42,1751214.56,1969.03
19086.78,265072.91,1751216.95,1969.03
20091.71,265075.94,1751219.2,1969.04
21095.76,265079.01,1751221.45,1969.04
