time,total,idle,mem_total,mem_free,113608/cpu,113608/rss,114374/cpu,114374/rss
1004.12,10874827,10670758,16370456,8421556,502,55660,21589,850288
2009.29,10875426,10671349,16370456,8421332,503,55660,21595,850288
3014.36,10876024,10671937,16370456,8435744,503,55660,21601,850288
4018.21,10876623,10672528,16370456,8434988,503,55660,21607,850288
5024.83,10877224,10673122,16370456,8434488,503,55660,21613,850288
6030.03,10877822,10673713,16370456,8434488,504,55660,21619,850288
7033.31,10878421,10674303,16370456,8434248,504,55660,21626,850288
8035.62,10879019,10674896,16370456,8434244,504,55660,21631,850288
9038.67,10879618,10675484,16370456,8434244,504,55660,21640,850288
10042.22,10880217,10676070,16370456,8421908,504,55660,21645,850288
11047.46,10880808,10676520,16370456,8394064,504,55660,21686,833068
12049.91,10881406,10677110,16370456,8398532,504,55660,21691,833068
13053.48,10882003,10677697,16370456,8391668,505,55660,21697,833068
14058.13,10882602,10678287,16370456,8390676,505,55660,21703,833068
15061.89,10883201,10678877,16370456,8394596,505,55660,21709,833196
16066.66,10883800,10679469,16370456,8394104,505,55660,21714,833196
17072.04,10884400,10680060,16370456,8394104,505,55660,21721,833196
18076.65,10884998,10680651,16370456,8394104,505,55660,21727,833196
19080.55,10885597,10681241,16370456,8393856,505,55660,21734,833196
20085.82,10886197,10681833,16370456,8393856,505,55660,21740,833196
21089.76,10886794,10682425,16370456,8393856,505,55660,21745,833324
