time,total,idle,mem_total,mem_free,1704/cpu,1704/rss
1003.71,1606806,1470850,3887864,1067584,76448,721620
2005.12,1607205,1471233,3887864,1067324,76456,721640
3006.01,1607599,1471613,3887864,1066676,76463,721656
4007.5,1607992,1471992,3887864,1066676,76475,721676
5008.31,1608383,1472305,3887864,1055044,76506,721704
6009.64,1608770,1472608,3887864,1044968,76517,721700
7010.34,1609164,1472953,3887864,1031892,76532,721720
8011.09,1609563,1473337,3887864,1030380,76541,723280
9011.82,1609958,1473719,3887864,1031720,76548,723392
10012.56,1610348,1474037,3887864,1023964,76554,723392
11013.35,1610742,1474298,3887864,983256,76567,722248
12014.24,1611135,1474523,3887864,971180,76656,721824
13015.16,1611534,1474874,3887864,970732,76685,721772
14016.03,1611931,1475263,3887864,970732,76694,721348
15018.03,1612324,1475630,3887864,970484,76714,721704
16021.11,1612722,1476010,3887864,970484,76727,721716
17022.42,1613116,1476377,3887864,971608,76746,721736
18023.98,1613512,1476749,3887864,972356,76764,723444
19025.57,1613907,1477121,3887864,974332,76779,723444
20027.13,1614305,1477502,3887864,977412,76789,723448
21027.89,1614698,1477866,3887864,977568,76797,723448
22028.67,1615094,1478256,3887864,978092,76802,723448
23029.37,1615490,1478634,3887864,978984,76816,723448
24030.1,1615889,1479022,3887864,979796,76824,723448
25030.85,1616285,1479400,3887864,982340,76840,721780
26032.18,1616680,1479764,3887864,983160,76863,721784
27033.55,1617071,1480126,3887864,985972,76880,721788
28034.94,1617468,1480500,3887864,987036,76895,721792
29036.55,1617861,1480872,3887864,987772,76910,721792
30038.03,1618258,1481246,3887864,988964,76922,721868
31038.94,1618653,1481559,3887864,989044,76931,721872
32039.83,1619045,1481913,3887864,988540,76938,721876
33041.29,1619437,1482142,3887864,987824,77056,721868
34042.5,1619825,1482210,3887864,960788,77208,721756
35048.21,1620210,1482310,3887864,951020,77318,722912
36050.42,1620600,1482381,3887864,934988,77437,721800
37052.42,1620989,1482417,3887864,921836,77584,722844
38053.81,1621380,1482451,3887864,915740,77758,727520
39055.89,1621770,1482488,3887864,876940,77918,744684
40058.1,1622159,1482524,3887864,858568,78101,769308
41059.76,1622548,1482579,3887864,835800,78261,777004
42061.1,1622939,1482724,3887864,829560,78415,777540
43062.0,1623333,1483010,3887864,828300,78467,777492
44063.17,1623723,1483307,3887864,826340,78525,777456
45064.13,1624116,1483657,3887864,826340,78543,777532
46065.37,1624506,1483993,3887864,826340,78558,779224
47066.84,1624895,1484312,3887864,826340,78572,779224
48068.33,1625276,1484630,3887864,826340,78590,779224
49069.61,1625668,1484950,3887864,826340,78605,779224
50070.93,1626061,1485277,3887864,826856,78616,779224
51072.26,1626449,1485600,3887864,827528,78627,779224
52073.17,1626834,1485928,3887864,833388,78635,779224
