time,total,idle,mem_total,mem_free,3788/cpu,3788/rss,4322/cpu,4322/rss,890/cpu,890/rss
1008.57,323454,200366,3887864,142936,1217,17816,6271,54664,240,70912
2010.8,323848,200753,3887864,143228,1218,17816,6273,54664,240,70912
3012.75,324249,201129,3887864,140960,1218,17816,6273,54664,240,70912
4013.88,324647,201493,3887864,139836,1218,17816,6274,54664,240,70912
5014.93,325046,201883,3887864,139436,1218,17816,6274,54664,241,70912
6015.93,325444,202279,3887864,139764,1218,17816,6274,54664,241,70912
7016.91,325844,202676,3887864,140388,1218,17816,6274,54664,241,70912
8017.89,326244,203073,3887864,140744,1218,17816,6275,54664,241,70912
9018.88,326638,203445,3887864,139232,1218,17816,6275,54664,241,70912
10019.88,327037,203839,3887864,138956,1218,17816,6275,54664,241,70912
11020.97,327422,204175,3887864,117832,1218,17816,6286,54664,241,70912
12022.27,327814,204491,3887864,101480,1219,17816,6287,54696,241,70912
13028.25,328209,204674,3887864,57220,1219,17816,6288,54696,241,70912
14030.69,328605,204677,3887864,39624,1219,17820,6290,54696,241,70912
15035.9,329008,204682,3887864,32436,1219,17820,6291,54696,243,70912
16037.73,329407,204694,3887864,45088,1219,17540,6294,54044,243,69724
17039.6,329805,204701,3887864,41604,1220,17540,6295,53320,243,67748
18041.9,330202,204706,3887864,37060,1220,17540,6295,53320,243,67748
19045.6,330603,204709,3887864,36276,1220,17540,6295,53320,243,67748
20047.82,331002,204713,3887864,29792,1220,17568,6296,53320,243,67748
21049.92,331401,204715,3887864,28468,1220,17436,6297,52540,244,66600
22054.76,331803,204717,3887864,37300,1221,17216,6298,51656,245,61444
23057.49,332201,204722,3887864,34284,1221,17216,6298,50964,245,59228
24063.62,332602,204731,3887864,36740,1221,16780,6298,50076,245,53756
25066.32,333003,204735,3887864,28156,1221,16780,6299,50076,245,53756
26068.54,333403,204740,3887864,34212,1221,16324,6299,49696,245,46044
27071.86,333802,204752,3887864,38656,1221,15840,6300,48868,246,43212
28074.41,334203,204753,3887864,30692,1222,15840,6300,48876,246,43212
29076.33,334604,204757,3887864,40584,1223,14092,6303,47444,246,39652
30079.63,335006,204761,3887864,37788,1223,14092,6304,47468,247,39652
31083.88,335405,204769,3887864,38328,1223,14092,6306,47468,247,39652
32087.84,335806,204772,3887864,36392,1223,13624,6307,46444,247,37176
33090.46,336203,204779,3887864,43180,1223,13624,6307,45772,247,30304
34092.97,336602,204788,3887864,36516,1225,13624,6309,45772,247,30304
35096.01,336995,204857,3887864,25416,1225,12884,6309,44560,247,24064
36097.32,337388,205084,3887864,84464,1225,11696,6312,42116,248,12316
37099.16,337784,205401,3887864,52364,1225,11700,6314,42128,250,16780
38100.54,338186,205777,3887864,67788,1225,11704,6315,42128,251,17384
39102.9,338582,206167,3887864,66540,1225,11704,6315,42128,251,17384
40104.17,338971,206529,3887864,49240,1225,11704,6316,42128,251,17384
41105.32,339372,206912,3887864,27660,1225,11704,6316,42128,251,17384
42106.68,339769,207291,3887864,26320,1225,11728,6317,42128,251,17384
43107.91,340167,207683,3887864,27260,1225,11728,6317,42128,251,17384
44109.02,340564,208069,3887864,26528,1225,11728,6318,42128,251,17384
45110.22,340952,208414,3887864,27164,1227,11728,6319,42128,251,17384
46111.38,341349,208805,3887864,28536,1227,11728,6320,42128,251,17384
47112.57,341747,209199,3887864,27556,1227,11728,6320,42128,252,21080
48113.77,342146,209593,3887864,28960,1227,11728,6320,42128,252,21080
49115.26,342544,209966,3887864,71496,1228,11728,6326,42172,257,30876
