time,total,idle,mem_total,mem_free,2117/cpu,2117/rss,2292/cpu,2292/rss
1007.21,508417,495298,3887864,2491956,2598,97472,44,2816
2009.46,508817,495694,3887864,2492204,2599,97472,44,2816
3011.43,509217,496085,3887864,2492712,2603,97472,44,2816
4013.52,509615,496472,3887864,2493032,2608,97472,44,2816
5014.47,510012,496843,3887864,2494396,2610,97472,44,2816
6015.3,510412,497242,3887864,2494396,2610,97472,44,2816
7016.11,510811,497639,3887864,2494196,2612,97472,44,2816
8016.89,511210,498037,3887864,2494800,2613,97472,44,2816
9017.72,511611,498434,3887864,2495332,2614,97472,44,2816
10019.59,512012,498830,3887864,2495584,2615,97472,44,2816
11021.37,512411,499209,3887864,2494336,2624,97476,44,2816
12022.44,512807,499532,3887864,2479396,2634,97476,44,2816
13023.29,513202,499905,3887864,2476320,2638,97480,44,2816
14024.09,513598,500290,3887864,2476692,2643,97488,44,2816
15025.41,513993,500672,3887864,2470556,2646,97488,44,2816
16026.28,514393,501066,3887864,2483928,2646,97488,44,2816
17028.14,514792,501462,3887864,2484504,2647,97488,44,2816
18030.19,515192,501858,3887864,2485780,2649,97488,44,2816
19031.81,515588,502244,3887864,2486116,2652,97488,44,2816
20033.89,515986,502637,3887864,2486416,2655,97488,44,2816
21035.92,516387,503030,3887864,2486668,2656,97488,44,2816
22038.08,516783,503420,3887864,2486952,2661,97488,44,2816
23040.14,517182,503810,3887864,2487060,2664,97488,44,2816
24042.04,517580,504195,3887864,2487232,2671,97488,44,2816
25044.09,517972,504562,3887864,2487880,2677,97488,44,2816
