time,total,idle,mem_total,mem_free,2559/cpu,2559/rss
1009.28,7154530,6919209,3887864,920228,61238,186320
2011.07,7154927,6919597,3887864,920456,61244,186320
3013.0,7155327,6919983,3887864,921132,61249,186320
4013.85,7155727,6920359,3887864,921952,61266,186320
5014.46,7156125,6920753,3887864,922612,61268,186324
6015.08,7156526,6921149,3887864,923208,61269,186324
7015.76,7156925,6921545,3887864,924044,61270,186324
8016.39,7157326,6921940,3887864,923908,61272,186324
9017.77,7157721,6922308,3887864,925408,61277,186324
10019.34,7158118,6922699,3887864,925360,61279,186324
11028.21,7158521,6923009,3887864,916464,61292,186508
12029.02,7158909,6923362,3887864,918860,61295,186508
13030.57,7159302,6923748,3887864,918188,61296,186508
14031.39,7159701,6924132,3887864,918772,61299,186508
15032.25,7160100,6924515,3887864,920056,61302,186508
16033.75,7160489,6924863,3887864,920108,61307,186508
17035.22,7160875,6925076,3887864,905836,61312,186508
18036.51,7161256,6925263,3887864,880004,61318,186508
19037.31,7161651,6925589,3887864,876484,61326,186508
20038.09,7162048,6925983,3887864,876724,61329,186572
21038.87,7162448,6926379,3887864,877268,61330,186572
22040.4,7162846,6926774,3887864,877896,61332,186572
23041.85,7163245,6927161,3887864,878976,61336,186572
24084.59,7163656,6927551,3887864,879200,61349,186572
25086.51,7164053,6927933,3887864,880284,61357,186572
26088.67,7164451,6928298,3887864,879252,61366,186572
27090.32,7164850,6928690,3887864,880088,61370,186572
28091.13,7165241,6929029,3887864,881272,61380,186572
29095.99,7165641,6929409,3887864,883612,61383,186572
30097.96,7166031,6929734,3887864,901012,61388,186576
