time,total,idle,mem_total,mem_free,2559/cpu,2559/rss
1003.11,7170405,6933921,3887864,910692,61445,186576
2003.92,7170805,6934317,3887864,911336,61447,186576
3004.6,7171204,6934712,3887864,912528,61449,186576
4006.66,7171602,6935105,3887864,912380,61451,186576
5009.6,7171999,6935497,3887864,912896,61455,186576
6025.46,7172401,6935879,3887864,912912,61464,186576
7027.15,7172801,6936273,3887864,913164,61466,186576
8028.52,7173197,6936658,3887864,913416,61471,186576
9029.89,7173596,6937033,3887864,908936,61476,186576
10030.8,7173992,6937411,3887864,912696,61478,186576
11031.63,7174383,6937688,3887864,898608,61489,186580
12032.76,7174775,6938030,3887864,897140,61494,186580
13033.56,7175167,6938341,3887864,877856,61503,186620
14034.29,7175567,6938733,3887864,877868,61506,186620
15035.79,7175964,6939124,3887864,879544,61508,186620
16037.46,7176362,6939505,3887864,879988,61515,186620
17039.11,7176761,6939895,3887864,880708,61520,186620
18040.6,7177157,6940278,3887864,881652,61525,186620
19042.22,7177554,6940666,3887864,882268,61529,186620
20043.18,7177951,6941027,3887864,886444,61543,186620
21044.01,7178348,6941420,3887864,886572,61546,186620
22044.76,7178749,6941816,3887864,886932,61547,186620
23045.49,7179150,6942211,3887864,887112,61549,186620
24046.22,7179545,6942570,3887864,899492,61554,186620
