time,sent,received,total
1.9,99825.97,497082.49,582.92
1003.4,99826.43,497082.99,582.92
2004.37,99826.63,497083.1,582.92
3005.02,99829.45,497085.62,582.92
4005.67,99829.45,497085.84,582.92
5006.3,99830.4,497086.23,582.93
6006.9,99831.76,497087.07,582.93
7007.99,99832.4,497087.91,582.93
8008.79,99833.27,497089.5,582.93
9009.41,99833.92,497089.74,582.93
10010.15,99834.78,497090.6,582.93
11010.77,100093.17,497124.97,583.22
12011.4,100131.7,497149.65,583.28
13013.12,100187.64,497173.68,583.36
14013.79,100187.93,497173.89,583.36
15014.45,100188.27,497174.21,583.36
16015.09,100188.47,497174.32,583.36
17015.72,100189.48,497175.25,583.36
18016.55,100189.71,497175.31,583.36
19017.59,100191.45,497177.85,583.37
20018.63,100191.98,497178.45,583.37
21019.79,100192.33,497178.61,583.37
22020.6,100193.6,497178.93,583.37
23021.23,100196.02,497181.56,583.38
