time,total,idle,mem_total,mem_free,2444/cpu,2444/rss
1006.72,1512299,1342334,3887864,2627292,936,40388
2007.41,1512690,1342659,3887864,2620068,937,40388
3008.06,1513086,1343011,3887864,2619228,937,40388
4008.69,1513481,1343404,3887864,2618872,937,40388
5009.32,1513879,1343791,3887864,2619372,937,40388
6010.8,1514276,1344180,3887864,2620012,937,40388
7012.61,1514674,1344571,3887864,2620520,937,40388
8135.85,1515116,1344978,3887864,2615204,938,40388
9136.72,1515513,1345367,3887864,2626240,938,40388
10137.57,1515911,1345758,3887864,2625992,938,40388
11138.44,1516311,1346154,3887864,2627088,938,40388
12139.33,1516707,1346548,3887864,2626616,938,40388
13141.04,1517105,1346942,3887864,2626364,939,40388
14142.71,1517502,1347329,3887864,2626868,939,40388
15144.45,1517901,1347705,3887864,2626868,939,40388
16145.79,1518294,1348043,3887864,2624160,939,40388
17146.69,1518690,1348375,3887864,2610836,939,40388
18147.56,1519082,1348712,3887864,2606456,939,40388
19148.41,1519477,1349087,3887864,2609164,939,40388
20149.26,1519877,1349480,3887864,2610080,939,40388
21150.76,1520279,1349875,3887864,2610572,940,40388
22152.72,1520676,1350258,3887864,2612560,940,40388
23154.14,1521071,1350629,3887864,2613392,941,40388
24155.96,1521466,1351018,3887864,2613840,941,40388
25157.05,1521866,1351384,3887864,2614108,941,40388
26158.05,1522265,1351771,3887864,2614456,941,40388
27158.93,1522665,1352168,3887864,2614932,941,40388
28159.77,1523062,1352559,3887864,2614948,941,40388
29160.64,1523459,1352937,3887864,2617648,941,40388
30162.16,1523857,1353328,3887864,2617840,941,40388
31164.86,1524254,1353716,3887864,2618848,942,40388
32166.99,1524649,1354097,3887864,2618420,942,40388
33169.08,1525050,1354482,3887864,2618864,942,40388
34170.8,1525445,1354872,3887864,2619116,942,40388
35171.82,1525842,1355245,3887864,2619116,942,40388
36172.67,1526241,1355637,3887864,2619368,942,40388
37173.52,1526640,1356033,3887864,2620032,942,40388
38174.36,1527039,1356421,3887864,2620032,944,40388
39175.3,1527434,1356797,3887864,2617700,944,40388
40177.0,1527835,1357188,3887864,2617204,944,40388
41179.02,1528234,1357577,3887864,2617704,944,40388
42181.18,1528632,1357964,3887864,2617392,944,40388
43183.06,1529031,1358347,3887864,2617696,944,40388
44184.89,1529432,1358726,3887864,2617692,944,40388
45186.57,1529827,1359098,3887864,2617720,944,40388
46188.18,1530218,1359466,3887864,2616708,945,40388
47189.83,1530619,1359855,3887864,2616592,945,40388
48192.37,1531017,1360231,3887864,2617688,945,40388
49195.47,1531415,1360595,3887864,2611056,945,40388
50196.35,1531813,1360985,3887864,2618132,945,40388
51197.19,1532213,1361381,3887864,2618132,945,40388
52198.05,1532609,1361776,3887864,2618136,946,40388
53198.94,1533007,1362167,3887864,2618136,946,40388
54200.65,1533404,1362560,3887864,2618532,946,40388
55202.06,1533802,1362929,3887864,2618568,946,40388
56203.74,1534195,1363303,3887864,2618784,950,40388
57208.37,1534595,1363694,3887864,2618812,951,40388
58210.05,1534991,1364072,3887864,2619032,951,40388
59211.97,1535386,1364458,3887864,2619268,951,40388
60213.01,1535782,1364828,3887864,2618284,951,40388
61213.85,1536181,1365223,3887864,2617044,951,40388
62214.71,1536578,1365618,3887864,2617044,951,40388
63215.55,1536977,1366013,3887864,2616976,952,40388
64216.4,1537376,1366409,3887864,2618084,952,40388
65217.46,1537772,1366783,3887864,2618572,952,40388
66219.1,1538167,1367158,3887864,2618492,952,40388
67220.73,1538566,1367547,3887864,2618448,952,40388
68222.39,1538959,1367914,3887864,2617948,952,40388
69224.07,1539356,1368300,3887864,2618108,952,40388
70225.04,1539754,1368668,3887864,2617564,952,40388
71225.89,1540153,1369064,3887864,2617948,953,40388
72226.73,1540552,1369460,3887864,2617868,953,40388
73227.62,1540952,1369853,3887864,2617616,953,40388
74228.46,1541351,1370249,3887864,2618120,953,40388
75229.82,1541748,1370623,3887864,2617616,953,40388
76230.8,1542143,1370952,3887864,2610332,954,40388
77236.58,1542534,1371251,3887864,2606184,954,40388
78237.48,1542932,1371637,3887864,2606820,954,40388
79238.31,1543329,1372027,3887864,2608864,955,40388
80239.2,1543725,1372404,3887864,2613560,955,40388
81240.76,1544124,1372800,3887864,2614280,955,40388
82242.42,1544520,1373190,3887864,2615624,955,40388
83243.43,1544916,1373565,3887864,2616156,955,40388
84244.27,1545316,1373961,3887864,2616768,955,40388
85245.38,1545714,1374351,3887864,2618072,956,40388
86246.23,1546113,1374741,3887864,2617320,956,40388
87247.1,1546511,1375135,3887864,2617676,956,40388
88248.63,1546908,1375525,3887864,2617992,956,40388
89250.48,1547306,1375910,3887864,2618304,956,40388
90251.54,1547700,1376272,3887864,2617948,956,40388
91252.4,1548098,1376663,3887864,2617700,956,40388
92253.26,1548491,1376984,3887864,2612220,956,40388
93268.56,1548887,1377327,3887864,2601768,956,40388
94269.43,1549285,1377694,3887864,2600744,956,40388
95271.19,1549682,1378083,3887864,2602280,956,40388
96272.71,1550081,1378462,3887864,2602832,956,40388
97273.55,1550481,1378857,3887864,2603092,957,40388
98274.4,1550880,1379243,3887864,2605152,957,40388
99275.3,1551278,1379638,3887864,2606492,957,40388
100276.23,1551677,1380029,3887864,2606832,957,40388
101278.1,1552070,1380400,3887864,2610792,958,40388
102280.0,1552469,1380790,3887864,2610784,958,40388
103281.65,1552867,1381176,3887864,2611036,958,40388
104283.37,1553267,1381561,3887864,2610784,958,40388
105285.02,1553664,1381937,3887864,2611036,958,40388
106286.52,1554058,1382300,3887864,2610332,958,40388
107287.97,1554456,1382686,3887864,2610080,959,40388
108289.57,1554851,1383063,3887864,2611084,959,40388
109291.31,1555249,1383442,3887864,2611872,959,40388
110292.97,1555645,1383826,3887864,2611944,959,40388
111293.98,1556042,1384194,3887864,2614016,959,40388
112294.83,1556440,1384589,3887864,2614016,959,40388
113295.73,1556838,1384978,3887864,2614020,960,40388
114296.58,1557233,1385364,3887864,2615240,960,40388
115297.42,1557633,1385754,3887864,2615240,960,40388
116299.03,1558028,1386134,3887864,2614764,961,40388
117300.55,1558425,1386522,3887864,2614764,961,40388
118302.17,1558823,1386908,3887864,2614764,961,40388
119303.91,1559220,1387294,3887864,2615268,961,40388
120305.56,1559617,1387673,3887864,2615284,961,40388
121306.61,1560014,1388042,3887864,2615480,961,40388
122307.49,1560411,1388437,3887864,2615480,961,40388
123308.36,1560809,1388831,3887864,2615480,962,40388
124309.21,1561209,1389227,3887864,2615732,962,40388
125310.05,1561605,1389620,3887864,2615988,962,40388
126311.83,1562003,1390001,3887864,2615236,962,40388
127313.32,1562400,1390386,3887864,2615236,962,40388
128316.4,1562795,1390764,3887864,2615048,963,40388
129320.08,1563191,1391152,3887864,2615716,963,40388
130322.12,1563589,1391539,3887864,2616220,963,40388
131323.21,1563984,1391904,3887864,2615268,963,40388
132324.07,1564383,1392299,3887864,2614768,963,40388
133324.92,1564782,1392690,3887864,2614768,963,40388
134325.77,1565182,1393085,3887864,2615272,963,40388
135326.62,1565580,1393475,3887864,2615272,963,40388
136328.2,1565979,1393855,3887864,2615024,964,40388
137329.77,1566375,1394232,3887864,2615024,964,40388
138331.49,1566770,1394607,3887864,2615276,964,40388
139333.14,1567166,1394991,3887864,2615088,964,40388
140335.07,1567560,1395374,3887864,2615848,965,40388
