time,sent,received,total
3.52,24568.47,11606.95,35.33
1004.78,24577.82,11612.74,35.34
2005.37,24577.94,11612.85,35.34
3005.96,24580.27,11614.91,35.35
4006.55,24582.28,11616.89,35.35
5007.16,24584.05,11618.66,35.35
6007.75,24586.18,11620.69,35.36
7008.34,24590.18,11624.44,35.37
8008.93,24593.36,11627.22,35.37
9009.53,24595.56,11629.11,35.38
10010.15,24597.61,11631.14,35.38
11010.76,24723.91,11685.86,35.56
12011.37,24768.49,11718.82,35.63
13011.93,24805.38,11747.07,35.7
14012.45,24841.95,11775.11,35.76
15012.94,24873.42,11798.63,35.81
16013.86,24940.47,11827.66,35.91
17014.58,24944.38,11828.75,35.91
18015.23,24953.89,11832.25,35.92
19015.86,24969.51,11835.99,35.94
20016.54,24978.22,11838.7,35.95
21017.14,24987.44,11842.82,35.97
22017.96,24997.75,11847.49,35.98
23018.9,25022.3,11851.92,36.01
24019.62,25031.0,11854.96,36.02
25020.21,25032.94,11857.01,36.02
26020.8,25033.26,11857.17,36.03
