time,sent,received,total
4.06,22011.71,43699.38,64.17
1006.3,22013.1,43700.77,64.17
2007.0,22013.35,43700.94,64.17
3007.68,22014.32,43702.16,64.18
4008.32,22014.38,43702.43,64.18
5008.96,22015.23,43703.39,64.18
6010.14,22016.66,43704.9,64.18
7011.42,22017.79,43706.45,64.18
8012.56,22018.62,43707.67,64.19
9013.88,22019.39,43708.7,64.19
10015.14,22020.37,43710.14,64.19
11016.35,22087.75,44034.52,64.57
12017.08,22125.52,44065.36,64.64
13017.78,22165.7,44145.94,64.76
14018.43,22165.76,44146.37,64.76
15019.08,22166.54,44147.15,64.76
16020.21,22166.87,44147.43,64.76
17021.55,22167.65,44148.29,64.76
18022.71,22173.29,44151.03,64.77
19023.86,22174.26,44152.38,64.77
20025.19,22175.24,44153.43,64.77
21026.0,22177.69,44156.07,64.78
22026.63,22178.25,44156.67,64.78
23027.29,22178.96,44157.5,64.78
24027.95,22190.75,44248.21,64.88
