time,total,idle,mem_total,mem_free,1762/cpu,1762/rss,6171/cpu,6171/rss,7479/cpu,7479/rss
1005.84,1533368,1363277,3887864,412336,63201,703312,4594,56292,744,18076
2008.09,1533762,1363639,3887864,412340,63223,703312,4594,56292,745,18080
3010.49,1534157,1364018,3887864,412592,63231,703312,4594,56292,745,18080
4012.84,1534551,1364378,3887864,411836,63256,704448,4597,56292,746,18080
5015.17,1534943,1364748,3887864,411884,63274,704448,4598,56292,746,18084
6017.72,1535338,1365117,3887864,411912,63290,704448,4600,56292,747,18084
7018.85,1535734,1365468,3887864,412332,63316,704448,4606,56292,747,18088
8019.83,1536131,1365857,3887864,412484,63323,704448,4607,56292,748,18088
9020.83,1536526,1366244,3887864,412852,63329,704448,4607,56292,748,18088
10022.27,1536924,1366605,3887864,410064,63340,704448,4607,56292,748,18088
11024.35,1537315,1366798,3887864,413128,63410,702936,4620,56292,748,18088
12028.86,1537712,1367013,3887864,415052,63435,702936,4622,56292,748,18096
13032.24,1538101,1367248,3887864,415052,63445,702936,4624,56292,749,18096
14035.36,1538495,1367461,3887864,414800,63469,702936,4629,56296,750,17652
15038.48,1538888,1367678,3887864,414576,63493,703068,4633,56296,751,17652
16039.95,1539286,1367909,3887864,414336,63504,703068,4634,56296,751,17652
17045.04,1539674,1368118,3887864,412896,63535,703108,4640,56296,752,17656
18046.49,1540067,1368355,3887864,405164,63546,703124,4640,56296,752,17656
19049.05,1540461,1368590,3887864,405024,63555,703252,4640,56296,752,17656
20050.89,1540852,1368806,3887864,401704,63568,703272,4640,56296,752,17656
21055.3,1541247,1369041,3887864,400984,63579,703292,4640,56296,752,17656
22056.42,1541631,1369281,3887864,399888,63616,703076,4645,56296,753,17656
23057.55,1542027,1369665,3887864,401120,63626,703076,4647,56296,754,17656
24058.65,1542425,1370056,3887864,401512,63632,703076,4647,56296,754,17656
25059.8,1542821,1370442,3887864,401340,63637,703076,4647,56296,754,17656
26060.98,1543218,1370821,3887864,402636,63648,703076,4649,56296,754,17656
27063.55,1543617,1371209,3887864,402880,63655,703076,4649,56296,754,17660
28066.05,1544016,1371586,3887864,403296,63670,703076,4649,56296,754,17660
29068.31,1544412,1371951,3887864,403296,63692,703076,4651,56296,754,17660
30069.68,1544805,1372299,3887864,401948,63709,703564,4656,56296,754,17660
31070.84,1545203,1372690,3887864,401708,63715,703572,4656,56296,754,17660
32072.0,1545600,1373068,3887864,402060,63728,703588,4657,56296,754,17660
