time,total,idle,mem_total,mem_free,947/cpu,947/rss
1003.08,613464,586063,3887864,2131920,308,91200
2005.06,613858,586445,3887864,2133156,308,91200
3007.02,614255,586827,3887864,2134124,308,91200
4008.69,614645,587193,3887864,2133384,309,91200
5015.48,615044,587576,3887864,2134288,309,91200
6016.86,615444,587965,3887864,2134760,309,91200
7017.61,615839,588338,3887864,2135980,309,91200
8018.28,616239,588732,3887864,2136040,309,91200
9019.05,616635,589123,3887864,2136040,309,91200
10019.77,617033,589507,3887864,2136296,309,91200
11021.2,617428,589831,3887864,2129700,309,91200
12022.88,617819,590128,3887864,2114944,310,91200
13023.62,618211,590478,3887864,2115096,310,91200
14024.27,618615,590874,3887864,2115796,310,91200
15024.92,619013,591266,3887864,2117940,310,91200
16025.65,619413,591660,3887864,2119576,310,91200
17026.43,619813,592039,3887864,2124892,311,91200
18027.11,620209,592411,3887864,2124824,311,91200
19027.75,620610,592804,3887864,2125508,311,91200
20028.42,621008,593191,3887864,2125728,311,91200
21029.12,621407,593586,3887864,2126060,311,91200
22029.79,621806,593982,3887864,2126500,311,91200
23031.31,622207,594373,3887864,2126640,311,91200
24032.47,622599,594668,3887864,2120836,311,91200
