time,total,idle,mem_total,mem_free,11145/cpu,11145/rss
1003.52,8389308,8236982,16370456,9333000,87360,919792
2007.63,8389907,8237573,16370456,9333000,87366,919792
3013.18,8390507,8238165,16370456,9333000,87372,919792
4017.8,8391105,8238757,16370456,9333000,87378,919792
5022.73,8391704,8239344,16370456,9327184,87384,919792
6027.86,8392305,8239935,16370456,9327184,87391,919792
7033.1,8392905,8240529,16370456,9335248,87397,919792
8038.05,8393503,8241120,16370456,9335248,87404,919792
9042.24,8394100,8241712,16370456,9335248,87409,919792
10046.05,8394700,8242298,16370456,9322144,87415,919792
11051.58,8395292,8242809,16370456,9317800,87432,917984
12055.18,8395889,8243380,16370456,9332816,87440,917964
13060.09,8396489,8243974,16370456,9332816,87445,917964
14063.22,8397086,8244565,16370456,9332816,87451,918092
15066.62,8397684,8245154,16370456,9333068,87455,918092
16069.94,8398283,8245745,16370456,9333068,87462,918092
17074.25,8398882,8246338,16370456,9333068,87468,918092
18078.92,8399482,8246931,16370456,9333068,87472,918092
19082.77,8400081,8247524,16370456,9332816,87477,918092
20088.3,8400681,8248117,16370456,9332816,87483,918092
21092.99,8401278,8248710,16370456,9332592,87489,918092
22096.97,8401878,8249302,16370456,9332592,87494,918092
