time,sent,received,total
1.48,125451.83,1399422.04,1489.13
1004.65,125453.89,1399423.6,1489.14
2008.22,125456.51,1399425.49,1489.14
3013.05,125459.99,1399427.94,1489.15
4017.93,125463.4,1399430.33,1489.15
5022.46,125466.84,1399432.78,1489.16
6028.24,125470.21,1399435.17,1489.17
7032.41,125473.38,1399437.55,1489.17
8036.45,125476.73,1399439.94,1489.18
9040.6,125480.04,1399442.33,1489.18
10043.78,125484.01,1399444.98,1489.19
11045.66,125498.61,1399463.04,1489.22
12049.96,125501.9,1399465.55,1489.23
13054.77,125505.28,1399468.01,1489.23
14059.12,125508.53,1399470.39,1489.24
15064.31,125512.02,1399472.78,1489.24
16069.87,125515.29,1399475.29,1489.25
17075.17,125518.77,1399477.82,1489.25
18079.72,125521.78,1399479.99,1489.26
19084.21,125525.22,1399482.51,1489.26
20089.92,125528.61,1399485.03,1489.27
21095.81,125531.95,1399487.54,1489.28
