time,total,idle,mem_total,mem_free,11145/cpu,11145/rss
1003.24,8315135,8164057,16370456,9320048,86515,920020
2007.3,8315735,8164652,16370456,9320048,86521,920020
3011.8,8316334,8165242,16370456,9320048,86527,920020
4016.84,8316934,8165834,16370456,9319292,86532,920020
5021.16,8317532,8166426,16370456,9319292,86538,920020
6026.32,8318132,8167018,16370456,9316772,86543,920020
7028.57,8318729,8167604,16370456,9322756,86551,920020
8032.74,8319328,8168198,16370456,9322756,86555,920020
9037.73,8319929,8168790,16370456,9322756,86562,920020
10044.26,8320528,8169377,16370456,9317464,86567,920020
11046.33,8321117,8169881,16370456,9317728,86585,917468
12050.87,8321713,8170444,16370456,9329996,86594,919600
13055.29,8322311,8171036,16370456,9329492,86600,919600
14061.09,8322910,8171627,16370456,9328240,86606,919600
15063.71,8323507,8172218,16370456,9328016,86613,919728
16068.74,8324107,8172811,16370456,9328016,86619,919728
17073.82,8324705,8173398,16370456,9326652,86625,919728
18077.17,8325303,8173991,16370456,9326652,86631,919728
19081.46,8325902,8174582,16370456,9326652,86636,919728
20084.44,8326498,8175173,16370456,9326904,86643,919728
21087.24,8327097,8175765,16370456,9327156,86649,919728
22091.82,8327696,8176356,16370456,9327156,86654,919728
